aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,049,047,047,057,062,073,081,088
04,110,121,100,000,000,000,000,000,069,061,040,032,000,000,027,029,000,000,000,093,000,000,000,000
05,000,000,000,131,147,084,105,077,081,086,000,000,000,000,000,048,038,040,040,042,041,050,080,104
06,110,117,114,115,087,127,128,062,054,063,079,067,059,055,051,046,036,040,034,037,049,067,072,060
07,072,073,067,085,070,125,147,101,062,059,039,054,059,068,071,071,059,043,050,047,036,073,065,096
08,082,078,054,082,088,179,190,125,113,111,121,089,084,084,085,070,078,075,056,055,046,054,058,069
09,070,079,078,074,071,140,136,163,140,161,097,000,000,000,000,000,000,000,000,000,000,000,000,000
10,081,066,055,072,098,183,172,149,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
11,000,000,000,000,079,000,000,158,168,146,127,114,125,112,125,078,081,072,084,060,079,105,130,114
12,111,105,096,100,104,146,159,152,131,124,128,109,108,114,118,091,083,091,098,092,106,107,128,129
13,116,122,131,136,149,234,232,270,203,186,183,137,134,096,098,095,088,074,058,061,093,113,125,121
14,146,145,133,104,164,206,208,178,167,184,150,144,126,126,137,107,095,088,078,062,000,000,000,000
15,000,000,000,000,000,000,000,000,000,000,000,000,000,092,080,074,072,063,065,074,082,088,107,115
16,105,085,090,049,058,048,104,076,070,086,074,073,078,062,058,040,035,047,056,045,060,057,098,107
17,116,115,134,135,109,110,098,087,100,065,079,081,080,072,079,072,076,060,061,038,047,056,048,033
18,044,056,060,079,072,062,060,068,074,051,053,044,028,036,035,037,022,015,030,047,054,058,079,093
19,100,117,108,125,132,151,142,137,122,118,112,075,056,065,055,076,070,073,069,107,074,000,000,000
20,000,000,000,000,000,000,000,000,000,000,000,075,000,000,000,000,000,000,000,070,000,138,000,122
21,134,130,140,128,155,161,139,097,047,058,042,040,053,047,038,038,046,049,042,070,079,094,122,108
22,112,147,160,163,180,161,126,134,113,119,088,059,073,084,084,092,076,096,082,087,109,144,149,126
23,123,111,129,139,123,065,078,072,067,043,099,105,076,094,099,087,086,072,102,139,134,144,158,133
24,187,210,178,199,183,218,214,235,204,173,163,155,176,133,132,118,120,124,106,131,177,162,149,148
25,188,179,194,197,201,196,183,191,182,174,137,129,110,108,083,104,143,145,136,129,127,163,000,000
26,000,000,000,000,000,090,000,000,000,000,111,123,112,129,114,102,088,108,111,105,154,149,187,168
27,202,000,000,000,000,000,000,000,000,000,000,000,000,077,072,000,000,000,000,000,000,183,000,000
28,000,000,124,000,000,000,000,000,000,000,000,000,066,000,000,076,000,079,000,000,104,000,103,000
29,000,000,000,000,124,129,095,127,131,131,122,099,093,082,101,102,098,082,086,100,150,147,108,065
30,088,100,091,090,101,147,121,063,105,000,000,000,000,000,000,000,104,000,080,000,000,102,113,113
31,128,110,082,140,113,122,106,078,073,072,082,078,082,076,063,082,074,074,058,080,090,037,-1,-1,-1
