aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,7,2,3,4,5,3,8,1,8,11,10,19,18,14,5,17,8,16,15,6,9,4,5,""
02,4,12,14,13,21,22,14,16,30,33,23,36,70,59,38,36,52,83,45,26,3,-1,-1,1,""
03,13,17,19,36,32,25,18,12,20,40,25,19,12,9,22,32,41,31,35,27,29,22,26,40,""
04,17,4,6,1,5,3,5,15,56,93,69,74,16,22,64,46,109,129,110,38,24,25,17,24,""
05,50,78,48,25,67,53,46,29,18,18,5,15,19,9,10,11,14,11,13,13,14,15,3,5,""
06,12,2,1,6,0,3,2,1,4,4,4,5,3,2,4,7,5,13,8,5,1,0,0,1,""
07,3,3,4,1,1,1,3,0,4,15,3,7,7,22,10,23,12,19,14,11,15,9,10,8,""
08,3,5,5,1,0,0,1,1,1,2,4,6,12,11,12,15,13,21,16,18,11,7,5,4,""
09,2,8,2,5,6,6,4,2,4,6,7,8,11,2,5,9,6,7,10,6,2,2,5,4,""
10,3,6,3,7,2,3,9,18,9,7,11,18,7,9,7,22,17,15,25,12,12,7,6,10,""
11,7,4,8,9,10,10,11,3,5,4,11,11,16,10,11,10,17,13,18,7,9,9,3,2,""
12,4,3,2,0,1,0,2,1,2,3,2,3,7,11,19,18,12,12,21,17,16,14,12,12,""
13,9,8,12,13,10,10,6,16,15,8,20,29,19,31,48,44,39,30,36,19,5,5,6,1,""
14,3,3,5,10,5,5,4,12,13,11,12,9,20,26,27,17,21,17,22,23,18,11,5,11,""
15,13,8,4,3,4,9,6,6,9,8,6,10,6,8,5,17,21,26,23,15,16,15,6,3,""
16,1,1,2,4,3,2,7,10,25,5,7,19,12,43,36,54,28,28,44,47,27,56,23,22,""
17,11,17,26,20,44,19,46,46,64,52,62,89,70,76,67,55,49,64,77,50,64,48,21,22,""
18,24,29,26,23,19,12,2,9,16,17,21,18,14,18,16,28,33,31,35,24,26,12,13,7,""
19,4,4,7,9,13,14,15,12,21,27,20,21,26,33,35,35,38,41,32,25,16,8,9,9,""
20,4,3,13,13,7,12,13,4,19,22,12,9,8,11,10,13,14,17,19,8,8,2,4,5,""
21,1,3,1,1,2,2,2,2,3,4,3,6,2,9,10,11,2,2,5,3,1,4,0,1,""
22,0,1,0,2,1,3,1,2,3,0,2,2,7,7,10,14,20,42,25,27,32,36,34,8,""
23,16,20,13,17,27,41,24,15,11,22,16,18,29,29,23,31,40,32,30,24,22,15,3,3,""
24,4,7,5,5,2,3,6,0,5,6,7,4,9,5,10,9,6,12,15,6,7,2,1,1,""
25,2,0,1,5,3,1,2,0,1,1,0,1,4,4,7,8,7,15,8,4,3,3,4,2,""
26,1,1,0,1,2,0,4,3,6,10,8,3,11,7,4,13,15,12,17,10,10,9,5,6,""
27,4,6,4,4,1,1,4,3,2,11,7,4,7,2,10,17,35,60,54,74,32,13,13,43,""
28,32,76,41,24,90,54,61,61,138,82,35,48,62,44,20,50,51,43,15,1,0,0,0,0,""
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
30,2,1,0,0,1,0,0,1,0,1,2,0,0,1,1,1,0,0,0,1,0,0,0,0,""
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
