aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,106,143,117,183,169,159,118,124,125,112,93,110,106,87,60,110,83,54,43,47,69,71,89,105,""
02,142,143,136,111,126,106,148,168,148,141,135,119,98,113,106,124,118,87,101,110,79,94,117,87,""
03,-1,-1,-1,-1,-1,-1,-1,118,124,78,86,77,66,92,106,97,100,97,95,89,50,84,84,66,""
04,95,135,152,133,186,270,213,115,87,182,160,155,145,138,172,158,204,212,224,201,205,96,227,209,""
05,223,136,170,215,238,287,245,246,188,179,199,191,202,190,205,174,195,191,54,114,133,102,124,143,""
06,171,173,161,118,129,101,98,75,82,105,74,74,70,83,76,71,81,82,41,65,74,80,91,125,""
07,137,108,169,147,134,148,128,99,108,100,74,75,79,71,85,68,64,87,94,55,67,73,97,143,""
08,118,145,161,137,146,159,302,272,234,218,194,142,99,123,155,129,132,193,179,207,192,227,171,155,""
09,122,167,265,264,147,112,155,274,252,201,206,226,190,208,200,213,188,213,192,221,285,233,-1,204,""
10,122,145,181,156,204,178,222,220,167,173,188,178,102,86,127,120,122,142,176,217,178,207,236,228,""
11,186,121,99,151,267,206,217,110,71,172,175,154,113,179,158,126,186,203,231,274,205,199,231,243,""
12,226,177,183,160,160,136,149,119,63,145,116,88,123,194,181,163,163,191,226,227,208,203,248,203,""
13,311,306,303,224,167,201,159,119,156,148,124,85,130,112,91,69,84,93,93,87,83,79,169,108,""
14,131,113,106,123,120,106,139,100,94,106,113,134,114,95,171,107,72,100,84,85,93,47,58,62,""
15,113,143,136,102,124,188,214,125,143,123,122,158,112,107,86,119,146,128,144,118,103,118,198,90,""
16,154,138,110,99,138,168,276,238,228,213,205,123,229,209,120,102,88,143,146,88,72,91,148,155,""
17,218,223,258,222,177,232,189,266,234,199,202,154,148,135,167,182,138,131,142,133,112,114,167,134,""
18,100,126,236,166,164,144,161,234,213,176,211,230,192,191,179,196,192,188,278,154,159,82,63,92,""
19,204,220,189,222,217,274,265,260,241,232,227,186,189,226,262,231,250,201,129,119,74,129,154,181,""
20,218,265,232,221,225,251,310,194,151,135,166,125,214,207,206,187,188,229,165,139,98,179,89,76,""
21,105,158,210,171,173,203,231,217,207,173,151,197,140,112,115,167,211,208,87,158,173,152,163,200,""
22,139,128,163,212,233,269,248,168,155,166,157,160,157,172,161,154,170,201,196,142,104,200,183,189,""
23,205,215,228,180,155,171,169,214,259,202,237,212,216,229,227,180,131,182,185,156,162,98,104,159,""
24,136,184,216,193,180,186,233,146,154,170,136,214,162,66,99,128,117,100,85,70,56,78,73,166,""
25,108,120,126,131,122,92,112,85,106,83,83,102,100,104,85,66,97,96,100,97,122,73,97,71,""
26,70,103,135,179,175,172,165,129,104,105,127,167,138,169,147,174,143,174,160,159,144,110,92,140,""
27,159,185,203,204,243,232,209,133,87,107,161,189,191,106,98,87,112,147,153,193,171,154,154,142,""
28,189,183,191,198,148,140,114,182,226,147,167,166,82,100,87,88,77,123,101,100,121,159,173,180,""
29,237,210,214,257,214,212,225,226,152,169,135,103,191,175,193,190,188,132,187,79,109,92,169,100,""
30,82,99,104,126,101,106,132,127,95,98,87,85,92,86,89,98,81,99,95,75,58,51,59,104,""
31,123,125,133,132,125,134,115,120,103,110,72,85,99,126,137,108,106,103,110,66,87,101,179,-1,""
