aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,4,25,29,22,11,20,39,56,17,11,9,6,5,9,10,7,7,8,10,7,13,11,1,""
02,2,4,17,22,14,13,10,9,9,5,9,7,6,4,6,5,5,6,27,8,8,23,23,1,""
03,5,3,11,13,14,19,14,14,57,51,28,10,9,15,10,6,7,13,14,7,17,22,31,34,""
04,0,0,22,36,25,14,17,23,24,26,10,11,9,12,9,25,2,7,7,5,14,19,17,6,""
05,4,6,13,15,27,18,21,19,16,10,6,8,6,9,10,1,9,8,10,12,13,12,9,5,""
06,5,5,12,29,19,24,21,16,11,14,61,46,25,5,10,5,10,6,10,8,12,26,21,9,""
07,5,4,9,19,11,20,27,0,1,0,1,2,0,30,21,5,15,20,23,9,12,17,23,18,""
08,6,2,1,22,22,32,22,20,20,8,11,14,14,25,69,15,9,1,15,10,18,20,11,9,""
09,9,6,21,32,26,0,1,1,1,1,0,1,2,11,3,7,13,3,52,12,11,15,14,2,""
10,5,7,23,22,26,22,13,13,14,12,22,10,4,7,12,2,4,4,5,10,11,16,5,1,""
11,4,0,11,44,28,22,27,34,41,31,11,28,26,5,5,9,9,10,7,7,9,10,18,2,""
12,7,6,22,32,24,39,40,39,63,41,15,12,15,12,7,6,17,9,16,12,22,18,33,10,""
13,18,17,33,63,48,52,47,44,55,34,20,24,31,17,13,16,13,24,12,19,27,26,34,15,""
14,4,4,31,62,28,32,32,156,40,27,14,15,13,28,26,10,6,8,13,14,13,22,22,33,""
15,7,2,3,15,24,22,22,19,48,40,17,26,9,18,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,5,5,8,48,63,65,6,7,13,19,5,""
19,0,5,8,12,9,13,14,8,12,3,4,5,3,1,5,5,62,16,4,10,14,18,18,4,""
20,1,0,8,21,9,9,11,7,6,5,6,0,17,85,4,2,4,3,3,3,3,3,2,1,""
21,0,0,3,3,7,0,6,4,1,2,1,4,3,3,4,3,1,2,2,4,5,7,2,0,""
22,0,0,0,1,6,6,2,6,4,1,2,4,4,1,2,2,1,3,3,3,37,39,7,7,""
23,0,0,8,49,26,27,35,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,3,0,40,40,1,3,1,2,3,2,8,4,5,3,4,9,10,""
25,1,0,2,10,9,4,7,1,7,1,2,7,94,5,0,13,7,12,5,6,7,8,12,11,""
26,2,4,6,7,9,12,3,4,2,6,1,2,4,3,2,3,3,3,1,1,2,7,4,0,""
27,1,0,1,1,5,5,3,5,1,3,1,3,1,3,3,0,2,2,0,4,4,2,7,1,""
28,1,0,4,5,3,5,5,1,5,2,0,3,3,1,4,1,2,3,4,3,5,6,7,0,""
29,0,0,0,2,8,7,6,3,4,3,2,3,1,4,2,2,2,3,2,3,6,7,7,2,""
30,0,0,3,9,10,10,3,6,1,8,40,9,2,6,6,3,2,5,3,5,6,1,6,3,""
31,0,0,4,5,6,4,4,7,5,2,8,1,3,10,4,2,2,3,4,4,4,12,9,-1,""
