may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,37,15,19,46,44,31,43,55,38,31,46,37,36,29,23,15,15,17,12,11,7,14,12,11
02,20,30,22,25,31,36,29,32,48,46,35,41,24,18,18,31,19,12,16,14,9,13,21,33
03,23,10,32,40,31,35,43,41,22,32,39,42,36,14,5,10,10,9,6,10,3,11,11,21
04,17,13,32,49,35,47,51,86,71,85,64,59,29,45,23,27,16,6,15,5,5,8,16,12
05,12,7,17,34,72,61,58,44,36,40,45,49,21,29,10,14,11,10,12,4,10,15,28,19
06,15,14,17,46,58,59,72,51,25,44,23,15,20,13,39,103,54,7,9,4,2,9,16,14
07,21,29,34,25,74,68,52,58,49,42,34,28,48,10,16,29,17,10,11,3,13,12,10,12
08,15,12,20,43,46,47,76,75,67,42,45,38,42,34,23,15,28,12,3,2,5,8,26,25
09,24,21,31,32,37,38,21,53,68,41,53,51,41,33,14,22,28,18,8,4,5,19,25,21
10,14,19,27,42,50,38,38,55,29,42,48,32,17,26,45,41,23,19,11,7,6,7,21,20
11,17,31,33,20,16,16,37,41,47,47,51,24,27,13,32,22,16,11,16,12,16,16,21,23
12,23,28,21,20,45,53,51,39,28,31,32,39,24,19,35,16,10,9,6,11,9,9,10,19
13,17,17,15,20,31,37,36,49,29,29,47,14,26,8,20,31,19,7,6,4,2,5,9,15
14,11,21,30,34,17,49,35,39,45,31,25,22,29,15,24,7,18,12,3,10,7,10,11,8
15,20,10,16,20,26,24,26,19,41,29,22,40,25,23,16,38,40,19,8,6,5,10,11,7
16,6,4,7,8,15,29,24,22,46,34,39,34,33,21,22,5,13,11,8,6,12,5,5,9
17,22,17,20,24,27,32,18,24,16,24,30,28,19,9,23,21,10,9,6,13,8,9,9,8
18,7,8,11,18,12,22,13,14,28,18,20,17,10,21,10,6,10,14,12,2,2,7,7,3
19,10,12,25,17,16,17,11,12,15,30,29,21,30,62,44,30,20,17,17,9,2,12,12,16
20,30,24,23,19,36,52,45,54,22,11,30,51,55,30,28,26,30,13,4,2,8,12,15,15
21,6,10,16,23,23,8,40,35,37,37,120,22,14,11,30,24,19,12,15,9,7,11,23,21
22,11,26,26,36,24,22,30,18,21,37,30,17,23,23,22,13,10,13,6,3,9,9,10,18
23,15,11,19,18,24,45,33,40,27,12,41,35,109,92,50,24,61,60,123,96,65,26,17,16
24,27,11,4,23,22,28,27,43,36,19,21,86,22,31,140,57,30,29,12,8,6,7,3,16
25,22,18,13,5,21,48,56,66,51,37,51,52,31,19,43,28,44,16,15,20,28,10,16,20
26,22,17,33,27,26,37,40,39,8,13,22,25,16,26,24,24,11,9,5,2,7,13,13,6
27,6,12,4,14,25,36,38,48,29,44,48,118,83,15,26,15,11,44,31,2,11,4,101,15
28,14,22,20,4,23,56,51,45,54,43,88,120,50,16,24,24,12,12,19,9,9,10,16,23
29,17,27,34,34,36,30,26,25,26,20,31,33,15,65,50,32,33,78,45,12,11,11,21,19
30,18,27,22,24,14,32,35,38,55,18,41,25,23,28,18,40,27,17,7,15,11,6,20,14
31,24,38,30,23,10,17,35,45,31,27,77,126,120,237,30,52,19,36,19,18,10,9,9,18
