nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,20,12,29,31,26,31,7,2,2,1,4,4,2,7,19,52,58,38,24,45,37,7,13,""
02,2,4,5,4,12,40,40,22,13,20,20,5,0,3,3,7,57,39,21,55,37,14,28,31,""
03,8,5,8,9,25,13,48,39,1,27,45,20,11,6,34,16,52,-1,25,53,1,36,7,12,""
04,8,11,12,8,13,16,40,40,8,13,1,5,7,3,5,3,29,55,31,29,25,11,6,10,""
05,9,6,9,13,25,19,41,21,3,20,5,2,8,0,0,2,7,31,15,18,10,19,20,14,""
06,12,9,4,9,11,11,40,26,4,34,20,11,18,0,20,14,31,27,23,15,11,13,8,5,""
07,11,7,9,6,12,17,27,29,20,14,4,2,0,0,2,25,17,43,27,42,32,26,15,20,""
08,8,5,8,9,12,26,18,28,6,4,0,9,7,2,9,3,7,16,14,7,14,21,10,8,""
09,19,18,6,8,14,18,33,20,28,17,1,5,8,1,10,11,28,33,13,32,13,18,8,10,""
10,8,3,4,4,17,24,29,19,3,3,11,3,1,2,1,5,31,34,20,54,46,28,25,15,""
11,10,20,17,19,17,30,29,47,3,4,11,0,2,1,2,1,12,20,3,1,12,11,0,2,""
12,5,2,6,4,2,3,26,2,1,1,4,5,1,0,1,2,10,4,3,4,2,6,3,2,""
13,3,1,4,2,3,4,12,8,6,11,-1,-1,-1,-1,-1,-1,-1,16,8,25,26,14,19,20,""
14,12,5,10,10,17,17,28,39,28,25,7,6,3,0,0,1,14,30,23,17,9,16,15,20,""
15,9,8,11,2,20,17,12,21,12,7,10,9,1,0,2,7,17,15,12,14,20,7,10,4,""
16,10,2,5,12,13,20,33,25,26,22,22,12,13,6,3,2,28,31,19,20,10,17,8,13,""
17,3,13,5,20,24,17,30,29,1,10,5,3,7,3,17,7,9,23,16,21,37,16,10,10,""
18,7,8,10,11,8,13,19,46,3,24,10,11,1,1,2,7,35,20,12,39,21,9,13,19,""
19,9,6,10,8,17,23,21,29,6,15,3,6,4,4,3,9,22,16,11,15,17,37,8,12,""
20,10,7,9,11,10,25,24,25,6,10,4,8,8,12,1,16,20,60,46,52,26,25,19,13,""
21,11,13,6,12,25,32,25,53,20,16,43,29,34,28,31,40,48,50,45,29,31,17,18,29,""
22,23,9,13,20,23,15,21,41,7,8,7,6,5,3,4,7,25,8,19,17,6,2,26,18,""
23,18,13,14,17,15,18,53,90,20,27,48,21,18,15,8,8,30,63,28,22,26,32,27,14,""
24,22,14,17,12,23,24,40,48,16,60,54,23,42,16,44,19,25,15,9,23,16,8,10,3,""
25,7,5,11,8,9,12,27,60,4,3,10,10,8,5,9,2,4,24,7,22,9,5,14,10,""
26,6,2,5,9,8,12,26,26,10,1,7,1,5,2,0,1,19,13,10,5,9,14,10,6,""
27,7,9,9,10,8,5,22,35,4,17,6,7,25,20,7,6,0,10,12,10,7,6,7,9,""
28,4,4,3,7,10,14,32,39,5,8,7,5,16,4,5,12,26,18,23,26,13,20,10,1,""
29,5,5,7,7,12,14,20,20,4,6,8,4,10,3,4,10,15,12,6,7,16,10,9,4,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
