nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,19,20,19,16,14,15,9,15,12,9,16,15,9,8,11,13,9,6,14,15,19,22,29,""
02,16,14,24,17,20,17,16,11,15,12,11,11,12,12,17,8,12,11,12,10,18,23,16,15,""
03,11,19,18,20,21,15,11,15,16,14,10,15,13,11,14,5,13,9,5,19,17,12,10,16,""
04,18,27,21,19,12,17,17,16,19,19,8,9,6,10,7,12,12,8,14,11,15,14,21,11,""
05,19,28,25,26,24,21,14,14,18,19,10,14,13,13,7,6,9,7,8,9,17,20,16,17,""
06,20,15,19,24,10,12,17,12,13,18,12,11,11,11,7,3,11,12,9,9,17,11,11,14,""
07,21,23,21,22,25,11,17,18,10,8,7,6,8,10,9,7,4,3,13,13,16,17,15,20,""
08,14,15,23,26,21,17,25,15,16,11,21,5,14,16,12,10,13,15,17,14,16,21,14,17,""
09,23,21,22,21,32,13,12,18,20,14,18,11,12,9,10,11,11,9,17,12,15,22,19,16,""
10,17,20,17,13,18,13,19,14,13,12,13,8,9,11,8,5,9,5,6,8,9,18,10,19,""
11,17,17,16,16,20,21,18,20,16,8,13,18,13,11,8,8,6,7,9,14,10,20,14,14,""
12,14,15,19,18,11,11,16,16,14,13,15,5,6,8,5,7,11,4,6,10,13,18,12,15,""
13,7,16,21,15,16,14,15,10,13,11,8,11,10,14,4,9,8,8,6,6,14,10,17,15,""
14,24,18,17,16,15,20,20,15,19,16,7,20,7,7,11,1,7,7,10,11,13,17,8,26,""
15,25,19,22,21,19,13,14,24,11,12,16,10,6,6,1,9,7,8,4,15,17,10,19,15,""
16,14,15,14,18,18,21,11,22,10,17,10,10,7,7,6,8,5,4,9,7,10,11,18,16,""
17,13,19,14,29,21,13,12,15,20,26,16,7,9,6,5,10,6,7,11,15,15,17,9,13,""
18,14,16,19,23,18,13,18,9,17,10,9,12,20,5,9,9,10,4,9,16,12,17,10,11,""
19,17,13,21,21,18,17,13,15,16,26,8,9,9,10,7,4,3,6,10,10,9,22,17,17,""
20,18,18,13,20,23,18,19,17,15,9,13,12,11,4,5,5,6,11,11,9,16,28,21,21,""
21,11,22,21,24,18,25,18,23,20,10,9,8,5,8,3,4,5,2,3,6,15,11,16,11,""
22,21,19,18,21,16,21,18,15,14,19,17,8,8,4,6,5,5,9,11,11,19,19,21,12,""
23,22,18,24,19,19,20,17,28,22,18,7,14,14,5,10,7,4,6,9,12,15,16,17,14,""
24,13,16,20,18,12,12,17,18,10,11,10,9,10,9,11,9,3,9,9,12,17,11,16,16,""
25,18,20,19,34,17,18,17,15,13,16,11,11,12,9,5,10,8,8,6,13,14,14,17,12,""
26,16,14,16,23,17,20,19,15,18,18,11,9,10,6,8,7,4,4,6,9,15,13,18,14,""
27,13,12,12,12,19,11,22,19,17,13,12,10,14,9,7,6,5,4,11,6,17,12,15,10,""
28,14,19,22,19,20,21,20,22,13,14,12,11,12,10,7,8,7,11,12,11,12,15,17,12,""
29,13,16,19,20,19,17,19,22,17,19,15,10,9,17,8,5,9,9,8,9,14,13,20,17,""
30,18,26,19,15,18,14,20,18,22,17,14,13,9,10,7,10,19,10,9,11,12,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
