nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,24,27,39,36,38,21,16,17,31,30,40,33,43,31,31,32,23,15,20,22,17,16,13,""
02,16,19,33,37,51,37,21,16,20,24,32,29,41,54,37,39,29,17,25,22,26,19,21,19,""
03,18,16,32,33,45,52,17,13,25,38,35,51,50,49,42,38,30,16,18,25,12,23,19,11,""
04,17,18,26,43,44,34,15,20,24,31,31,33,30,27,39,31,21,22,16,28,19,25,13,16,""
05,21,18,37,33,30,23,34,18,18,38,58,38,57,28,37,39,25,28,17,24,29,14,19,14,""
06,14,20,30,46,44,28,23,16,25,43,36,42,57,50,42,27,34,33,38,33,23,23,26,27,""
07,24,22,27,50,62,40,34,26,20,32,42,50,55,52,50,46,39,28,19,22,26,20,8,14,""
08,14,24,33,47,50,43,33,22,34,33,51,41,59,55,48,37,35,26,29,33,25,13,22,16,""
09,16,26,28,55,53,34,33,21,19,29,32,43,40,42,49,40,26,30,23,24,12,13,18,14,""
10,12,11,33,42,59,40,19,16,26,39,27,46,31,51,40,26,19,20,19,25,19,25,26,23,""
11,27,23,21,33,51,39,28,25,40,39,46,30,25,38,30,25,26,21,19,32,26,11,9,15,""
12,13,21,20,39,39,39,23,27,14,22,47,37,35,42,46,37,32,20,24,24,30,22,24,23,""
13,15,28,27,42,47,39,11,19,27,22,39,35,43,9,-1,-1,32,26,23,20,21,24,25,14,""
14,18,16,32,29,43,37,21,18,23,27,27,39,34,44,44,21,31,13,21,20,19,15,14,14,""
15,21,22,32,41,40,41,31,22,21,26,38,31,26,41,49,38,22,25,17,20,17,16,11,15,""
16,13,17,31,32,42,42,36,23,30,34,35,30,41,34,23,24,28,29,22,21,15,18,15,11,""
17,18,27,32,41,33,36,28,17,14,33,39,41,59,35,51,47,28,26,17,20,20,21,13,18,""
18,18,18,21,36,28,35,28,21,25,25,38,35,41,38,41,27,22,16,19,23,24,21,16,10,""
19,15,21,22,39,45,35,22,0,1,16,50,36,44,43,42,42,34,33,26,30,24,17,14,15,""
20,15,11,31,36,37,34,25,18,18,37,34,41,52,31,34,37,34,35,19,25,23,14,12,13,""
21,23,13,32,42,42,33,25,27,21,38,41,36,47,52,46,40,32,34,29,22,23,28,18,20,""
22,25,22,29,41,43,49,20,20,26,35,33,36,46,43,30,39,29,20,32,25,26,21,20,14,""
23,22,22,38,50,55,52,29,22,32,43,39,41,52,56,60,48,30,25,24,28,26,17,17,16,""
24,19,19,35,30,49,43,27,21,40,32,46,40,39,43,45,34,32,18,32,25,24,18,17,10,""
25,20,29,37,63,65,61,43,28,21,27,52,37,31,48,54,55,41,37,29,18,17,20,18,9,""
26,11,28,22,39,37,32,22,21,15,34,34,31,41,49,38,40,24,22,34,25,23,25,16,18,""
27,19,20,32,41,39,46,37,16,16,28,37,41,48,50,41,36,22,31,30,21,31,25,15,10,""
28,16,26,16,43,46,46,34,25,30,28,51,60,38,48,51,40,29,25,25,23,18,21,12,12,""
29,21,32,27,48,54,40,35,22,27,32,31,48,42,50,47,42,36,28,18,20,25,14,18,15,""
30,14,24,19,39,52,54,25,37,27,26,46,32,47,43,36,35,21,16,24,21,17,13,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
