nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,5,5,12,4,9,0,4,8,3,1,4,4,5,2,2,3,1,2,5,3,3,4,1,""
02,1,0,8,2,7,10,5,3,3,4,1,2,6,0,2,1,3,0,0,2,1,4,4,2,""
03,4,4,3,3,6,8,6,3,4,4,1,4,5,2,4,2,7,1,4,2,2,2,3,5,""
04,3,5,4,10,3,5,4,7,4,6,7,3,3,3,9,1,3,2,4,6,5,2,1,5,""
05,3,10,4,3,6,4,7,6,5,4,6,2,6,4,6,3,3,7,3,2,0,3,5,2,""
06,9,2,7,7,8,4,4,8,1,2,2,2,5,2,4,1,2,7,3,5,1,4,3,4,""
07,4,3,4,1,7,9,6,4,5,5,10,7,6,4,5,1,3,6,5,2,1,3,6,5,""
08,5,5,4,5,4,3,4,8,4,10,6,1,2,3,4,5,3,4,1,2,1,0,4,1,""
09,5,2,5,8,4,7,8,4,4,3,3,4,2,1,0,4,1,3,1,3,1,3,2,3,""
10,4,5,6,8,2,4,2,6,2,5,0,4,0,2,3,2,1,4,2,0,1,5,2,3,""
11,1,1,3,0,2,4,5,4,5,7,3,5,5,2,2,1,4,4,2,4,7,3,3,0,""
12,4,5,6,3,5,4,3,4,3,3,2,3,4,0,3,2,0,1,0,3,5,5,4,0,""
13,2,2,3,2,5,2,3,2,5,3,4,5,2,2,1,1,0,5,2,3,2,1,7,0,""
14,5,3,4,7,5,1,5,4,2,3,5,1,4,0,3,1,0,2,4,6,2,4,6,7,""
15,5,3,1,6,8,6,7,5,1,3,3,2,4,4,1,2,0,4,7,0,3,5,5,1,""
16,1,1,4,6,3,5,4,4,3,6,5,2,5,3,2,0,2,2,5,5,2,2,2,5,""
17,2,4,4,7,6,2,2,4,4,6,2,7,3,6,3,3,2,3,2,2,2,2,7,3,""
18,3,5,1,3,4,7,2,1,7,5,3,6,5,0,2,1,1,0,1,5,5,2,3,2,""
19,2,3,0,11,4,3,6,6,8,7,4,8,7,4,3,5,4,3,5,6,3,2,2,5,""
20,2,7,3,4,1,8,4,5,3,5,8,5,6,8,4,0,2,2,5,1,4,5,3,7,""
21,3,3,7,2,4,8,6,6,5,5,3,6,3,1,2,4,3,3,6,1,2,2,7,3,""
22,3,4,3,4,1,2,6,4,8,7,7,8,4,3,6,3,2,6,3,5,2,3,2,2,""
23,2,4,4,5,4,7,3,4,4,3,3,3,7,1,0,1,3,1,0,0,0,7,2,4,""
24,2,2,5,1,6,3,5,3,5,2,9,7,4,1,7,3,5,1,2,5,7,2,5,1,""
25,7,6,5,7,3,6,6,4,3,3,3,4,3,4,5,3,2,0,3,1,0,1,1,2,""
26,6,2,0,6,6,5,3,2,2,4,5,3,4,2,1,0,3,2,2,7,2,5,10,2,""
27,2,5,3,5,4,3,7,5,7,3,5,11,6,6,1,4,3,2,1,4,2,5,1,5,""
28,4,3,8,4,6,4,6,2,6,6,6,9,2,4,6,3,3,1,3,3,7,5,6,4,""
29,7,9,8,7,8,7,6,4,6,4,5,6,7,3,0,0,0,0,0,0,0,0,0,0,""
30,0,0,0,0,0,0,0,0,0,0,1,7,3,6,2,3,4,3,2,4,5,3,3,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
