aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,75,78,62,84,59,51,47,44,57,42,34,37,28,40,29,20,18,12,12,19,17,15,34,46,""
02,69,93,70,80,75,60,55,58,43,27,30,27,24,30,34,18,-1,14,25,31,20,27,33,76,""
03,68,82,67,68,55,50,47,43,42,39,28,28,30,22,11,25,15,13,22,9,22,20,53,52,""
04,86,115,72,79,68,59,50,45,31,29,38,25,23,26,30,31,25,25,28,22,30,40,50,55,""
05,86,79,81,74,73,46,43,38,36,30,36,39,34,17,26,20,21,20,15,19,28,24,35,58,""
06,89,75,73,67,66,55,62,57,48,21,53,24,25,32,25,25,20,26,36,18,23,31,38,55,""
07,59,81,81,79,57,50,48,55,-1,-1,-1,43,28,24,22,20,28,19,19,33,26,20,33,48,""
08,77,82,71,76,68,59,56,65,65,58,39,23,20,19,23,28,23,13,23,27,35,32,44,76,""
09,67,63,64,72,60,62,50,41,36,36,28,-1,22,26,24,22,25,18,23,24,26,39,44,48,""
10,54,63,65,71,64,58,43,55,64,41,23,39,42,46,41,38,24,26,29,26,26,32,30,51,""
11,64,64,89,80,85,71,71,55,49,53,36,33,20,20,31,27,25,21,17,20,24,48,44,64,""
12,67,86,81,88,77,65,83,81,73,58,42,51,40,31,17,21,15,14,19,19,26,40,51,77,""
13,103,100,110,115,88,75,68,76,71,72,79,75,38,29,18,27,-1,27,20,17,15,29,50,43,""
14,86,109,92,120,99,117,73,61,76,74,59,48,50,49,41,39,39,24,33,30,34,46,52,61,""
15,86,105,96,87,98,75,75,83,55,58,47,41,45,35,39,34,33,25,35,33,38,52,55,72,""
16,96,95,95,72,91,81,69,67,65,56,65,55,60,35,51,43,54,38,38,44,39,29,42,66,""
17,88,75,78,83,82,53,60,65,50,42,49,-1,40,41,38,36,29,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,40,43,51,""
19,75,70,69,61,62,61,57,60,59,-1,-1,-1,40,60,54,38,34,36,30,24,25,31,39,65,""
20,60,63,76,71,69,40,59,47,50,-1,-1,-1,-1,-1,-1,-1,31,21,33,19,23,40,45,56,""
21,60,79,84,71,79,50,56,50,47,-1,20,-1,-1,-1,16,17,23,19,11,13,15,23,41,46,""
22,81,87,77,67,57,61,50,63,55,41,32,30,-1,-1,-1,-1,25,17,-1,-1,33,39,33,56,""
23,58,56,70,57,50,61,57,53,42,-1,-1,47,34,31,31,-1,29,19,-1,-1,14,20,43,46,""
24,53,63,62,59,56,63,62,44,45,39,34,-1,21,22,21,21,33,24,-1,18,27,27,44,52,""
25,51,68,71,57,65,47,57,46,26,28,-1,-1,-1,-1,-1,30,24,36,-1,18,19,33,27,48,""
26,68,73,78,69,65,57,43,42,-1,40,46,40,38,44,36,33,31,27,-1,-1,-1,44,51,70,""
27,66,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,28,25,33,""
31,54,72,68,72,69,62,49,55,38,30,41,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
