aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,58,59,55,41,43,32,18,21,-1,34,10,21,14,12,10,5,0,7,12,7,14,24,32,35,""
02,45,52,39,44,34,31,15,0,13,13,20,12,7,16,7,11,11,0,10,8,22,25,0,0,""
03,0,0,0,0,0,8,28,19,17,14,18,15,11,9,11,8,9,10,10,19,18,27,35,25,""
04,36,41,33,28,32,31,22,15,16,12,15,10,14,8,12,12,9,10,12,12,8,15,34,27,""
05,31,25,27,22,23,26,15,17,21,15,14,13,8,15,12,0,7,5,7,11,17,21,18,30,""
06,20,33,24,31,24,26,19,20,14,14,9,15,18,13,25,20,21,24,23,30,38,46,48,-1,""
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,17,20,29,34,46,58,49,50,""
08,65,64,61,57,59,64,48,43,29,30,37,25,22,28,30,25,28,20,17,30,40,46,46,49,""
09,75,69,61,42,54,50,44,36,28,19,36,26,25,22,19,27,15,9,21,18,18,34,34,39,""
10,41,50,51,48,51,40,41,45,32,41,36,0,26,24,21,25,14,19,17,21,33,41,35,60,""
11,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,27,16,21,16,31,20,34,32,35,""
12,37,44,54,55,57,55,62,55,39,45,26,35,26,37,48,17,25,31,28,38,37,44,60,40,""
13,63,71,80,72,77,59,49,35,32,22,19,38,38,27,30,29,22,26,27,25,37,59,72,71,""
14,74,83,72,50,40,30,38,20,35,30,30,78,21,18,21,24,17,16,17,15,27,38,38,39,""
15,50,35,30,28,30,25,28,29,23,13,26,20,23,34,25,16,12,12,14,20,28,28,47,26,""
16,38,35,24,23,31,29,26,24,24,20,25,24,18,-1,25,0,0,-1,-1,0,21,-1,0,15,""
17,23,30,27,17,16,11,19,0,17,12,20,14,12,13,19,30,2,4,6,7,3,22,39,34,""
18,41,42,50,30,34,37,20,21,31,24,33,20,15,24,20,26,21,13,26,35,23,26,25,35,""
19,37,37,46,35,37,44,34,29,33,27,22,26,25,27,21,26,18,15,19,23,23,27,23,33,""
20,27,36,31,32,37,36,22,27,15,21,13,13,21,22,21,21,15,13,8,15,11,22,24,24,""
21,24,26,33,23,17,20,24,17,21,18,17,18,16,14,21,14,10,10,9,9,28,26,27,23,""
22,30,37,29,28,37,33,33,30,27,21,18,14,18,16,18,16,15,13,10,3,5,18,20,22,""
23,25,45,32,32,25,30,14,13,18,20,20,21,15,17,16,10,14,11,12,3,11,10,24,24,""
24,27,24,33,36,14,21,15,23,15,11,14,21,18,21,17,11,14,11,15,20,20,18,31,18,""
25,26,26,31,38,23,26,26,17,17,13,18,20,23,16,12,18,10,15,13,10,19,20,23,22,""
26,25,19,22,25,27,23,17,14,22,13,9,16,19,19,20,13,23,11,8,13,10,19,15,12,""
27,14,20,15,20,21,20,28,9,22,12,17,20,21,16,15,16,21,13,7,13,12,8,6,13,""
28,23,20,11,16,12,9,15,14,7,6,8,11,13,10,8,8,9,9,6,14,5,12,10,5,""
29,11,14,15,10,15,9,17,11,14,14,10,8,4,9,11,13,6,4,7,5,5,5,8,7,""
30,12,19,13,11,14,16,11,11,5,6,9,11,7,6,5,13,5,12,19,25,26,10,9,11,""
31,10,16,18,16,11,16,17,13,9,14,11,10,6,7,4,9,12,29,57,45,22,-1,-1,-1,""
