aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,8,5,12,5,4,7,6,1,1,2,1,5,3,1,3,2,2,2,3,6,1,6,9,""
02,7,15,12,16,7,4,2,14,3,9,3,1,3,3,3,0,1,1,0,3,5,1,3,2,""
03,8,9,5,8,5,10,5,7,2,2,5,4,2,2,1,2,3,0,4,2,3,5,3,4,""
04,5,11,8,15,16,9,4,4,9,4,3,6,5,2,0,1,1,2,4,1,6,5,3,18,""
05,13,11,17,10,14,6,14,-1,-1,9,7,5,2,1,3,2,0,0,0,2,4,2,2,12,""
06,8,9,9,10,10,10,17,11,15,10,10,2,3,0,5,1,2,4,9,3,2,3,5,7,""
07,9,12,9,13,7,4,8,9,16,10,13,5,3,7,6,4,7,3,3,8,5,3,3,10,""
08,6,12,10,14,11,10,8,11,16,10,4,6,6,4,4,1,2,6,4,9,7,7,5,8,""
09,9,12,9,23,21,18,10,11,14,11,12,4,6,7,8,5,4,5,3,2,4,7,4,7,""
10,17,10,16,29,20,10,8,16,13,15,5,6,2,7,6,2,2,1,6,2,6,3,5,9,""
11,11,27,20,27,30,22,15,19,18,17,15,8,9,6,12,7,7,10,7,7,4,12,10,16,""
12,17,28,28,38,43,30,33,33,31,23,19,20,11,13,12,10,15,8,10,12,14,14,15,37,""
13,38,45,49,58,54,39,38,49,46,33,28,23,30,18,9,6,11,9,13,10,4,12,18,15,""
14,22,30,38,52,42,42,29,18,18,16,22,14,12,10,9,4,9,6,5,7,4,7,10,9,""
15,16,20,21,15,32,21,15,19,9,14,13,5,10,5,5,3,3,6,3,3,3,4,5,8,""
16,11,11,12,12,17,20,7,14,19,9,8,8,9,4,6,6,4,6,2,5,7,4,10,11,""
17,13,7,12,11,11,13,7,13,6,5,12,6,12,8,7,4,4,8,4,4,4,8,1,9,""
18,11,12,10,7,11,6,10,15,7,12,3,5,4,6,6,7,6,5,2,1,8,5,4,7,""
19,9,8,13,12,14,18,18,8,6,13,7,4,7,7,9,5,4,6,5,4,4,3,6,7,""
20,4,6,10,12,12,6,16,5,6,6,6,6,3,11,1,3,1,2,5,2,2,4,4,9,""
21,6,9,10,16,12,7,8,6,6,5,2,3,7,8,6,1,1,5,5,3,2,6,7,6,""
22,14,5,3,6,7,14,4,8,4,4,6,10,4,2,3,4,10,7,6,5,5,6,7,6,""
23,5,4,10,4,6,4,8,12,8,5,4,10,3,7,5,2,7,3,2,2,3,3,7,4,""
24,6,5,8,3,4,10,8,6,8,9,2,6,4,1,5,3,2,5,5,5,3,1,5,9,""
25,7,12,7,7,9,7,16,8,14,8,7,5,10,6,8,1,2,4,2,2,6,5,5,5,""
26,6,12,9,8,8,5,7,7,7,4,7,10,3,4,5,9,5,1,7,3,4,4,2,4,""
27,2,7,9,13,3,2,6,8,10,6,4,1,2,2,3,4,2,2,3,2,1,4,3,6,""
28,8,4,6,13,4,6,3,6,4,6,12,3,4,1,1,3,1,2,4,2,7,5,2,5,""
29,5,4,3,5,9,2,6,4,7,6,0,6,5,5,6,2,4,1,1,7,1,7,5,9,""
30,6,9,10,7,9,6,7,7,3,8,5,1,1,7,3,4,3,5,5,3,4,1,5,7,""
31,5,8,5,8,6,12,8,6,6,7,5,4,3,2,4,3,3,2,2,2,-1,-1,-1,-1,""
