aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,165,72,90,109,111,47,28,8,8,25,12,13,0,0,88,18,8,7,8,4,0,0,27,7,""
02,41,97,68,77,10,36,57,40,4,17,18,30,44,32,27,20,0,0,31,17,9,44,0,96,""
03,0,92,36,2,0,12,23,25,24,36,29,38,30,0,63,0,31,8,13,7,-1,-1,49,15,""
04,-1,77,13,89,46,21,15,29,25,22,14,12,22,8,19,14,-1,13,16,40,87,59,63,73,""
05,101,51,59,70,71,68,132,105,93,126,129,104,89,65,71,78,54,56,46,64,89,254,240,271,""
06,266,255,94,72,71,66,89,77,83,91,109,136,115,134,103,72,95,75,32,77,217,236,205,197,""
07,222,135,64,67,89,91,88,62,81,70,99,117,108,83,85,69,85,107,73,62,48,46,48,43,""
08,52,60,66,72,93,91,84,94,80,82,101,84,93,101,114,109,132,91,91,165,81,81,104,68,""
09,51,49,45,62,85,79,105,92,94,108,92,97,125,77,101,60,35,89,85,117,90,71,178,107,""
10,120,133,58,38,22,55,80,-1,198,101,74,79,74,105,106,106,80,75,84,74,105,77,85,32,""
11,51,148,77,133,231,129,80,110,131,93,69,113,86,70,106,74,73,74,96,44,91,86,142,41,""
12,44,48,44,57,78,86,128,67,77,96,130,88,94,81,91,79,80,57,51,71,53,130,115,52,""
13,47,47,63,94,102,121,130,113,103,103,70,104,92,79,94,95,104,64,78,107,62,40,114,60,""
14,50,51,60,79,79,92,-1,164,99,81,74,85,78,85,62,89,124,23,18,22,31,32,16,1,""
15,14,16,18,63,44,5,37,30,48,90,94,103,82,35,35,36,51,1,6,0,6,10,28,59,""
16,-1,77,24,21,19,60,65,51,44,56,46,63,75,53,57,56,60,129,171,94,56,51,45,36,""
17,37,43,118,82,-1,119,77,74,50,12,69,73,67,51,59,75,44,50,33,13,43,31,26,12,""
18,17,11,27,20,30,38,26,54,71,77,96,75,72,-1,132,100,68,49,32,37,57,20,31,18,""
19,25,20,37,53,42,63,56,19,43,54,56,11,99,55,40,58,35,47,22,37,56,43,42,24,""
20,36,25,24,31,42,52,59,33,17,64,71,67,51,71,18,25,32,29,15,11,26,34,52,15,""
21,1,17,13,32,55,74,35,37,53,92,97,68,50,45,57,41,53,30,26,8,0,44,24,23,""
22,26,27,28,31,51,67,15,44,85,93,95,99,67,81,76,62,80,61,60,74,58,68,54,47,""
23,40,35,44,49,84,103,118,69,66,76,78,86,90,80,101,94,79,90,44,75,76,76,36,42,""
24,51,28,43,54,52,79,89,71,88,83,70,110,117,96,91,61,91,103,49,72,66,37,45,35,""
25,41,27,51,78,79,127,127,111,139,131,116,106,108,73,93,75,85,73,33,59,138,175,165,146,""
26,246,179,38,55,74,67,59,70,65,98,72,82,107,81,96,64,57,79,90,146,69,55,62,44,""
27,40,41,46,67,71,66,91,41,77,131,97,129,104,93,89,72,47,52,163,209,171,57,76,58,""
28,40,38,31,43,65,63,71,84,79,122,100,110,132,88,151,105,65,57,111,77,29,13,46,22,""
29,54,51,68,79,66,94,95,83,107,87,119,108,138,102,74,56,40,26,34,25,17,31,32,40,""
30,22,11,8,11,32,17,27,32,16,15,19,26,29,24,37,17,11,19,15,37,33,43,31,18,""
31,18,29,22,28,19,25,14,24,20,42,35,37,52,33,13,20,14,28,28,51,39,19,14,-1,""
