aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,35,27,19,28,10,16,21,14,13,10,4,12,5,5,6,2,6,4,7,7,9,7,20,24,""
02,13,19,18,30,15,14,17,26,12,3,5,4,5,2,3,3,5,4,4,8,15,7,0,24,""
03,22,31,23,28,16,20,18,15,7,9,10,7,8,6,6,8,5,3,8,9,13,14,19,15,""
04,28,41,22,30,39,23,26,7,14,17,5,5,8,7,6,1,1,11,10,4,7,14,20,31,""
05,23,12,20,15,12,17,13,6,5,8,7,4,6,3,3,3,6,5,5,6,14,20,20,25,""
06,31,27,14,19,22,12,22,22,8,16,14,4,6,5,3,4,4,4,6,10,6,26,19,32,""
07,28,33,28,23,20,16,20,34,18,9,10,9,5,7,8,9,9,12,12,19,14,12,29,30,""
08,25,42,38,23,24,22,26,23,25,15,7,23,8,3,10,5,5,6,5,12,10,13,21,31,""
09,25,21,11,27,16,11,27,20,12,11,17,3,7,6,8,2,8,11,9,8,11,13,0,11,""
10,18,11,24,16,14,11,17,8,12,11,6,9,4,9,6,1,4,5,7,10,14,12,15,18,""
11,15,34,20,15,35,12,14,21,19,28,14,7,5,4,13,5,27,11,7,10,13,23,28,30,""
12,27,36,29,29,24,24,30,23,21,18,9,16,9,5,6,14,9,9,19,14,32,25,31,48,""
13,52,44,67,57,58,60,26,34,19,21,31,12,8,11,10,10,13,7,7,8,5,17,37,29,""
14,22,47,55,55,49,38,44,20,12,17,11,7,7,10,11,4,9,15,13,8,5,23,37,33,""
15,28,42,31,32,36,25,18,19,24,17,8,3,5,7,9,10,7,7,7,13,9,17,18,26,""
16,42,28,28,23,25,26,26,19,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,2,9,2,7,3,6,8,6,15,22,19,23,""
21,30,28,31,20,30,14,8,12,12,6,7,5,10,8,9,10,9,6,4,9,11,18,27,18,""
22,33,32,22,18,21,22,15,24,12,7,10,8,6,7,2,7,8,5,12,12,18,22,19,14,""
23,20,21,24,25,14,14,17,14,9,10,11,15,4,9,12,7,5,8,6,12,7,10,20,15,""
24,23,22,23,14,9,18,28,19,15,10,4,11,5,3,3,1,7,8,12,8,6,12,15,16,""
25,15,23,31,16,21,13,16,18,13,11,9,5,8,9,5,6,3,5,10,11,1,12,10,26,""
26,16,19,17,19,15,15,12,18,10,13,5,7,8,7,7,5,8,12,3,7,13,16,17,11,""
27,11,13,12,16,22,19,17,16,28,13,9,10,7,5,6,11,4,7,5,5,8,20,21,18,""
28,19,16,10,18,23,20,11,26,12,15,9,3,5,4,5,3,3,3,7,4,10,8,10,13,""
29,14,14,24,18,35,25,23,20,15,14,3,4,10,2,9,1,6,4,2,5,9,21,0,24,""
30,18,13,22,7,13,9,15,16,17,12,6,7,6,10,11,6,8,6,11,8,5,15,18,18,""
31,14,24,0,7,20,23,7,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
