aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,2,10,5,6,5,4,1,7,3,4,2,1,4,3,3,1,1,0,1,3,4,4,9,""
02,3,4,5,7,3,2,2,9,1,1,2,2,6,1,1,3,0,3,1,1,1,1,3,0,""
03,0,0,0,0,0,2,10,26,10,3,2,1,5,0,2,1,0,1,2,2,0,1,2,0,""
04,3,3,0,6,5,5,2,3,3,3,0,1,1,1,3,0,0,1,2,2,1,2,3,1,""
05,6,2,1,1,3,3,6,26,30,3,0,4,1,2,2,2,3,2,1,2,1,3,3,5,""
06,1,1,5,5,3,6,10,5,4,4,9,1,4,0,2,1,1,1,2,1,2,4,5,5,""
07,3,4,8,5,5,8,2,6,7,3,2,6,2,5,3,2,4,1,2,0,5,3,3,7,""
08,0,6,7,6,11,3,6,7,2,5,3,4,0,3,4,6,3,2,5,3,2,3,3,7,""
09,1,5,7,6,2,2,6,8,5,7,1,5,5,3,2,4,3,1,3,3,3,6,5,4,""
10,7,3,7,9,10,3,6,24,44,32,9,1,1,2,0,1,3,4,2,1,3,2,11,1,""
11,6,10,8,6,14,12,10,8,11,3,5,0,3,8,5,1,6,2,1,1,2,2,8,8,""
12,9,5,6,10,11,9,13,8,11,5,12,4,9,4,7,5,2,6,1,2,11,3,8,5,""
13,17,17,21,16,20,17,21,27,29,20,12,16,16,15,6,11,4,5,3,4,9,4,7,7,""
14,15,12,14,12,8,18,15,16,13,7,10,8,9,8,7,3,5,3,7,3,2,2,4,10,""
15,2,7,2,9,6,3,8,6,2,12,4,1,3,4,6,0,4,2,1,0,0,2,1,1,""
16,4,2,5,9,8,8,4,6,3,7,5,4,4,3,6,3,5,1,0,1,1,3,2,5,""
17,4,2,5,0,4,3,2,4,8,2,3,4,1,6,2,1,5,4,3,1,0,1,0,3,""
18,2,3,3,1,2,2,2,1,7,2,2,2,2,2,1,2,1,0,1,3,2,2,3,1,""
19,2,3,1,3,2,2,1,2,3,2,0,0,3,3,1,3,0,4,1,2,2,1,1,2,""
20,3,2,4,11,3,1,2,2,15,20,25,25,4,1,1,3,17,43,5,26,25,5,1,1,""
21,3,6,3,2,5,5,4,4,3,23,40,28,32,0,0,3,3,1,1,3,0,4,2,3,""
22,3,1,2,2,4,0,2,3,3,1,2,2,4,3,6,2,1,1,0,1,2,3,2,3,""
23,5,2,3,2,1,5,3,6,3,2,0,0,2,1,2,1,1,1,3,2,1,3,3,2,""
24,2,2,1,0,3,6,6,2,1,0,1,0,0,6,35,22,6,1,1,3,1,4,4,0,""
25,1,1,0,0,1,0,4,1,4,4,2,1,0,0,1,1,1,23,0,0,2,2,4,2,""
26,0,1,6,1,2,4,0,1,1,0,1,0,2,0,1,0,1,3,1,2,0,4,0,1,""
27,5,2,1,1,2,3,3,2,1,3,4,1,2,18,0,2,1,2,3,2,1,1,4,0,""
28,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,2,1,1,0,0,2,2,1,""
29,2,0,2,6,6,1,3,2,2,7,5,4,2,3,2,1,1,0,1,2,4,2,0,1,""
30,3,5,3,2,6,0,10,7,2,7,8,0,1,3,2,2,9,1,1,2,0,2,0,2,""
31,1,1,1,1,4,4,3,5,3,2,2,2,1,2,3,0,2,2,0,2,1,2,1,-1,""
