aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,74,82,89,90,91,94,75,86,85,58,60,50,50,64,56,83,58,57,53,55,38,47,70,72,""
02,82,89,81,80,90,91,72,70,-1,37,72,57,64,51,63,65,48,58,52,44,37,44,44,0,""
03,-1,-1,-1,-1,-1,17,87,80,79,56,47,66,55,49,59,64,61,48,49,59,49,58,72,60,""
04,76,85,89,91,102,92,92,62,61,67,60,56,53,48,73,75,67,60,60,51,47,50,46,68,""
05,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,59,68,51,46,50,62,56,70,""
06,69,77,65,91,92,94,83,96,68,79,87,61,55,64,63,59,60,64,48,47,44,56,69,60,""
07,61,86,72,93,93,96,79,76,56,61,74,77,55,48,49,64,49,43,60,56,60,60,73,69,""
08,71,83,95,83,105,88,68,23,69,71,67,40,42,52,66,71,82,58,45,47,39,58,58,64,""
09,72,78,84,75,83,79,74,59,54,47,55,66,57,58,82,79,70,59,54,53,69,46,50,66,""
10,61,68,73,88,95,96,87,82,71,75,59,62,58,60,51,62,60,51,55,62,59,54,67,18,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,52,45,61,68,76,71,""
12,72,83,87,95,109,105,111,101,92,74,77,82,64,82,68,70,64,81,53,61,69,12,-1,0,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,65,63,52,73,61,72,""
14,80,76,97,107,112,115,118,122,92,101,83,87,78,72,63,78,81,70,59,64,60,60,65,63,""
15,76,76,74,82,83,93,92,73,71,74,70,73,74,49,54,62,56,59,65,48,47,51,47,62,""
16,71,73,70,89,80,88,70,70,71,-1,38,50,68,56,53,51,65,56,49,49,44,42,47,38,""
17,44,50,70,58,66,61,65,50,75,62,60,46,61,63,50,59,49,44,48,41,44,54,51,58,""
18,67,63,62,57,66,74,62,63,73,44,52,57,58,52,52,54,49,50,37,50,47,49,50,49,""
19,57,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,51,62,51,40,41,""
20,66,60,64,75,70,75,72,69,73,61,69,59,67,53,61,40,60,36,48,38,39,55,48,48,""
21,61,67,53,60,54,82,58,54,58,55,46,54,48,56,53,50,41,49,40,41,40,57,61,52,""
22,72,64,61,69,59,80,80,56,44,16,9,71,43,46,48,54,44,56,31,33,36,40,60,49,""
23,26,54,84,86,87,87,64,66,61,67,63,50,69,64,64,45,54,58,46,39,44,48,72,56,""
24,68,47,75,25,18,18,19,28,17,20,46,35,49,17,14,16,30,45,37,39,40,41,60,40,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
26,30,36,32,42,28,39,31,32,32,19,21,16,8,11,15,19,13,8,9,11,5,15,10,13,""
27,12,17,11,20,13,21,10,21,22,16,7,14,16,21,17,11,12,7,9,12,15,11,14,16,""
28,17,22,16,20,21,13,23,10,12,-1,-1,1,-1,-1,-1,-1,-1,-1,15,48,52,68,57,36,""
29,52,70,59,51,69,70,70,68,71,71,55,65,66,66,57,66,70,66,55,66,48,53,56,66,""
30,56,49,63,84,77,80,85,77,71,72,54,70,52,62,65,68,68,54,62,52,45,55,62,54,""
31,56,52,62,80,56,77,69,82,79,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,56,6,""
