aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,3,7,10,16,17,19,22,23,25,9,10,9,4,3,11,17,6,3,5,2,2,2,""
02,7,24,2,-1,-1,-1,14,0,0,0,0,17,12,7,-1,-1,-1,-1,3,-1,35,1,7,-1,""
03,-1,-1,-1,6,-1,-1,-1,-1,10,13,22,17,7,7,3,4,6,5,1,1,25,5,20,30,""
04,9,1,3,2,-1,-1,-1,-1,-1,11,14,11,6,6,3,10,6,4,3,6,3,4,2,30,""
05,1,2,6,7,7,14,13,9,17,12,21,15,5,12,6,5,7,6,6,9,3,0,2,3,""
06,1,3,2,10,7,13,16,12,18,18,19,12,3,6,11,11,7,6,7,6,7,4,3,3,""
07,3,5,12,12,32,23,23,18,43,35,23,14,11,9,8,8,5,8,5,13,6,9,4,10,""
08,5,5,10,16,19,21,29,37,39,34,29,30,25,11,19,22,20,20,22,10,12,6,6,8,""
09,7,11,7,9,11,0,0,0,10,31,28,22,28,17,1,0,0,0,0,0,0,4,4,5,""
10,4,6,19,13,27,25,16,19,34,40,38,29,23,19,26,10,10,19,16,9,8,10,5,1,""
11,14,6,10,9,13,17,37,26,27,31,27,21,29,16,28,21,4,19,3,9,13,19,9,6,""
12,10,9,11,19,18,29,37,37,36,29,36,32,19,31,23,25,21,25,16,13,23,25,16,21,""
13,20,21,29,30,28,35,41,22,42,38,21,21,20,20,39,38,33,32,31,29,25,14,13,17,""
14,17,10,30,28,21,18,28,28,28,33,30,28,19,20,18,22,21,7,11,19,10,6,12,6,""
15,8,18,20,9,16,17,23,16,29,25,22,26,15,22,19,9,9,8,15,12,11,8,8,6,""
16,4,7,10,10,12,11,19,21,10,16,23,18,18,11,16,12,15,14,11,8,11,12,10,8,""
17,6,3,6,16,19,18,19,27,13,23,27,22,18,19,23,17,9,19,14,12,14,12,10,7,""
18,2,5,12,11,17,15,19,9,10,24,29,15,27,18,14,20,13,11,13,7,10,11,10,7,""
19,8,10,12,0,20,19,23,16,13,17,28,28,22,24,18,14,6,9,11,4,8,4,5,7,""
20,4,6,5,9,25,23,15,21,7,10,16,22,10,5,32,12,13,6,5,4,8,11,20,18,""
21,6,6,3,8,16,20,19,27,22,32,16,19,18,13,11,6,8,3,5,4,0,2,0,2,""
22,2,6,7,5,6,11,6,24,15,10,12,7,12,11,12,4,6,2,3,0,0,0,2,0,""
23,0,0,12,10,-1,-1,-1,7,14,23,9,-1,-1,-1,-1,-1,9,14,15,9,5,3,-1,-1,""
24,2,0,14,-1,-1,-1,28,33,28,31,32,23,21,16,9,2,4,3,4,4,2,0,7,28,""
25,26,1,1,5,7,13,16,25,29,26,25,20,33,20,15,20,6,10,14,8,13,39,25,2,""
26,6,15,9,13,17,16,24,26,26,25,32,32,20,26,19,15,13,13,9,15,8,13,6,5,""
27,4,2,8,11,15,21,21,23,19,22,28,28,19,14,17,14,17,11,10,15,13,8,7,9,""
28,6,4,11,14,18,16,22,20,36,28,34,34,27,15,17,19,18,29,3,6,5,2,3,3,""
29,2,2,13,14,19,28,24,24,35,33,24,21,12,22,29,22,9,5,6,10,15,12,12,8,""
30,5,10,26,20,0,0,0,0,0,0,0,0,3,0,0,2,0,6,17,38,9,10,9,4,""
31,46,0,24,5,0,25,9,0,0,0,5,0,12,10,29,14,16,12,17,8,9,9,6,6,""
