aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,43,18,18,34,40,23,31,45,74,155,153,95,122,188,44,8,12,20,16,17,25,30,28,3,""
02,1,1,1,2,28,36,39,32,25,6,10,6,10,9,5,1,2,8,10,22,34,42,56,32,""
03,24,10,12,11,39,31,31,21,21,14,13,33,8,12,1,0,0,2,10,23,22,24,18,7,""
04,1,0,17,21,25,23,33,22,16,10,9,24,10,12,16,12,15,10,23,24,30,44,39,7,""
05,0,20,25,39,28,43,27,46,41,30,18,19,37,25,11,17,128,97,11,37,37,18,12,2,""
06,1,3,12,21,19,32,33,41,21,15,21,18,18,22,17,0,4,8,12,23,33,33,28,9,""
07,19,6,39,28,20,37,35,35,16,33,36,14,17,13,12,16,13,25,18,31,37,24,21,11,""
08,7,3,38,30,27,18,22,31,92,125,77,134,24,18,4,1,5,14,12,19,38,31,12,6,""
09,6,7,19,13,36,69,36,22,22,68,30,8,7,19,6,13,23,31,9,17,22,28,29,10,""
10,4,20,12,26,40,41,34,42,29,18,15,19,12,12,16,10,10,18,41,30,24,54,7,11,""
11,15,4,42,53,34,95,32,31,46,69,28,61,52,44,23,40,13,25,21,43,46,40,37,36,""
12,60,62,68,75,36,66,67,130,239,69,50,38,41,30,31,17,78,92,47,42,61,83,145,80,""
13,76,47,112,161,153,60,115,108,101,56,48,65,61,54,27,29,36,36,42,42,51,53,102,52,""
14,27,32,46,123,34,57,68,68,44,42,36,26,31,16,23,11,31,22,27,34,52,41,49,27,""
15,14,16,35,40,40,44,32,31,37,29,96,185,202,22,18,27,118,18,17,40,30,46,57,39,""
16,10,7,12,37,45,64,51,31,28,28,21,19,10,22,16,21,17,17,31,24,33,29,48,23,""
17,16,14,12,19,48,53,43,49,37,15,39,18,16,20,20,34,52,27,15,30,37,39,8,12,""
18,5,0,19,20,21,27,27,49,38,26,41,27,14,21,19,15,21,25,16,36,37,20,49,20,""
19,16,11,17,29,26,45,28,42,20,22,38,40,25,19,24,26,21,25,29,31,36,46,35,16,""
20,12,6,25,33,34,41,90,56,71,22,26,27,11,22,20,13,25,21,27,18,26,31,20,17,""
21,8,8,21,31,21,25,26,34,129,175,181,170,13,16,14,20,20,30,15,29,25,39,25,6,""
22,7,11,15,24,32,30,44,29,248,169,79,62,90,178,510,38,21,27,52,28,45,61,7,24,""
23,6,7,4,7,34,45,28,30,-1,-1,-1,-1,-1,7,22,18,14,16,20,45,33,22,35,17,""
24,11,8,7,14,24,37,17,24,14,16,8,6,7,14,11,16,16,16,20,26,33,25,17,14,""
25,8,11,19,25,20,39,17,28,24,26,15,16,12,19,6,12,14,22,21,23,30,21,15,7,""
26,0,14,17,27,21,28,39,258,31,12,9,17,17,55,18,15,21,9,19,20,25,48,37,34,""
27,10,12,12,26,27,35,33,25,29,17,25,24,13,19,16,11,11,20,13,32,31,34,49,16,""
28,11,5,16,22,34,22,32,33,26,11,12,6,14,16,64,65,15,16,24,28,40,42,22,18,""
29,7,8,20,33,35,64,91,42,24,17,14,21,16,11,12,23,37,67,226,28,35,48,17,8,""
30,7,8,12,12,32,44,27,26,27,20,14,20,17,9,18,13,17,21,25,17,18,39,40,11,""
31,19,8,15,14,40,46,40,49,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
