aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,112,102,111,87,75,67,70,50,61,55,36,43,33,28,31,29,29,25,24,22,27,23,72,82,""
02,100,77,84,75,68,64,64,66,45,30,24,27,35,22,26,23,25,35,20,20,-1,-1,50,68,""
03,93,102,85,74,75,60,54,37,42,26,23,30,30,21,23,20,20,18,17,15,-1,33,51,45,""
04,67,75,80,71,82,61,44,57,46,42,25,30,37,46,28,28,23,25,27,34,-1,34,52,85,""
05,92,87,94,100,85,90,78,34,37,36,42,32,37,40,35,51,29,38,36,26,-1,-1,57,68,""
06,93,87,79,98,65,70,55,45,54,49,45,42,36,25,26,31,32,41,15,16,15,26,39,69,""
07,87,84,90,91,68,65,72,53,42,44,24,18,33,29,18,30,31,20,18,21,-1,33,51,58,""
08,71,92,105,101,94,79,74,59,36,35,37,31,40,37,32,31,25,29,21,14,-1,50,67,78,""
09,97,95,76,89,78,73,53,58,39,56,46,42,37,36,31,27,18,23,23,27,-1,-1,47,-1,""
10,63,91,70,81,72,52,55,60,48,46,35,53,32,35,30,27,25,23,35,27,-1,48,49,76,""
11,78,84,86,90,84,64,59,64,58,49,40,46,32,39,43,39,35,25,25,19,-1,49,45,61,""
12,83,99,101,95,93,85,75,61,62,55,51,41,29,25,30,25,37,33,34,27,-1,-1,59,72,""
13,98,134,134,128,130,94,77,80,68,77,48,53,51,61,46,38,36,27,20,17,26,40,40,77,""
14,84,107,95,118,82,57,65,60,64,46,53,47,36,55,40,57,32,49,34,34,43,36,64,64,""
15,85,84,89,88,92,87,73,61,67,50,55,59,44,60,48,40,50,45,36,47,42,46,48,74,""
16,90,95,82,78,89,81,59,68,56,59,32,41,34,51,35,31,36,44,49,32,28,28,32,41,""
17,69,74,64,64,80,64,62,70,43,25,24,37,34,26,26,22,23,24,17,-1,-1,21,45,42,""
18,74,79,77,75,65,54,52,54,46,50,42,32,40,35,33,38,38,36,22,-1,-1,-1,42,47,""
19,54,76,79,81,78,71,68,58,51,40,36,33,35,42,34,49,36,31,33,33,-1,-1,31,66,""
20,83,69,77,72,66,62,68,53,58,44,39,32,38,37,26,31,43,-1,-1,-1,-1,43,45,65,""
21,70,61,77,90,75,58,54,49,53,47,36,36,49,28,48,38,31,31,23,-1,-1,34,45,64,""
22,64,63,71,58,64,57,46,43,43,38,34,22,34,35,28,28,40,31,26,-1,-1,30,46,42,""
23,59,58,63,61,54,54,48,44,35,28,30,22,27,27,24,20,33,27,27,-1,-1,23,29,61,""
24,55,67,75,71,66,53,55,47,39,22,29,31,42,35,30,28,24,21,13,17,-1,25,35,51,""
25,53,64,51,45,54,46,44,37,38,43,39,40,40,24,43,32,24,26,17,-1,-1,-1,50,60,""
26,52,59,61,85,65,60,62,58,52,45,29,32,43,45,34,39,40,29,21,-1,-1,29,36,43,""
27,60,73,56,75,51,58,59,37,41,48,45,44,41,50,38,32,31,34,29,-1,-1,-1,34,42,""
28,53,51,60,52,54,53,60,46,33,55,37,47,47,33,38,33,29,19,19,-1,36,33,38,55,""
29,53,63,50,55,56,62,40,36,39,51,34,33,36,24,34,31,20,28,20,-1,18,30,39,39,""
30,50,54,48,66,62,66,51,46,41,35,23,18,24,27,24,18,23,15,20,-1,-1,-1,39,41,""
31,54,67,85,66,64,60,73,42,60,22,23,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
