aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
0,84,69,77,81,59,74,58,54,32,49,46,47,56,40,46,5,4,29,18,21,34,67,67,96
1,90,103,113,112,92,58,52,56,59,78,59,39,44,64,50,39,38,40,40,50,54,83,87,66
2,94,76,70,88,76,61,82,69,55,64,75,70,18,83,91,66,58,61,72,70,78,118,145,131
3,177,150,140,139,133,121,129,79,78,84,72,48,64,65,55,53,52,48,64,78,79,99,119,128
4,114,129,137,141,133,100,110,96,86,80,48,36,42,52,45,29,38,38,47,56,59,72,77,77
5,88,73,84,64,62,70,93,69,40,49,53,46,37,62,43,43,50,10,34,44,59,26,78,93
6,97,98,86,95,86,111,89,58,48,34,27,39,41,55,49,55,49,35,37,42,34,35,50,44
7,55,52,45,46,46,37,55,50,45,51,34,44,44,53,64,58,37,36,36,29,38,55,53,65
8,83,78,84,80,91,98,60,72,48,41,37,34,49,46,50,45,42,36,36,28,28,61,56,47
9,56,56,64,53,70,68,80,73,73,70,59,43,80,110,94,74,67,72,50,66,74,102,109,99
10,99,125,123,98,86,115,79,69,62,46,52,33,39,37,43,48,41,39,44,39,50,54,83,107
11,103,92,90,74,90,94,61,58,49,78,55,49,66,79,17,41,56,55,48,50,52,74,93,100
12,90,89,107,110,119,93,75,83,59,74,64,62,75,73,61,49,44,51,57,46,69,72,98,102
13,95,100,90,94,92,95,99,83,85,59,57,55,50,55,53,45,52,43,49,59,62,75,100,98
14,66,86,83,90,83,88,78,84,70,65,74,50,53,45,64,61,42,42,50,53,64,77,69,79
15,60,63,75,68,73,73,69,59,51,49,56,45,55,63,57,43,55,56,50,53,50,70,62,69
16,61,66,77,53,47,56,48,60,58,59,61,37,52,52,53,39,23,39,36,38,43,37,46,43
17,34,43,48,48,49,66,49,44,37,36,46,31,39,36,38,38,29,36,56,43,46,55,88,69
18,76,66,59,64,77,75,64,64,48,43,49,28,34,46,55,39,37,20,30,34,49,52,64,74
19,72,54,87,74,71,63,30,33,33,36,48,35,22,19,33,21,35,37,50,61,59,68,66,61
20,68,73,75,64,85,67,51,70,58,44,59,51,47,49,55,40,45,46,42,68,55,61,61,68
21,64,74,64,56,76,61,69,64,75,49,61,54,49,56,54,53,48,55,57,57,75,65,84,73
22,79,67,77,69,74,68,80,82,61,70,53,45,64,54,68,46,43,49,42,52,55,52,60,82
23,49,58,56,58,60,64,55,66,58,63,40,66,63,65,72,48,51,52,50,58,52,54,59,55
24,56,62,61,36,50,48,56,69,46,46,36,43,51,52,49,42,46,32,41,32,50,72,70,42
25,15,18,13,10,14,21,18,61,52,47,45,48,48,55,62,56,65,44,62,58,46,66,47,45
26,67,60,56,50,49,45,52,52,54,55,39,40,43,38,33,43,42,40,38,55,51,61,51,65
27,70,76,67,66,67,63,62,61,60,63,56,60,53,52,54,60,43,32,46,46,41,41,49,25
28,48,38,30,39,55,50,58,66,63,52,57,54,56,67,45,61,67,45,55,68,73,68,67,76
29,76,74,87,83,84,62,75,83,62,70,78,66,62,69,66,58,57,11,51,63,56,81,77,98
30,90,81,72,71,71,67,63,60,68,75,71,56,59,58,64,65,52,49,62,44,42,53,-1,-1,-1
