aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,101,97,138,154,238,286,298,305,284,271,213,215,162,164,171,168,145,150,80,86,93,85,93,79,""
02,88,104,137,191,289,301,263,275,301,218,228,220,188,146,167,152,138,136,110,137,105,127,102,107,""
03,111,109,127,166,247,255,258,253,277,233,239,231,193,192,168,182,201,146,143,92,108,108,116,101,""
04,105,107,125,172,209,236,234,256,187,268,192,133,146,145,106,117,104,111,91,80,82,90,85,75,""
05,53,77,112,131,163,190,232,209,253,235,230,232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
06,-1,-1,83,160,188,227,213,212,256,225,227,232,216,195,187,142,118,108,109,-1,-1,-1,-1,-1,""
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,75,332,321,334,371,306,371,363,347,350,343,316,265,274,253,256,219,192,190,219,205,225,""
21,201,184,258,287,297,314,336,335,336,329,307,341,331,297,291,301,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,61,172,288,336,298,282,323,317,317,263,302,281,262,242,220,206,197,168,189,199,200,180,""
23,173,211,215,265,294,270,269,265,276,241,238,253,259,265,226,217,173,142,166,133,132,139,129,142,""
24,176,154,127,209,246,258,190,195,222,216,239,227,202,209,198,217,184,161,148,170,127,139,157,139,""
25,137,146,207,211,201,203,236,259,225,238,239,262,229,267,212,205,183,172,129,128,145,156,173,146,""
26,172,172,166,158,164,191,167,186,206,215,237,244,251,164,217,247,188,202,143,152,176,166,156,173,""
27,172,231,217,259,331,414,294,237,230,324,312,299,324,273,247,254,201,208,178,150,47,0,0,0,""
28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,126,116,148,122,127,130,""
29,133,151,178,231,250,284,252,260,269,263,190,95,210,172,175,204,176,131,139,135,115,153,125,143,""
30,145,144,195,230,255,240,249,248,230,238,273,255,291,265,217,224,219,183,207,173,162,173,188,172,""
31,224,229,226,245,320,344,296,319,328,335,338,305,317,285,267,277,241,244,183,176,150,151,156,-1,""
