aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,42,28,70,80,100,152,138,133,124,100,96,84,85,81,78,67,39,24,29,45,53,48,26,""
02,57,-1,7,63,101,119,131,149,147,146,129,107,83,97,75,111,87,40,19,42,37,54,55,43,""
03,28,25,33,58,85,72,94,123,115,120,80,68,64,77,40,72,51,29,24,29,42,38,41,30,""
04,21,28,32,45,73,85,94,124,106,107,86,72,65,72,39,41,32,19,25,22,21,19,18,15,""
05,14,22,26,49,61,85,89,119,112,114,75,91,88,63,67,42,56,33,36,34,38,51,41,16,""
06,16,13,18,41,67,69,84,91,92,98,70,59,67,61,45,31,26,40,52,42,41,55,35,23,""
07,20,12,36,52,52,78,100,80,95,98,78,63,83,65,74,45,44,38,30,23,30,19,13,23,""
08,21,18,20,63,96,78,86,100,102,89,96,77,74,65,49,53,46,46,45,48,41,45,32,31,""
09,21,22,33,36,63,66,72,76,78,63,75,51,49,38,49,35,40,35,32,31,26,28,22,12,""
10,12,8,8,31,42,43,37,59,36,59,55,57,28,23,17,25,17,16,18,18,20,12,12,6,""
11,16,9,10,24,31,49,59,52,52,71,57,20,62,59,38,29,20,18,11,12,17,9,17,16,""
12,11,13,27,42,36,52,62,68,81,75,67,88,73,78,59,80,50,22,11,16,12,11,10,8,""
13,6,11,15,43,41,53,73,73,91,58,74,61,74,89,60,49,36,24,22,8,13,19,8,14,""
14,14,15,18,-1,-1,-1,-1,-1,-1,-1,-1,8,47,38,40,53,16,9,5,10,10,7,9,3,""
15,8,5,16,27,24,25,39,56,50,36,41,32,39,20,16,20,4,5,0,0,0,-1,1,0,""
16,5,4,0,3,0,0,0,0,0,0,7,40,79,88,45,3,14,27,9,6,11,1,2,1,""
17,0,1,1,1,3,4,9,7,22,35,6,45,36,53,30,42,32,47,37,36,37,25,17,26,""
18,14,14,29,42,51,64,72,74,75,63,66,51,45,53,49,18,29,24,18,17,15,13,17,20,""
19,4,18,23,26,44,55,52,56,67,49,47,43,35,-1,-1,-1,26,33,30,24,23,28,18,15,""
20,13,18,23,32,64,46,88,80,62,47,48,-1,-1,-1,-1,-1,-1,-1,7,5,3,2,18,24,""
21,21,12,30,38,49,48,47,45,55,55,51,35,38,37,34,41,26,41,34,22,34,42,37,37,""
22,34,21,25,33,35,52,46,49,35,29,-1,-1,-1,-1,34,42,52,58,25,22,14,27,46,40,""
23,26,32,46,38,46,63,52,67,50,63,65,49,46,32,40,27,39,39,40,42,24,49,36,3,""
24,1,7,19,102,117,106,107,93,90,93,95,75,67,41,31,30,40,65,33,28,40,36,47,64,""
25,54,83,101,89,106,106,114,128,94,76,59,47,64,29,33,39,52,46,18,35,41,47,43,37,""
26,62,68,64,99,96,117,117,129,115,134,103,97,90,90,64,68,83,74,39,41,52,55,51,59,""
27,42,48,70,103,116,109,117,120,128,112,113,95,94,83,67,92,90,80,102,101,86,68,64,11,""
28,61,74,79,96,134,126,130,120,123,114,108,116,103,71,81,81,99,102,66,45,-1,-1,-1,9,""
29,63,58,80,127,150,141,149,153,143,115,99,79,86,67,43,53,102,72,45,40,49,-1,-1,-1,""
30,-1,-1,56,111,126,146,147,171,148,159,113,115,114,70,59,67,93,74,54,50,41,64,43,78,""
31,66,74,109,94,122,126,162,156,154,127,144,136,145,89,-1,-1,-1,-1,-1,8,40,58,50,-1,""
