aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,40,21,34,12,22,12,14,10,20,10,29,22,16,11,16,20,27,35,22,13,12,13,12,10,""
02,10,14,19,23,25,35,23,22,35,27,57,52,18,18,12,13,25,29,33,15,8,7,7,15,""
03,17,5,26,15,14,16,13,14,27,28,27,25,23,24,16,18,19,23,11,12,13,8,12,14,""
04,27,22,22,17,20,9,18,19,30,18,31,27,18,17,16,22,24,19,14,22,20,-1,20,10,""
05,10,10,16,14,23,15,14,11,24,25,27,27,15,23,16,26,32,15,34,9,17,11,12,8,""
06,15,17,14,18,21,19,44,18,31,34,24,32,21,20,16,30,20,17,26,13,9,9,16,14,""
07,11,31,8,24,13,21,24,19,30,28,27,27,20,19,16,22,36,31,14,16,14,23,23,23,""
08,10,20,38,27,29,14,15,20,32,31,19,41,39,37,27,26,34,26,18,21,25,39,23,7,""
09,10,11,14,20,17,23,13,20,37,32,42,29,34,21,30,24,22,23,26,19,14,11,9,9,""
10,13,6,12,19,20,24,27,41,46,20,38,30,34,18,26,14,22,20,30,23,21,13,15,11,""
11,12,8,10,28,21,11,25,32,41,37,43,26,37,29,24,13,29,27,27,8,10,13,14,10,""
12,8,19,20,20,10,38,28,26,43,49,56,90,94,52,58,48,19,48,34,40,25,25,22,25,""
13,24,25,28,38,32,39,49,36,47,49,61,60,80,48,36,40,57,43,39,23,19,24,21,10,""
14,11,18,15,23,30,39,29,32,40,36,48,67,82,69,43,34,48,28,20,22,11,15,8,14,""
15,16,8,31,17,21,14,18,25,23,22,35,35,37,31,24,23,28,19,11,11,30,13,8,19,""
16,11,13,8,11,6,18,20,15,22,16,10,7,10,10,12,11,5,15,18,9,10,8,4,8,""
17,10,9,13,13,17,10,17,16,23,29,25,28,30,10,14,19,14,13,18,14,19,10,13,10,""
18,13,11,14,29,35,22,37,24,18,37,35,26,43,29,20,25,52,39,26,19,22,14,14,13,""
19,6,16,14,12,9,13,17,12,21,21,19,20,14,14,14,17,22,16,25,24,13,7,12,11,""
20,13,8,18,16,13,16,17,17,13,12,16,8,13,12,18,17,11,17,17,20,11,16,15,6,""
21,17,13,15,20,12,13,10,19,23,52,25,14,31,22,17,23,22,19,12,13,21,14,14,12,""
22,13,14,22,16,24,17,18,18,20,18,14,15,30,19,17,27,21,32,22,19,21,17,10,18,""
23,19,34,21,21,7,14,8,20,21,10,26,14,16,20,15,14,23,8,20,14,12,-1,2,9,""
24,10,4,7,9,9,6,11,15,9,9,15,11,15,13,11,17,15,8,14,14,6,8,4,5,""
25,13,10,9,7,12,12,6,9,10,7,5,5,3,2,5,8,13,9,13,6,8,13,9,7,""
26,4,5,11,0,10,7,7,8,5,6,6,8,8,8,4,3,13,11,14,3,10,8,4,8,""
27,6,5,8,10,4,1,5,7,6,5,9,2,22,7,8,6,5,8,9,5,8,10,4,4,""
28,10,6,6,5,8,6,7,13,9,8,14,16,7,11,5,6,8,8,8,10,3,9,7,8,""
29,7,7,6,15,9,8,18,6,9,13,49,36,9,8,13,7,17,5,6,9,5,9,3,9,""
30,4,10,8,9,5,5,6,11,18,3,11,6,3,10,17,5,5,6,14,11,5,5,7,4,""
31,10,7,8,9,9,2,10,12,7,7,9,11,9,9,12,14,18,2,7,6,5,4,10,-1,""
