aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,107,98,125,102,137,110,167,100,101,84,75,70,98,91,80,107,91,81,71,145,75,92,62,83,""
02,118,95,114,108,118,133,110,91,92,86,83,86,100,79,78,66,64,75,58,96,62,89,66,83,""
03,57,119,113,110,124,130,121,96,105,83,67,79,91,73,77,124,58,89,59,67,90,54,57,78,""
04,88,100,122,122,125,130,132,125,97,82,90,84,104,80,98,93,43,-1,-1,-1,-1,-1,-1,0,""
05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
06,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,65,97,95,66,101,55,54,68,51,60,62,90,86,84,""
07,81,103,109,110,164,170,177,123,142,109,73,77,96,76,68,80,61,67,49,45,56,56,72,47,""
08,54,83,86,81,108,123,147,210,134,173,160,145,135,146,128,120,125,154,111,182,153,101,91,115,""
09,122,123,165,131,196,205,308,245,187,199,191,167,133,121,99,127,125,136,185,189,179,112,81,107,""
10,93,132,129,140,173,324,427,394,411,361,433,359,361,265,269,224,276,480,381,476,411,291,204,228,""
11,273,241,310,305,392,502,595,517,287,286,250,317,305,278,254,221,246,231,245,297,232,168,155,246,""
12,191,181,232,230,312,390,403,395,310,285,254,307,267,232,262,262,225,225,232,328,261,199,150,285,""
13,163,177,239,239,320,364,340,251,199,172,265,198,239,202,166,223,184,211,188,191,185,148,97,300,""
14,184,168,165,199,232,282,300,231,262,264,275,290,238,210,181,167,192,164,160,223,199,161,121,183,""
15,186,138,149,161,272,332,327,213,232,216,144,173,229,211,218,233,204,181,181,243,209,155,115,147,""
16,158,148,151,198,231,394,328,88,201,406,402,296,255,246,224,254,192,177,243,297,321,198,235,180,""
17,212,187,179,262,278,279,383,403,350,290,368,348,309,222,241,288,206,250,182,272,231,141,126,146,""
18,188,186,179,165,205,305,367,327,310,261,270,244,268,205,214,241,212,183,196,242,167,163,158,142,""
19,160,168,151,190,281,275,362,266,299,211,243,198,271,176,206,238,212,217,201,234,227,157,147,150,""
20,157,157,157,216,269,333,396,160,120,145,159,199,225,222,220,198,243,215,235,294,246,217,188,158,""
21,197,179,190,231,268,429,454,348,426,345,398,339,354,249,283,322,273,261,294,296,285,232,176,137,""
22,170,156,159,213,212,277,401,352,323,445,442,265,170,274,213,236,207,193,238,208,245,207,200,131,""
23,157,162,168,184,220,297,442,272,262,223,240,234,178,186,230,184,204,177,238,202,253,128,148,123,""
24,155,174,186,236,280,372,401,520,300,259,284,231,214,288,192,200,233,213,188,286,201,161,122,166,""
25,143,144,172,194,215,364,321,391,314,377,393,294,312,305,311,292,317,268,286,369,268,156,113,138,""
26,88,-1,-1,-1,-1,-1,-1,70,310,312,280,288,271,314,253,282,197,299,276,367,337,249,115,153,""
27,160,175,182,155,213,285,362,312,389,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,143,290,268,248,231,222,220,210,254,231,161,100,154,""
30,105,124,104,129,188,234,366,292,280,291,198,218,185,240,139,167,203,154,160,195,185,165,131,134,""
31,125,142,123,152,375,356,479,360,298,180,258,297,245,230,201,214,161,173,145,245,197,168,150,18,""
