Jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,21,19,33,48,68,63,83,90,76,110,113,97,114,142,133,119,88,82,85,86,59,52,32,21
2,27,30,31,50,56,86,105,121,106,110,138,119,132,132,120,125,106,103,103,87,66,51,37,27
3,25,21,33,63,66,80,92,94,126,153,160,193,193,168,132,104,98,164,158,157,140,100,107,76
4,62,55,40,77,79,112,153,168,163,174,185,192,168,158,119,106,110,100,103,74,81,51,48,34
5,18,22,37,50,69,65,76,97,67,114,130,135,128,174,126,96,97,95,80,68,51,44,42,25
6,25,35,43,54,61,72,84,72,95,115,114,138,127,142,134,136,106,92,106,89,84,57,41,34
7,34,42,48,67,58,87,100,106,115,120,149,153,142,158,140,147,112,101,91,109,95,51,42,37
8,31,25,45,60,63,81,101,94,83,131,130,109,156,182,125,120,96,99,84,97,94,60,42,25
9,25,22,44,66,49,88,90,90,110,118,127,118,133,123,129,118,94,97,92,94,71,52,31,22
10,15,28,30,50,58,90,112,100,92,118,129,143,140,130,140,121,95,93,107,86,64,39,45,23
11,23,27,24,47,45,80,78,104,92,88,116,102,129,126,113,118,101,101,96,78,67,43,23,29
12,17,25,32,44,58,63,78,99,82,93,108,110,121,146,142,121,91,108,113,93,66,45,22,21
13,19,20,30,44,47,57,69,83,90,108,119,130,116,107,112,111,101,105,86,69,73,45,38,23
14,26,15,43,54,42,67,60,86,91,99,104,92,123,105,116,103,96,92,79,73,84,63,34,21
15,10,21,38,31,41,64,75,100,113,90,117,130,120,96,98,120,109,76,103,105,73,36,26,13
16,22,26,32,39,58,71,75,88,106,103,113,125,110,139,128,128,85,96,106,89,80,41,33,23
17,18,29,34,37,53,60,85,89,90,97,112,124,118,109,122,131,114,100,112,96,79,42,35,30
18,18,19,29,40,60,83,94,95,132,121,115,118,110,116,116,111,119,94,100,33,76,49,24,20
19,18,29,32,46,61,62,98,97,90,99,101,133,138,129,130,94,118,112,112,95,88,81,40,25
20,15,29,23,54,67,69,88,106,74,107,121,101,120,93,113,121,111,112,101,87,69,60,37,30
21,26,21,35,54,54,79,86,90,95,106,118,95,108,113,116,113,127,90,89,103,79,64,34,36
22,18,30,25,48,55,74,70,123,107,100,108,125,122,121,110,114,95,107,98,95,90,50,38,23
23,21,26,37,34,55,63,90,90,95,99,101,108,130,133,104,101,96,84,71,97,72,31,41,26
24,16,26,34,52,47,70,91,97,79,107,112,134,102,118,118,114,88,111,103,102,77,56,24,16
25,16,23,30,46,52,88,77,98,115,91,93,81,107,119,110,113,106,106,97,91,57,62,28,33
26,22,23,40,46,54,58,103,97,97,102,108,112,146,161,147,139,112,129,99,115,88,58,41,31
27,28,27,40,45,59,66,82,108,89,113,118,113,113,135,105,95,109,89,93,89,67,52,33,17
28,26,19,31,30,59,70,86,104,102,100,99,116,116,126,127,115,107,118,105,104,75,51,37,20
29,22,35,51,39,59,68,94,101,104,98,102,118,127,132,106,107,105,91,113,31,72,40,29,26
30,17,24,30,46,51,59,85,84,100,108,126,115,100,125,97,143,111,119,103,104,67,48,36,26
31,27,19,34,60,45,74,96,92,80,126,117,100,112,104,105,106,112,105,97,103,71,41,30,30
