Jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,61,55,71,93,133,183,201,148,155,104,84,85,89,76,82,75,69,60,28,21,25,35,35,28
2,37,46,101,155,164,185,184,178,129,83,84,103,108,74,96,85,70,54,52,63,57,58,49,45
3,29,102,130,171,174,203,202,218,119,102,166,243,248,219,210,192,121,99,40,51,141,152,163,101
4,116,240,259,307,296,121,169,435,258,119,130,210,217,178,146,119,65,47,27,25,38,31,23,30
5,46,51,119,134,163,151,149,73,89,48,87,84,112,93,120,51,51,31,34,33,67,61,40,49
6,41,102,103,152,140,156,164,136,129,121,118,121,113,116,85,78,76,43,34,29,46,34,50,41
7,76,97,109,168,140,153,152,141,131,143,102,80,62,110,95,81,67,46,43,30,28,46,58,35
8,51,100,105,171,172,175,157,129,154,102,113,106,112,131,92,76,65,26,19,11,10,27,13,17
9,16,24,20,29,38,49,42,110,141,140,104,115,125,93,86,68,58,28,32,36,30,40,44,42
10,68,110,116,137,138,153,119,106,130,114,106,108,111,105,93,71,82,41,24,32,37,22,33,34
11,52,48,75,72,81,83,159,134,114,79,102,114,89,71,56,41,41,32,29,34,43,50,44,33
12,59,70,96,109,106,133,89,93,74,59,60,59,43,67,61,33,18,21,24,24,41,49,39,34
13,28,68,77,130,136,121,108,106,92,113,117,121,116,73,64,30,28,42,27,39,31,38,30,37
14,43,48,95,116,159,146,123,89,94,66,95,78,92,92,75,71,40,42,17,22,29,39,33,43
15,79,91,121,150,158,160,131,88,94,110,107,95,115,114,91,73,53,23,26,34,22,38,42,37
16,49,54,76,95,99,90,94,110,95,82,95,70,138,97,104,54,51,32,34,24,36,43,36,42
17,38,51,99,106,108,114,97,77,82,77,76,88,87,93,81,55,44,13,33,31,33,68,50,36
18,58,60,77,99,109,106,100,75,73,90,75,101,78,96,71,52,43,39,22,18,45,29,45,55
19,58,61,77,107,121,102,95,80,67,147,173,74,75,78,52,33,36,15,19,19,29,25,31,28
20,37,45,78,91,145,122,100,84,66,91,73,95,101,63,87,42,45,39,16,29,23,25,28,40
21,65,61,108,124,100,97,81,85,79,75,79,91,77,53,52,44,32,21,24,16,10,8,22,29
22,42,55,85,110,97,91,86,80,77,94,87,105,81,74,58,48,20,15,12,21,34,27,31,44
23,47,58,66,84,91,96,94,74,88,81,89,80,46,53,60,46,28,15,18,18,23,24,27,41
24,26,27,42,50,91,95,90,76,71,79,80,56,45,50,52,40,27,22,7,20,24,20,28,17
25,47,60,71,90,91,107,91,94,66,50,60,55,54,34,38,33,22,17,15,14,22,21,18,29
26,42,38,42,85,282,71,78,91,69,42,50,36,30,31,27,25,25,37,22,23,36,55,38,41
27,66,87,81,118,121,143,105,93,94,77,72,86,49,57,51,47,39,18,11,23,19,45,54,44
28,48,78,99,114,126,111,113,90,86,102,78,62,43,55,56,55,27,28,16,10,20,16,26,43
29,56,69,105,108,125,101,94,84,70,86,89,73,67,77,57,68,43,21,26,22,41,44,33,34
30,54,54,49,91,95,95,112,85,82,67,69,72,96,85,38,35,30,21,26,19,27,29,23,32
31,50,77,99,115,122,109,82,82,89,79,75,64,53,65,57,61,48,24,21,19,46,53,61,47
