nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,49,67,68,81,90,79,86,82,88,86,96,90,88,80,77,71,51,75,77,56,61,69,54,46,""
02,63,59,60,62,102,90,108,96,86,99,78,69,98,83,84,66,48,97,56,57,74,67,45,46,""
03,73,62,70,85,108,118,118,116,124,76,53,73,112,71,59,65,60,70,53,65,68,53,60,51,""
04,48,67,80,96,88,91,106,106,72,109,80,68,65,34,31,44,55,75,55,72,74,63,71,65,""
05,78,65,90,103,84,84,79,47,57,50,41,31,29,29,33,42,47,39,50,22,25,21,22,20,""
06,36,67,95,91,98,135,101,94,57,67,65,135,135,99,68,88,91,92,79,66,61,69,60,48,""
07,77,81,84,105,95,121,86,93,78,73,87,80,95,79,63,73,48,83,71,46,63,55,50,56,""
08,54,49,74,88,103,84,86,86,81,87,38,16,65,98,95,64,56,65,60,62,61,43,59,104,""
09,72,75,96,80,84,73,93,106,101,82,92,94,91,82,67,50,61,80,65,76,73,63,79,69,""
10,76,71,99,83,99,94,122,106,89,91,91,75,55,63,50,35,43,81,64,52,58,67,62,47,""
11,65,80,92,96,116,121,93,83,101,81,74,44,37,104,78,66,68,115,86,86,76,64,71,60,""
12,71,79,96,90,103,97,76,86,93,72,79,60,51,50,49,40,39,73,74,68,61,76,83,74,""
13,75,63,78,95,85,84,98,88,78,81,81,111,126,88,121,106,75,76,81,79,76,73,51,66,""
14,61,85,106,116,121,113,105,82,78,68,78,72,71,73,80,52,66,98,91,73,88,78,80,60,""
15,74,82,80,96,98,101,137,97,77,74,100,90,95,69,87,70,66,105,81,48,59,-1,37,44,""
16,65,60,72,83,65,75,70,59,65,62,68,79,78,64,62,58,46,70,54,45,68,63,56,54,""
17,53,80,67,98,86,101,114,99,72,75,66,87,62,64,57,44,45,73,66,57,52,49,61,54,""
18,64,65,86,84,103,77,87,97,70,64,63,74,62,67,51,50,57,68,68,59,48,66,60,53,""
19,44,63,61,67,46,31,27,85,68,73,96,93,108,76,54,77,63,78,69,61,60,49,52,35,""
20,50,67,72,62,79,70,102,112,95,82,101,71,95,82,72,67,51,73,59,56,59,44,41,38,""
21,64,56,58,51,96,67,82,71,78,84,87,71,77,87,76,54,77,82,58,56,64,56,37,48,""
22,64,60,80,70,75,74,90,98,103,88,84,88,87,71,74,42,48,67,45,17,66,43,69,66,""
23,77,76,88,95,109,111,103,108,94,138,124,112,117,97,67,70,72,79,67,71,54,68,32,57,""
24,61,105,117,107,110,108,100,133,145,112,101,112,106,97,81,77,75,77,48,49,55,62,74,63,""
25,76,87,93,160,71,112,122,148,92,79,63,67,89,96,89,97,64,102,80,62,63,63,66,54,""
26,43,60,70,68,23,35,41,63,109,87,93,8,36,91,88,70,84,91,59,56,59,55,69,63,""
27,59,81,80,93,91,103,99,121,133,119,110,124,106,67,62,59,74,83,70,56,80,52,48,50,""
28,67,68,84,98,101,82,91,115,87,73,78,80,77,66,46,43,55,54,64,35,46,53,32,49,""
29,69,62,74,88,99,99,102,92,71,76,71,62,73,42,56,42,55,62,47,66,52,50,53,38,""
30,34,52,46,46,54,70,76,80,71,64,67,56,67,56,69,39,78,68,43,49,60,47,40,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
