nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,29,23,37,29,32,36,15,17,27,36,17,16,9,9,8,18,18,35,25,31,28,33,30,17,""
02,23,19,31,21,18,19,10,18,18,30,13,23,22,22,23,23,38,25,18,19,25,27,38,22,""
03,24,15,13,28,31,23,15,26,42,28,15,16,20,20,30,18,38,36,29,26,38,35,30,26,""
04,22,18,18,21,34,28,14,25,32,18,22,27,36,24,29,25,24,22,25,26,30,30,35,23,""
05,21,26,27,22,15,26,26,19,15,21,29,16,21,34,32,30,21,25,30,21,23,31,18,16,""
06,15,15,11,27,18,30,19,21,25,23,31,22,33,30,32,20,32,28,29,26,31,28,24,26,""
07,20,21,21,12,20,27,16,29,34,14,38,16,16,20,27,23,24,36,26,13,11,24,24,13,""
08,21,20,25,19,29,34,20,31,36,25,17,19,21,19,23,25,13,15,17,27,28,25,26,21,""
09,18,28,19,15,15,21,32,42,31,35,33,28,23,24,16,29,26,22,24,30,36,31,29,16,""
10,12,20,26,22,21,21,17,16,20,28,17,20,20,19,20,21,22,28,40,24,28,17,28,17,""
11,20,17,14,17,20,15,7,11,32,13,18,18,13,19,12,21,22,13,12,11,8,16,13,17,""
12,10,20,14,26,24,24,21,34,30,33,19,21,19,15,19,17,19,29,23,25,25,33,36,24,""
13,20,27,21,23,21,22,24,25,17,22,24,20,15,14,25,14,21,24,20,21,33,28,19,23,""
14,11,19,15,22,19,17,15,14,19,25,24,19,13,21,11,10,17,18,22,26,17,27,18,14,""
15,16,24,16,20,25,23,30,24,24,23,27,23,11,10,16,16,22,16,30,23,33,26,37,26,""
16,15,24,17,20,24,29,22,28,18,22,13,16,11,9,11,10,11,20,23,16,22,21,23,20,""
17,22,26,23,26,15,31,13,17,29,10,18,14,20,21,21,22,16,24,20,25,17,28,50,30,""
18,34,23,29,26,31,16,27,15,25,27,29,19,17,25,23,22,19,18,19,27,46,49,27,16,""
19,19,17,14,19,19,22,15,17,33,33,21,18,19,22,27,12,25,15,24,20,29,26,18,26,""
20,19,27,9,19,28,32,20,49,33,42,45,34,26,27,19,18,27,18,34,31,37,55,39,24,""
21,18,21,15,16,18,18,14,32,24,30,12,24,25,20,27,18,23,21,15,15,18,30,19,16,""
22,19,21,19,31,27,22,20,14,15,16,17,29,18,21,11,15,23,24,20,18,18,15,17,12,""
23,21,19,10,19,22,20,16,30,26,25,27,17,24,11,15,9,23,22,15,24,25,18,23,17,""
24,15,13,13,8,15,18,19,12,8,12,9,8,10,14,10,6,10,7,7,5,13,14,9,14,""
25,16,20,15,20,19,11,9,14,9,5,18,4,14,7,6,6,7,3,15,11,6,12,7,16,""
26,12,17,18,12,21,25,12,4,10,13,14,13,8,6,10,16,13,16,10,15,9,9,5,9,""
27,11,20,20,14,17,21,16,10,8,5,11,12,5,4,3,12,0,0,8,17,17,13,20,20,""
28,20,23,24,20,18,15,14,12,17,24,29,22,16,3,11,25,32,12,15,15,22,35,28,23,""
29,24,16,16,26,23,27,20,16,17,19,15,0,0,0,0,0,7,9,8,10,11,6,17,10,""
30,24,26,20,27,17,24,17,13,22,10,5,15,15,8,5,16,23,10,17,22,17,15,10,12,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
