nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,1,1,6,9,10,12,0,0,5,15,6,21,12,5,14,7,20,18,11,12,9,6,3,""
02,1,0,0,1,2,1,0,2,0,5,38,62,21,30,13,14,7,12,15,9,25,32,23,26,""
03,15,23,12,21,21,18,13,2,4,17,17,22,21,20,15,23,15,14,9,0,0,0,0,0,""
04,0,1,0,1,0,5,1,0,0,0,12,27,26,16,12,14,5,15,14,22,12,24,22,24,""
05,20,23,21,21,24,27,26,26,26,30,32,35,21,19,22,10,9,7,5,3,5,11,3,3,""
06,2,1,1,0,0,0,0,0,0,2,9,6,4,27,10,16,12,2,0,1,0,0,0,0,""
07,0,0,0,0,0,0,1,2,0,1,1,0,1,0,7,27,10,0,0,0,0,0,0,0,""
08,0,0,0,0,0,0,0,0,0,0,0,0,20,13,24,12,3,1,1,1,0,0,0,1,""
09,2,0,1,0,0,1,0,0,1,1,3,8,15,28,14,14,10,7,1,1,1,1,2,2,""
10,3,5,3,11,3,7,4,5,4,25,33,43,15,20,23,20,17,20,13,14,22,34,16,30,""
11,18,28,27,18,29,31,22,23,33,26,27,25,19,12,15,13,22,16,12,13,21,16,22,19,""
12,12,8,17,24,21,20,26,26,19,22,25,6,21,22,21,10,17,10,9,14,14,46,22,29,""
13,18,29,14,27,30,63,21,33,20,33,18,27,28,17,29,14,20,13,11,10,21,22,23,24,""
14,22,19,15,19,32,30,37,28,33,18,25,28,21,21,31,23,21,12,10,12,20,16,19,25,""
15,18,15,16,19,26,15,9,15,16,23,23,24,21,23,19,20,15,13,10,12,14,20,18,20,""
16,16,22,19,19,9,21,32,14,26,28,21,29,23,12,18,14,12,17,12,15,16,21,22,18,""
17,20,20,17,21,19,18,17,17,16,21,19,23,30,14,13,20,17,11,13,8,19,13,20,14,""
18,24,12,18,23,14,24,25,22,29,33,24,29,30,18,16,10,15,20,11,25,21,19,25,22,""
19,23,20,24,27,30,34,28,31,27,35,32,34,32,19,0,3,15,18,5,17,24,23,20,23,""
20,20,21,13,18,24,28,24,31,40,28,11,4,2,5,6,8,9,2,6,9,17,17,14,22,""
21,19,19,17,8,25,26,21,28,29,19,25,24,20,18,11,14,13,17,18,14,18,21,14,27,""
22,19,22,24,21,16,22,14,26,19,18,30,32,29,21,15,17,14,9,10,10,14,15,12,29,""
23,23,16,15,22,28,18,20,22,28,28,22,39,29,17,19,9,12,16,7,16,19,19,27,31,""
24,23,21,15,21,28,28,19,23,31,29,22,33,28,21,27,14,20,11,12,16,21,24,20,33,""
25,22,17,12,24,26,17,26,23,25,26,20,30,27,26,25,27,20,11,19,16,17,23,23,24,""
26,21,22,15,13,22,22,34,26,25,32,14,0,6,32,22,26,18,12,12,31,18,9,31,28,""
27,20,18,19,18,14,30,25,26,34,42,27,36,23,4,0,0,6,8,9,11,15,23,26,27,""
28,27,47,19,20,20,18,30,22,23,23,20,23,20,10,9,15,16,9,7,11,18,26,23,17,""
29,28,24,11,22,18,25,27,22,15,19,19,21,24,17,24,13,7,7,9,13,13,18,21,20,""
30,23,24,17,17,27,28,15,17,29,28,28,20,28,15,14,9,13,15,8,15,21,15,10,26,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
