nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,3,1,4,4,1,7,1,7,2,1,2,8,0,2,0,8,17,8,18,27,5,5,0,""
02,0,3,3,5,13,8,9,2,6,3,2,0,3,2,2,2,5,2,4,0,0,1,4,2,""
03,0,0,0,11,15,13,18,1,34,39,34,36,31,29,25,31,-1,-1,-1,-1,-1,32,25,35,""
04,32,32,30,32,-1,-1,-1,36,32,30,26,43,30,35,19,20,28,36,-1,17,32,28,24,29,""
05,37,35,42,26,37,45,-1,40,29,20,27,32,18,44,39,42,40,42,34,31,-1,-1,40,17,""
06,34,31,42,-1,38,41,46,29,-1,-1,-1,-1,-1,-1,37,13,6,12,14,21,11,17,13,13,""
07,13,15,15,22,41,-1,18,16,13,17,14,30,16,16,22,6,31,-1,-1,17,15,18,16,13,""
08,20,22,24,19,12,20,18,20,18,19,14,18,15,13,26,14,14,13,-1,-1,17,16,15,9,""
09,21,23,19,-1,-1,44,34,16,26,13,16,27,22,13,17,14,20,14,16,-1,31,-1,20,16,""
10,18,22,21,24,41,-1,37,18,16,18,17,15,16,18,22,19,11,20,15,20,17,14,14,11,""
11,15,13,14,16,26,21,12,17,22,27,21,25,16,21,16,16,11,15,18,-1,22,10,10,20,""
12,20,21,11,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,21,23,20,22,28,39,-1,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,16,15,""
14,22,23,14,14,16,18,23,24,21,24,12,12,19,20,17,11,62,36,40,36,69,15,18,15,""
15,19,16,16,36,16,23,15,18,22,15,14,13,14,16,16,16,15,22,27,39,19,15,8,15,""
16,20,33,16,30,46,24,24,16,23,14,24,19,24,17,16,13,8,21,18,21,12,19,19,9,""
17,17,15,15,27,-1,-1,46,23,19,21,14,18,19,26,9,16,20,25,19,22,21,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,18,13,14,10,16,14,12,12,8,12,19,""
19,21,17,12,18,15,24,34,-1,21,-1,-1,37,29,16,-1,14,11,7,11,26,15,23,-1,-1,""
20,16,20,15,12,-1,34,-1,-1,-1,-1,34,13,-1,-1,-1,-1,37,33,18,-1,-1,25,14,19,""
21,21,22,19,15,42,51,31,13,12,13,11,9,15,12,7,11,18,13,20,12,15,16,16,15,""
22,15,15,22,20,16,16,23,23,19,19,25,12,12,13,4,7,13,13,11,16,14,7,19,16,""
23,14,21,19,26,22,19,20,17,12,20,13,18,18,17,14,8,26,26,24,10,22,13,15,17,""
24,8,17,24,28,27,30,17,15,16,19,12,19,23,17,21,16,12,22,10,29,-1,-1,18,13,""
25,21,29,17,20,23,20,24,14,18,16,16,12,14,14,16,15,14,10,15,13,11,24,12,21,""
26,15,21,18,18,14,8,20,19,24,19,2,15,12,21,15,19,19,15,26,13,16,14,15,19,""
27,13,21,23,15,23,27,23,45,27,43,30,27,53,30,15,15,17,24,49,53,16,23,14,16,""
28,18,16,23,27,31,28,22,32,23,18,19,30,17,13,48,11,18,24,17,28,22,10,17,23,""
29,19,26,21,25,52,30,19,25,23,20,20,17,20,16,15,17,21,26,56,18,6,22,12,18,""
30,19,18,13,29,25,20,19,18,15,13,8,22,13,13,14,18,21,24,6,9,12,8,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]elleI}ly`'a,""
