nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,5,1,0,0,3,2,2,1,0,1,1,2,0,0,0,0,0,2,0,1,0,2,""
02,0,0,2,0,2,3,1,1,1,0,0,0,3,1,0,0,0,0,2,1,2,1,1,2,""
03,1,1,3,3,1,2,2,1,2,3,2,0,0,1,3,1,0,1,0,0,3,0,0,1,""
04,2,2,1,1,0,1,1,1,0,0,0,4,4,0,1,0,0,2,0,1,1,1,1,1,""
05,2,1,1,2,1,0,0,1,1,1,1,0,0,1,1,3,0,1,0,1,0,0,3,2,""
06,1,3,2,2,5,2,3,1,2,3,1,5,5,4,1,4,1,0,3,0,2,5,2,2,""
07,0,1,3,3,6,6,7,3,2,2,1,1,5,4,2,1,1,4,1,1,2,4,2,1,""
08,2,3,6,7,7,3,3,3,3,3,3,3,5,3,2,3,7,7,3,1,2,1,2,2,""
09,2,2,2,3,5,4,5,6,5,2,6,1,4,3,1,3,0,6,3,4,3,2,5,4,""
10,4,3,4,4,3,1,2,2,4,1,2,5,4,4,3,2,4,2,2,2,5,1,1,2,""
11,2,4,4,2,2,2,0,2,4,3,3,4,2,1,1,1,1,6,3,3,2,2,4,2,""
12,1,4,2,3,3,1,4,3,2,4,3,3,6,1,4,2,3,2,0,3,1,3,1,2,""
13,3,1,3,6,5,4,2,4,2,2,2,1,0,0,1,3,0,7,3,3,3,1,4,1,""
14,0,3,2,2,0,4,3,3,1,5,2,2,3,1,2,0,2,1,3,4,2,2,3,3,""
15,3,5,4,2,2,2,3,6,2,4,2,2,6,4,5,3,1,1,2,3,9,3,3,1,""
16,9,2,3,2,3,3,1,4,3,5,4,4,4,2,2,3,1,1,1,1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,3,5,5,8,1,""
18,2,1,5,3,4,3,3,4,6,4,3,3,6,4,2,3,0,1,0,3,3,0,1,4,""
19,3,4,2,3,4,5,4,5,1,1,5,1,7,3,1,2,1,3,1,1,1,0,2,2,""
20,6,4,2,5,7,3,5,2,4,0,2,5,3,1,1,2,2,0,1,2,3,5,2,0,""
21,1,2,3,2,2,6,3,2,2,5,4,1,3,6,1,2,2,4,3,0,0,1,2,4,""
22,2,5,3,2,3,3,1,2,3,2,2,1,4,1,3,0,0,3,5,0,1,2,3,1,""
23,2,4,1,5,7,2,5,7,4,2,4,3,2,5,2,1,3,3,1,0,7,1,2,2,""
24,5,1,6,5,2,2,6,6,3,0,1,4,4,4,2,2,0,1,2,1,1,2,3,0,""
25,0,3,6,2,3,0,4,4,1,0,3,3,5,2,0,2,2,1,1,1,1,0,3,3,""
26,1,1,0,4,4,3,5,3,1,2,0,1,4,2,3,3,0,0,2,3,0,1,1,1,""
27,0,2,2,3,3,3,1,2,0,3,4,2,0,2,3,0,0,1,1,4,3,1,0,1,""
28,3,0,4,4,5,9,5,4,2,2,3,4,5,3,3,2,2,0,1,1,5,4,5,1,""
29,2,3,4,4,4,4,4,2,3,4,4,5,7,5,3,1,0,0,2,2,2,2,1,1,""
30,6,4,1,5,7,3,3,9,5,4,1,4,2,3,2,3,0,2,2,1,2,3,5,2,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
