sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,25,18,18,26,36,31,37,51,37,51,46,42,82,66,42,46,53,50,45,48,43,29,33,""
02,25,16,15,22,20,27,38,43,42,44,47,62,36,58,39,51,48,55,42,52,46,40,31,23,""
03,18,14,17,23,16,19,42,47,42,53,41,32,55,58,55,59,57,61,51,50,49,42,32,20,""
04,13,8,13,17,22,29,38,45,40,55,61,56,50,50,58,57,52,62,55,36,42,33,31,18,""
05,9,14,12,19,22,16,14,27,26,40,50,36,39,46,57,47,50,63,44,47,48,40,18,19,""
06,15,15,11,14,23,38,38,43,39,34,61,46,46,54,55,54,49,57,45,41,42,28,21,8,""
07,20,15,9,12,22,15,29,34,22,28,29,38,37,31,32,29,54,35,36,31,24,26,28,22,""
08,6,23,20,18,15,23,16,31,17,20,29,22,26,33,29,42,30,39,30,45,28,23,17,16,""
09,11,10,20,8,14,16,22,28,24,26,42,40,27,46,31,34,36,29,29,18,13,10,6,16,""
10,12,1,7,2,9,38,14,19,26,103,33,29,61,41,46,32,33,38,32,33,17,18,22,13,""
11,9,8,17,12,26,27,35,32,38,28,28,38,48,33,29,42,38,34,32,22,27,22,13,11,""
12,12,10,7,12,20,23,19,20,22,37,19,40,27,34,49,62,55,42,37,30,32,23,19,20,""
13,10,11,16,15,17,27,36,46,90,90,44,42,53,69,52,60,54,48,45,42,55,33,32,11,""
14,14,11,18,16,27,36,37,40,38,62,43,46,66,63,57,52,54,50,52,48,42,42,28,23,""
15,8,12,12,14,20,31,30,52,47,58,44,56,61,59,50,58,63,53,48,44,40,31,34,17,""
16,9,21,19,30,39,34,42,49,56,58,62,42,52,45,48,46,61,57,37,32,30,27,20,19,""
17,18,10,15,21,30,36,36,40,52,39,36,36,47,55,74,34,42,43,43,38,42,44,34,24,""
18,23,10,21,28,30,35,44,51,67,49,36,56,56,53,81,61,63,77,62,41,66,35,30,30,""
19,38,23,27,38,31,37,49,73,53,65,58,54,59,66,57,59,61,66,67,56,59,50,33,26,""
20,26,9,25,25,32,45,69,60,56,59,58,70,53,69,47,59,73,55,54,55,43,27,26,18,""
21,28,15,19,29,35,36,57,53,63,49,44,54,30,57,42,49,34,56,47,35,40,33,25,21,""
22,15,24,20,24,26,28,52,58,51,58,57,62,48,59,45,54,61,65,44,58,33,42,39,32,""
23,20,16,26,20,43,47,61,57,65,64,51,62,47,50,43,56,45,68,61,45,45,48,24,23,""
24,-1,29,19,36,29,39,43,54,62,68,50,57,58,51,52,66,38,48,53,45,44,42,30,27,""
25,22,15,22,30,24,54,67,60,60,66,65,65,66,80,75,56,80,58,41,57,45,42,31,23,""
26,18,18,24,28,35,43,52,63,65,68,54,53,45,47,62,58,35,45,54,27,32,29,15,22,""
27,14,10,16,29,32,35,47,49,79,49,49,54,45,46,58,63,61,79,46,57,43,42,34,21,""
28,24,16,18,17,21,45,29,73,52,49,56,59,57,47,63,50,56,64,58,50,46,40,43,27,""
29,14,22,15,21,40,44,64,46,66,63,64,47,43,51,51,71,57,65,57,52,53,41,24,27,""
30,30,25,28,34,35,37,54,56,71,59,68,52,64,72,67,62,64,68,64,67,53,46,37,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]{hzjynI}le,"z'gl}"
