sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,19,25,18,16,20,17,22,14,15,30,20,21,16,20,20,18,10,14,11,16,22,19,20,""
02,30,25,30,21,19,30,18,28,21,18,16,13,22,14,19,22,15,14,10,16,17,21,18,16,""
03,23,21,29,30,26,24,19,20,17,29,26,20,21,20,22,17,23,17,15,14,14,17,28,27,""
04,15,26,16,23,31,27,21,30,24,28,18,13,15,25,18,9,15,15,11,12,16,12,30,22,""
05,28,16,18,19,20,23,30,21,16,19,25,19,28,13,27,22,15,14,10,10,12,15,28,21,""
06,28,24,18,25,19,36,25,8,9,10,7,13,35,29,22,18,28,18,17,13,13,19,23,23,""
07,34,18,22,16,24,37,24,41,28,18,15,14,40,18,13,34,58,14,13,14,10,22,28,25,""
08,31,22,20,17,15,44,20,20,19,19,17,27,20,32,39,25,14,16,14,11,12,18,15,25,""
09,20,20,26,24,21,36,23,24,24,21,30,13,19,11,18,24,9,12,12,16,15,24,14,22,""
10,23,22,10,20,27,31,24,19,21,21,17,17,17,10,16,12,23,16,18,18,19,16,22,29,""
11,17,23,21,25,16,26,22,22,19,27,29,18,23,21,21,23,31,17,19,11,11,13,13,14,""
12,20,21,21,16,19,39,23,20,14,12,12,25,14,17,22,22,16,17,6,9,13,16,20,22,""
13,21,24,25,18,22,32,19,23,26,17,13,14,16,14,21,22,16,13,9,12,15,11,10,23,""
14,24,15,19,24,22,26,12,24,17,25,20,22,17,19,14,23,17,10,12,18,17,18,11,29,""
15,16,9,13,18,12,27,26,16,21,16,14,27,18,22,15,15,17,11,13,15,21,21,23,20,""
16,21,20,14,22,30,26,20,17,16,16,23,24,24,25,23,13,24,13,16,12,19,18,26,18,""
17,22,30,9,25,28,19,18,19,16,24,22,12,18,20,26,20,22,8,17,16,22,25,24,20,""
18,20,20,14,22,16,24,23,18,21,24,19,42,35,19,27,17,17,10,11,17,14,13,29,24,""
19,14,20,12,17,18,18,16,14,19,19,22,15,15,21,19,22,15,11,14,18,21,15,20,20,""
20,23,17,23,22,29,17,27,17,17,18,17,18,17,24,14,21,10,11,5,17,14,11,19,19,""
21,19,21,14,20,20,20,13,24,20,21,21,18,23,21,19,29,10,18,14,16,9,13,17,20,""
22,16,18,11,29,26,19,20,28,21,22,16,17,13,15,23,14,15,3,12,12,22,17,19,27,""
23,25,19,8,18,36,16,24,23,2,1,1,1,23,28,11,11,16,7,9,15,11,20,28,23,""
24,23,16,18,19,33,20,35,31,22,20,23,17,26,20,15,24,11,17,14,12,18,11,21,17,""
25,19,19,17,21,24,32,25,16,31,19,24,14,21,23,23,21,26,8,21,17,20,22,17,26,""
26,21,17,11,20,28,14,21,25,19,20,25,22,21,21,22,12,7,14,12,6,9,5,11,7,""
27,6,7,10,21,13,15,16,10,16,13,17,19,21,19,19,20,7,15,8,4,11,6,3,5,""
28,2,4,5,8,9,12,10,11,10,15,4,5,7,10,10,11,9,11,7,3,9,8,2,3,""
29,2,1,4,8,9,10,6,12,10,9,2,5,5,9,9,8,6,4,9,20,1,14,18,16,""
30,26,27,19,18,25,12,14,9,20,32,48,41,43,35,28,28,35,30,2,-1,-1,-1,-1,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
