sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,35,35,38,33,34,50,53,39,30,26,40,27,33,35,26,39,62,223,10,5,0,0,50,141,""
02,71,92,100,64,56,74,46,33,31,31,27,35,39,35,20,20,35,81,224,151,64,26,30,35,""
03,35,29,35,43,32,47,54,45,36,31,29,26,32,14,1,1,1,2,79,167,130,48,27,11,""
04,25,26,29,34,37,51,43,49,37,13,21,31,25,33,30,24,14,122,39,24,55,74,35,27,""
05,29,22,23,15,33,39,39,35,34,33,31,26,29,13,16,24,98,86,38,76,124,212,61,49,""
06,65,36,28,29,38,34,41,32,49,28,25,21,32,21,28,15,64,185,123,29,16,23,35,21,""
07,23,35,33,37,26,36,42,36,29,32,26,36,28,20,26,22,23,36,29,136,39,18,32,30,""
08,30,33,28,39,35,46,52,43,30,36,34,23,33,21,22,16,30,32,35,19,16,25,29,25,""
09,28,40,34,24,43,45,46,32,24,24,33,28,40,28,40,33,31,33,46,15,32,26,21,32,""
10,32,43,35,32,40,54,46,49,47,43,40,37,28,25,33,20,37,65,131,54,88,30,33,30,""
11,31,39,25,41,43,48,40,53,43,40,26,26,27,22,24,28,31,19,98,12,15,15,28,23,""
12,29,34,38,27,39,43,58,41,41,34,21,25,27,20,20,20,34,110,142,12,61,106,62,32,""
13,65,78,87,46,74,55,43,56,24,25,28,27,30,30,22,13,54,88,2,7,7,163,69,33,""
14,104,85,81,55,39,55,33,29,36,25,29,37,36,32,28,55,81,1,67,54,123,91,104,23,""
15,49,41,53,73,31,54,38,31,27,22,32,24,31,33,48,78,169,153,89,68,134,124,30,25,""
16,53,66,35,37,32,30,50,42,35,24,35,38,19,33,23,26,90,139,131,110,105,36,66,28,""
17,45,38,55,31,27,53,34,43,38,40,38,28,27,35,19,26,60,145,11,9,24,81,54,26,""
18,34,34,32,35,31,37,55,35,43,21,30,26,34,28,26,29,46,53,120,97,111,82,76,43,""
19,88,59,43,41,37,41,46,28,40,33,30,25,40,33,22,17,44,108,185,114,157,88,53,27,""
20,48,38,36,42,32,47,28,37,39,42,43,26,30,20,21,46,56,115,44,80,76,91,56,61,""
21,87,88,77,55,40,56,46,30,23,31,44,34,28,32,28,38,43,120,146,96,143,130,95,94,""
22,61,81,91,44,58,73,44,29,29,39,16,15,31,22,19,14,36,47,202,188,130,137,82,49,""
23,85,81,64,57,44,73,52,31,28,38,26,29,40,34,30,28,69,69,171,168,132,34,46,32,""
24,46,40,55,38,39,36,54,24,48,22,15,16,20,0,112,295,104,13,10,10,13,15,27,26,""
25,17,22,17,18,26,30,18,31,18,13,15,12,7,9,6,9,5,13,7,10,17,13,26,18,""
26,21,23,16,14,20,25,29,20,15,19,19,11,18,12,6,14,10,17,18,12,16,19,18,23,""
27,17,21,18,22,22,19,13,25,20,21,21,16,25,15,7,13,16,14,5,14,16,13,17,18,""
28,13,21,19,24,16,26,28,15,33,25,26,19,5,17,8,9,12,10,15,14,14,14,20,14,""
29,16,16,15,18,18,15,28,23,25,22,19,7,13,4,4,12,8,5,10,9,6,18,18,19,""
30,15,22,18,19,20,18,22,20,19,16,14,16,13,17,7,10,12,5,7,3,5,15,14,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
