sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,33,28,32,22,35,31,24,23,24,20,23,22,26,9,20,26,19,14,25,16,27,18,21,12,""
02,21,23,25,31,35,27,19,19,17,20,26,23,11,11,13,16,17,16,12,8,19,16,18,23,""
03,25,34,25,45,32,26,26,25,17,13,16,27,19,24,24,12,15,22,20,14,18,24,21,20,""
04,32,44,36,33,31,23,24,23,12,25,15,13,27,18,24,14,13,18,18,8,8,12,16,23,""
05,18,20,32,25,26,25,10,15,13,29,15,15,12,16,11,19,18,8,12,9,12,23,22,22,""
06,22,29,17,30,17,20,28,14,28,12,11,9,13,20,13,23,12,13,4,20,21,18,33,13,""
07,16,34,32,36,22,22,27,21,16,13,10,9,23,28,18,21,10,8,13,10,15,13,26,21,""
08,15,20,18,29,31,23,26,18,25,22,21,16,16,25,18,19,20,9,13,18,13,18,23,23,""
09,40,32,29,43,26,35,18,17,25,17,17,20,16,20,13,13,13,15,21,14,23,24,25,24,""
10,46,34,35,24,28,30,15,16,14,10,12,13,10,26,16,16,22,17,25,13,13,29,36,30,""
11,24,28,31,36,32,21,24,14,29,15,15,8,21,20,8,13,16,4,9,19,19,32,33,32,""
12,29,34,31,26,31,21,24,12,16,13,16,22,20,16,22,13,16,12,5,13,19,18,21,32,""
13,31,37,23,37,41,16,14,25,31,14,18,21,16,16,23,22,16,10,6,15,32,28,0,0,""
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,13,9,18,41,""
15,16,32,26,33,37,43,18,22,20,17,15,14,18,16,21,14,10,22,18,13,21,14,16,34,""
16,38,26,38,29,37,24,34,23,19,27,21,16,12,11,22,13,13,8,11,5,14,19,14,26,""
17,31,31,32,22,39,28,12,21,15,18,14,16,13,10,12,22,15,7,19,14,17,21,35,28,""
18,27,35,48,26,43,28,31,16,28,15,12,17,24,23,15,24,19,7,14,13,10,20,30,33,""
19,40,41,33,47,24,22,25,18,50,40,48,29,42,18,21,20,11,10,15,9,13,23,23,22,""
20,35,30,35,38,21,20,20,15,17,14,20,17,27,23,23,21,10,14,19,9,19,37,27,36,""
21,29,40,24,33,46,26,28,30,15,13,26,16,20,31,19,11,11,14,10,10,11,20,26,19,""
22,30,34,37,31,43,33,26,24,20,12,40,14,16,21,14,18,20,16,8,12,28,16,15,17,""
23,30,53,36,30,25,31,16,28,18,22,15,24,27,26,20,10,17,13,14,24,9,13,15,34,""
24,28,40,38,23,24,20,16,19,18,26,7,8,11,3,4,15,7,11,18,17,15,31,18,30,""
25,39,32,31,29,40,52,31,16,22,19,9,11,16,3,12,20,21,15,17,22,15,17,21,25,""
26,30,31,27,28,25,29,17,26,27,24,27,21,24,21,20,23,23,22,20,24,28,29,21,27,""
27,29,22,29,21,29,27,22,20,20,24,23,26,36,33,36,30,27,25,22,30,25,25,34,28,""
28,38,33,27,43,56,30,15,21,14,13,26,16,13,11,14,15,14,16,19,5,12,12,15,18,""
29,24,34,33,29,33,15,14,19,16,13,19,17,18,14,17,12,16,16,45,7,13,25,27,19,""
30,34,26,47,14,30,22,21,21,22,12,15,11,14,21,21,20,18,12,13,8,15,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
