sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,129,126,141,100,105,112,82,86,92,78,59,68,37,29,20,12,13,14,20,23,46,57,65,85,""
02,115,126,120,104,94,91,89,108,89,72,62,56,49,33,13,12,6,10,14,22,33,48,51,80,""
03,97,94,107,90,82,62,95,73,65,65,51,54,35,29,20,11,10,6,9,31,48,60,65,68,""
04,96,97,101,97,86,73,90,67,65,58,58,34,34,27,18,11,8,5,19,34,49,65,69,85,""
05,90,115,92,100,82,67,6,0,2,3,0,13,29,21,14,10,13,17,14,31,33,59,40,69,""
06,66,82,86,70,76,81,76,71,64,44,55,46,51,24,22,16,10,11,13,49,41,60,81,88,""
07,92,90,82,74,92,70,75,63,68,77,63,61,36,27,24,10,9,20,18,28,41,39,66,76,""
08,90,116,106,79,69,67,75,75,45,61,83,55,34,34,24,16,10,9,21,15,38,55,60,94,""
09,97,107,118,74,76,56,58,55,67,70,58,65,38,20,23,9,4,12,15,23,34,57,60,78,""
10,74,84,89,89,75,92,79,76,82,68,56,50,35,25,12,11,10,7,16,22,36,47,59,77,""
11,89,79,90,88,85,74,93,74,54,63,60,40,35,36,13,11,13,12,14,21,48,49,64,77,""
12,78,81,76,90,88,87,68,71,61,53,49,57,28,22,10,10,7,8,17,23,39,72,80,62,""
13,87,103,98,65,85,75,76,71,75,48,54,45,30,23,18,6,11,13,8,56,94,46,57,76,""
14,78,88,87,53,57,71,73,71,48,50,58,28,29,33,7,9,6,9,8,28,39,52,56,85,""
15,83,92,102,68,89,75,75,57,80,66,67,55,41,28,24,9,2,30,14,26,43,42,68,81,""
16,92,100,84,72,67,74,70,68,66,56,65,45,40,37,15,8,19,17,8,32,36,56,77,79,""
17,94,94,97,103,88,96,90,64,68,72,61,46,42,25,23,12,14,11,18,21,38,60,68,94,""
18,93,92,103,83,77,51,82,60,77,72,71,72,44,49,18,12,13,6,15,17,37,62,67,79,""
19,85,82,86,70,65,59,63,80,56,67,66,45,43,28,19,13,8,7,11,20,32,63,55,74,""
20,94,89,103,87,66,62,72,75,87,55,67,56,43,31,13,6,5,6,12,28,32,60,49,85,""
21,81,112,96,94,81,66,72,80,61,68,59,40,29,26,19,11,5,6,13,26,29,59,84,64,""
22,77,69,94,68,69,57,87,75,57,48,42,39,37,31,17,8,14,13,47,49,34,50,63,75,""
23,91,92,91,98,69,67,93,67,67,61,64,57,37,29,20,16,13,13,9,20,49,53,63,83,""
24,83,92,84,76,107,74,99,94,72,64,58,56,33,22,19,6,9,11,9,25,33,61,65,77,""
25,94,70,83,80,85,87,76,78,72,76,65,47,34,25,19,12,10,12,13,14,50,51,64,84,""
26,87,99,98,86,65,76,85,87,77,68,52,55,44,34,30,6,5,8,17,58,39,57,58,66,""
27,85,86,83,97,54,71,88,76,81,57,73,64,48,29,21,6,13,9,11,21,34,57,70,78,""
28,104,122,118,106,82,75,72,99,67,72,74,71,52,31,18,9,8,9,14,31,36,48,61,89,""
29,102,94,97,62,66,84,95,91,74,81,76,80,59,32,20,13,10,13,11,30,25,53,67,101,""
30,99,98,101,73,76,75,74,80,77,77,71,54,56,43,20,10,12,26,19,29,44,49,95,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
