sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,37,44,81,77,60,74,50,41,43,68,60,64,61,71,65,40,52,34,63,33,39,51,65,59,""
02,52,67,64,53,76,80,65,81,58,63,53,63,53,48,47,40,35,37,37,36,51,60,70,78,""
03,102,78,89,104,82,90,99,81,99,82,46,52,73,65,57,61,69,76,61,56,81,79,74,90,""
04,115,103,118,114,118,109,88,65,83,78,68,81,63,70,45,41,55,47,52,49,55,49,62,58,""
05,86,79,74,68,87,100,112,113,104,98,81,81,51,38,70,61,52,56,43,41,47,37,68,65,""
06,69,71,59,62,58,80,73,65,78,78,65,58,55,43,36,35,30,28,24,33,36,39,53,45,""
07,52,39,43,42,55,57,68,71,56,48,48,57,41,46,56,46,69,35,29,29,32,58,31,42,""
08,62,63,42,70,58,60,56,63,60,50,55,40,56,56,33,34,27,35,39,29,37,35,48,42,""
09,57,70,61,59,57,71,65,68,62,61,59,48,61,42,41,47,35,40,23,27,41,65,72,53,""
10,63,72,55,85,84,87,109,84,75,70,80,76,84,65,53,53,57,50,74,60,45,66,71,65,""
11,69,66,84,77,85,95,103,99,76,79,81,66,59,60,31,41,60,39,44,40,46,48,79,85,""
12,62,74,84,89,97,99,73,71,85,81,72,55,53,51,41,41,44,24,23,37,42,52,48,58,""
13,47,63,57,66,79,60,69,62,50,71,48,61,52,42,59,42,39,29,30,46,35,41,41,44,""
14,62,65,52,59,67,63,71,76,62,60,57,54,44,36,45,17,24,29,29,32,41,36,57,40,""
15,37,53,59,73,65,92,70,71,68,67,63,82,57,67,53,55,50,34,38,39,54,56,49,66,""
16,68,71,78,94,80,90,79,71,90,69,65,69,46,53,62,34,38,33,38,31,38,49,46,67,""
17,67,43,46,51,44,48,53,61,36,57,62,59,57,52,55,40,40,32,27,27,31,32,51,56,""
18,68,53,62,51,61,57,41,46,51,72,55,52,48,57,48,53,21,36,35,33,35,51,44,36,""
19,35,59,47,55,72,67,87,66,65,61,62,60,32,45,50,37,34,35,21,34,23,46,47,55,""
20,71,60,65,69,73,71,88,72,68,90,78,59,61,59,35,36,44,37,37,29,39,55,51,63,""
21,63,82,82,76,57,58,68,58,50,49,33,35,52,49,60,50,38,30,45,40,52,55,49,44,""
22,50,56,68,69,70,104,75,88,82,56,69,42,40,52,31,37,42,25,24,28,30,39,47,58,""
23,54,59,57,67,63,61,85,68,77,68,46,48,61,48,48,28,37,32,30,34,49,51,56,59,""
24,78,67,66,67,58,63,78,78,54,47,58,48,45,33,9,15,23,41,28,40,46,49,57,65,""
25,60,70,57,80,85,70,90,47,52,53,65,67,55,42,49,44,48,36,44,43,53,63,81,75,""
26,72,67,72,89,79,95,94,90,77,67,72,59,48,63,36,33,37,30,37,41,43,54,57,59,""
27,53,56,83,66,87,96,77,57,58,77,69,54,50,61,62,34,36,28,35,49,46,56,53,71,""
28,62,69,78,68,76,83,92,65,61,66,54,68,66,59,71,43,53,60,41,37,44,51,88,80,""
29,64,73,72,58,78,90,84,63,22,24,17,33,24,32,26,35,22,16,16,21,13,13,17,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
