sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,31,27,30,19,15,24,21,23,15,14,17,13,5,4,10,6,2,7,13,16,15,26,23,40,""
02,35,38,24,40,20,18,18,21,18,19,18,6,4,5,6,3,3,5,7,9,11,20,26,29,""
03,31,14,20,11,11,18,18,17,16,4,11,4,5,7,5,7,5,8,10,11,18,18,24,37,""
04,16,28,20,15,14,21,20,13,10,10,8,6,3,5,4,62,16,7,6,7,8,9,21,23,""
05,14,9,20,19,17,13,13,19,16,18,15,9,0,0,0,0,0,0,0,3,17,202,53,66,""
06,213,265,238,257,254,279,69,19,19,20,17,10,2,2,8,6,10,5,5,12,13,16,17,22,""
07,16,14,28,16,16,23,17,16,20,14,10,8,12,5,7,6,12,18,14,26,24,33,43,27,""
08,14,18,17,35,20,25,30,11,21,17,15,5,8,6,7,10,10,14,16,13,26,22,37,32,""
09,25,22,15,17,24,21,16,26,20,14,17,14,3,5,6,2,10,9,6,12,7,13,20,18,""
10,24,14,9,14,22,19,13,15,14,7,7,4,3,6,2,4,5,9,10,15,16,16,24,21,""
11,16,19,14,21,12,15,8,5,8,9,7,6,5,2,4,2,3,7,6,15,12,19,18,10,""
12,15,13,16,25,24,18,18,5,13,16,13,4,4,4,2,3,3,8,16,11,5,22,12,14,""
13,17,19,15,13,9,26,17,15,17,12,9,7,4,5,6,8,6,10,10,10,8,25,9,7,""
14,14,10,18,19,11,29,17,20,18,13,17,6,8,4,4,12,6,13,14,6,22,23,24,37,""
15,25,16,22,21,18,28,18,12,22,11,8,8,5,3,4,5,8,4,5,8,7,21,25,23,""
16,11,15,12,14,12,10,12,13,8,9,9,9,4,4,2,5,5,6,7,12,12,15,11,20,""
17,13,17,14,15,10,16,6,15,11,13,7,7,2,1,3,3,4,9,4,10,18,8,24,19,""
18,15,14,12,17,17,8,11,10,16,7,9,5,3,2,1,5,7,3,5,10,6,12,19,24,""
19,15,15,18,12,15,16,16,25,19,9,7,8,4,4,5,4,12,18,24,15,17,24,21,27,""
20,26,24,28,27,32,17,16,14,16,9,9,7,5,5,3,9,15,9,4,9,15,22,23,13,""
21,19,20,16,21,21,19,24,17,13,13,9,10,6,2,5,3,11,15,10,12,17,23,22,12,""
22,26,19,22,22,16,14,10,7,13,11,12,3,4,4,4,7,6,9,3,12,17,18,35,31,""
23,13,23,25,16,26,18,11,17,14,8,12,6,3,1,8,9,9,8,7,13,11,16,25,11,""
24,15,36,6,12,19,8,8,11,8,7,2,0,2,6,5,4,13,11,7,8,20,18,32,24,""
25,16,40,19,8,12,12,9,12,10,9,6,6,5,5,6,4,9,11,8,9,10,13,27,19,""
26,21,20,29,24,29,19,18,13,16,8,11,5,1,6,5,11,7,19,10,13,17,24,38,23,""
27,15,10,20,19,21,17,18,18,15,12,7,3,4,4,4,8,9,10,8,12,20,19,19,14,""
28,16,18,28,18,23,21,16,25,13,8,7,7,5,7,9,10,12,19,10,19,17,21,28,22,""
29,28,31,28,33,31,14,26,24,14,15,7,5,5,7,5,8,13,0,0,0,0,0,0,0,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
