nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,10,13,12,13,6,16,8,9,17,18,16,16,7,4,2,3,6,9,7,9,10,9,14,""
02,9,7,8,6,14,5,6,9,5,9,10,11,9,7,6,1,7,4,8,7,13,8,7,5,""
03,4,10,8,2,3,10,3,7,9,2,4,11,7,7,5,4,7,3,8,14,12,9,9,7,""
04,8,8,9,11,6,12,7,10,6,5,7,20,6,6,8,18,7,4,3,8,12,8,8,7,""
05,6,11,15,15,6,6,3,9,13,4,9,15,5,11,6,5,37,51,28,17,8,8,5,8,""
06,4,9,4,6,9,5,7,9,2,-1,7,9,18,5,5,1,1,9,8,10,16,5,11,6,""
07,11,17,12,8,17,13,10,12,10,3,23,34,53,55,59,43,30,38,39,41,30,73,49,22,""
08,11,30,27,34,22,42,33,51,56,34,31,54,4,41,14,22,3,1,2,3,2,5,3,5,""
09,4,5,3,5,7,2,3,5,3,2,7,19,1,8,33,-1,1,-1,-1,-1,2,-1,1,2,""
10,2,-1,1,3,-1,1,2,1,-1,-1,6,1,-1,7,1,-1,-1,1,-1,1,-1,-1,1,0,""
11,-1,1,-1,2,27,3,-1,-1,-1,3,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
12,1,-1,-1,21,6,2,-1,10,2,7,1,1,-1,-1,-1,2,6,21,9,-1,2,6,9,5,""
13,3,9,9,6,11,2,6,9,5,-1,1,1,-1,1,4,3,73,1,34,6,6,7,3,2,""
14,4,8,6,7,4,4,3,5,1,4,5,12,5,4,2,5,17,5,3,1,93,213,112,22,""
15,29,15,43,426,13,5,20,25,20,5,3,4,1,6,2,49,33,1,6,58,23,5,2,5,""
16,5,5,10,5,8,15,20,7,7,13,9,-1,11,8,3,6,5,3,4,3,2,2,4,8,""
17,9,14,19,9,4,5,6,4,14,2,7,3,4,2,-1,6,4,3,8,5,11,40,6,4,""
18,7,5,5,4,10,5,4,1,8,13,9,8,6,9,6,15,13,9,17,17,14,9,18,67,""
19,21,37,99,37,16,16,14,9,12,6,9,5,17,11,6,5,4,7,22,45,41,41,52,48,""
20,104,47,23,19,9,9,13,14,15,7,4,4,3,2,1,1,8,11,7,6,16,3,8,30,""
21,6,18,3,11,11,6,1,7,9,2,2,11,3,3,-1,1,7,10,12,11,17,13,19,12,""
22,15,18,15,21,23,18,15,20,10,8,2,7,6,11,12,5,7,4,11,6,8,10,9,8,""
23,21,7,11,17,15,18,13,6,12,10,11,9,10,10,12,8,7,6,11,11,20,15,10,16,""
24,12,12,16,22,11,15,14,15,5,9,11,10,6,6,7,6,6,11,9,13,16,16,7,14,""
25,8,11,14,12,21,12,17,15,9,20,5,-1,-1,14,7,8,9,5,8,11,12,17,10,18,""
26,18,15,24,12,19,15,15,10,14,8,14,6,7,8,6,12,12,6,8,12,12,9,12,5,""
27,15,11,15,17,10,21,13,14,8,15,20,10,31,10,11,4,9,6,11,14,12,19,16,14,""
28,16,14,8,23,8,20,12,9,16,16,12,15,16,15,7,8,12,3,1,2,-1,1,3,1,""
29,1,2,2,2,4,-1,1,13,8,2,41,18,22,23,28,16,12,22,20,21,33,19,27,20,""
30,25,23,28,31,24,32,20,19,33,24,23,27,46,20,17,23,29,11,25,31,25,30,20,3,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]hza,"}}el~f{}aIphaff'jfd"
