may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,15,10,6,10,11,6,1,1,4,6,3,7,6,12,6,15,12,10,18,25,12,20,16,""
02,15,18,9,13,6,5,11,6,1,1,1,3,7,9,19,11,18,17,22,22,29,21,16,19,""
03,19,18,16,9,10,9,7,2,2,1,2,2,5,6,7,7,17,20,15,13,18,32,24,14,""
04,11,13,13,12,15,8,8,6,4,3,6,9,7,16,20,12,14,27,22,26,26,36,27,25,""
05,21,25,17,14,16,12,7,6,2,4,5,5,8,13,8,20,9,15,18,29,22,26,38,28,""
06,27,24,12,13,13,12,4,4,2,4,4,6,11,6,20,13,9,12,21,33,30,34,24,41,""
07,36,22,21,21,16,11,11,3,4,3,8,6,5,10,12,15,17,15,18,31,24,32,35,30,""
08,27,13,17,10,18,15,4,5,0,3,3,1,6,9,7,14,13,12,17,28,30,48,33,30,""
09,18,12,5,11,16,8,9,10,3,4,6,3,10,17,11,11,10,15,16,29,25,29,40,16,""
10,17,21,8,9,12,7,13,4,1,2,1,4,11,9,11,14,13,17,26,25,21,31,21,22,""
11,24,13,13,11,2,10,4,3,5,1,5,5,8,11,10,14,12,12,18,11,18,27,31,21,""
12,24,12,12,12,10,8,9,6,2,1,4,4,7,14,11,14,13,17,26,23,23,27,27,19,""
13,23,17,11,17,16,11,-1,-1,-1,4,4,2,7,13,11,18,14,14,11,19,18,18,20,24,""
14,24,15,16,10,6,13,2,2,5,3,2,5,10,11,18,7,14,12,17,13,9,19,17,12,""
15,9,12,10,17,12,13,8,3,3,2,5,5,8,10,17,11,15,19,15,11,23,22,27,18,""
16,15,11,12,6,13,9,6,1,1,3,4,14,6,8,18,14,13,13,12,19,18,21,24,16,""
17,13,16,8,14,13,13,11,8,0,2,3,6,12,13,16,17,20,18,16,23,22,25,20,14,""
18,6,10,17,10,10,6,6,2,2,2,2,3,7,13,17,14,9,22,18,23,17,14,25,14,""
19,18,6,8,6,16,8,1,6,2,4,0,2,8,11,18,14,16,15,15,21,11,22,25,23,""
20,9,12,4,8,8,9,10,4,3,2,6,6,8,5,17,9,15,7,18,22,10,9,17,9,""
21,9,8,5,14,11,4,5,6,5,1,5,9,17,15,12,14,14,17,12,15,20,25,29,23,""
22,16,12,13,8,11,-1,-1,0,6,4,3,5,4,12,12,12,11,11,24,19,17,25,21,21,""
23,19,11,13,13,7,6,7,6,1,3,2,4,10,15,16,11,14,15,21,16,20,17,6,20,""
24,14,13,16,7,21,10,5,4,1,2,3,9,8,24,21,19,15,18,7,17,12,24,23,27,""
25,10,8,3,5,6,7,5,2,3,5,16,9,10,17,12,14,13,20,18,17,17,18,15,19,""
26,17,10,2,4,2,6,13,11,1,3,2,4,3,8,8,13,11,14,4,8,13,12,14,17,""
27,17,11,7,9,11,5,3,1,1,1,5,3,5,10,19,11,12,9,14,18,11,17,19,8,""
28,11,7,4,6,8,2,4,5,2,2,2,5,6,5,12,18,14,13,21,10,18,23,11,11,""
29,10,3,4,8,4,-1,-1,-1,4,5,4,6,8,12,13,14,16,15,13,23,25,20,22,8,""
30,11,7,12,6,8,7,5,9,3,4,4,7,6,15,14,12,14,19,11,11,20,18,14,14,""
31,10,7,6,11,6,7,6,5,3,2,1,5,5,11,16,18,15,16,13,12,17,18,14,8,""
[E]z,"n`df}f'a{fIndh`e'jfd"
