may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,21,25,23,24,30,26,26,32,28,36,26,25,16,23,17,11,10,10,10,11,8,13,20,""
02,22,31,25,27,26,35,37,42,32,33,36,36,23,32,23,36,15,17,10,9,12,8,20,19,""
03,18,29,20,33,29,24,39,30,29,39,23,26,24,21,20,16,19,7,11,12,16,9,14,14,""
04,21,25,30,17,21,37,34,35,27,33,24,21,29,33,11,19,19,7,17,14,17,21,19,17,""
05,19,29,29,31,20,18,39,32,34,34,31,34,18,28,21,9,17,8,8,10,14,11,24,11,""
06,19,19,19,25,39,36,31,36,24,40,39,36,29,37,31,21,20,20,24,21,20,8,17,9,""
07,15,22,20,31,20,18,42,34,36,47,26,29,18,38,21,19,10,14,19,14,38,17,13,16,""
08,14,23,17,28,26,32,35,43,41,47,50,39,28,33,23,24,17,15,7,12,15,16,20,17,""
09,26,21,34,40,34,51,46,38,34,39,23,35,31,31,23,18,16,11,11,13,14,12,20,24,""
10,21,19,28,27,37,40,47,32,42,43,37,39,25,35,21,20,21,12,7,10,13,11,23,20,""
11,20,18,22,24,30,35,47,44,29,32,37,32,39,35,36,16,17,13,18,6,12,16,12,30,""
12,29,26,34,29,34,44,41,41,34,30,29,29,41,26,25,21,13,13,29,18,8,15,14,12,""
13,22,23,16,31,22,33,36,32,28,41,29,34,23,20,20,14,14,16,22,17,20,13,15,22,""
14,16,12,18,29,33,33,29,24,19,28,36,26,29,20,18,11,15,11,15,16,13,15,11,21,""
15,14,28,23,24,18,24,39,7,9,6,21,9,10,14,11,8,9,10,3,12,11,16,16,17,""
16,21,19,17,20,18,28,23,26,20,30,36,19,28,30,26,12,11,8,11,10,10,8,16,24,""
17,15,17,14,31,23,26,44,22,23,18,23,23,20,18,17,10,13,8,12,8,9,12,10,11,""
18,7,19,20,13,20,22,23,18,19,20,25,29,32,15,15,13,7,8,18,15,13,14,16,27,""
19,17,17,20,10,19,26,19,10,11,12,27,31,29,28,21,21,16,15,8,17,16,11,14,24,""
20,22,10,19,25,29,33,22,25,31,35,42,39,30,35,38,25,12,17,11,24,14,22,15,28,""
21,16,25,27,30,30,38,41,27,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,36,46,28,27,27,25,17,21,11,8,7,12,9,9,6,8,""
25,8,10,19,19,16,16,26,20,26,24,23,19,29,26,18,17,15,5,2,9,5,6,8,18,""
26,15,17,15,15,16,19,20,20,17,28,21,17,23,23,13,-1,-1,-1,1,3,5,7,8,5,""
27,6,9,11,14,18,23,9,10,8,8,9,11,24,18,20,11,16,12,2,3,6,9,5,14,""
28,12,11,5,9,17,18,14,3,10,3,8,13,25,16,12,11,4,11,7,6,4,8,11,11,""
29,11,16,14,14,17,21,18,6,10,14,22,24,22,20,12,16,11,7,3,3,3,4,6,7,""
30,8,11,11,18,19,26,22,13,8,22,14,11,14,20,4,10,13,7,10,10,4,8,10,14,""
31,10,12,17,15,17,20,21,19,17,21,21,24,11,7,3,12,10,6,5,6,3,9,5,1,""
