may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,7,9,7,12,15,9,16,11,10,10,11,12,11,11,9,9,5,12,8,8,8,12,13,""
02,14,4,9,6,10,6,4,13,15,9,11,14,10,16,13,12,12,10,5,10,8,8,12,11,""
03,11,9,15,10,10,14,13,19,10,7,17,11,24,39,32,37,37,30,37,29,69,42,43,48,""
04,55,56,48,55,67,62,67,68,42,41,52,28,33,24,27,26,28,12,18,33,24,27,47,39,""
05,44,33,44,44,56,53,77,75,83,93,49,58,49,39,28,22,20,20,19,18,26,31,38,34,""
06,41,58,45,50,48,59,54,68,82,65,59,51,43,31,31,18,21,18,19,23,25,35,51,38,""
07,49,41,51,53,57,80,75,57,72,85,79,49,44,54,39,27,15,13,21,25,22,39,30,32,""
08,49,40,45,54,48,79,74,83,82,76,77,57,48,31,33,26,21,11,10,12,19,20,20,19,""
09,19,21,37,43,52,75,79,77,62,78,54,60,43,35,26,31,27,7,16,16,16,29,35,39,""
10,47,36,28,41,52,65,79,82,65,56,42,28,29,37,33,27,20,14,18,31,28,29,21,26,""
11,35,32,41,50,50,73,74,69,66,52,48,49,26,19,14,19,16,12,16,22,27,19,29,29,""
12,29,41,40,35,49,68,79,66,73,53,66,32,28,26,25,31,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,43,18,21,25,25,25,34,44,45,""
14,56,58,64,60,66,72,64,63,67,86,82,50,40,44,38,36,25,31,32,37,30,43,44,52,""
15,51,46,42,40,34,45,41,2,1,1,2,2,2,3,1,25,24,27,19,29,25,35,38,30,""
16,40,31,27,35,34,47,43,42,41,79,59,49,37,41,36,34,33,39,17,24,28,34,51,28,""
17,28,42,50,63,47,68,66,78,68,63,61,65,53,41,33,25,15,32,17,28,31,39,47,49,""
18,30,48,49,53,55,71,81,83,85,68,75,67,51,34,39,35,42,30,26,29,43,32,29,34,""
19,48,48,46,64,60,62,61,37,4,1,21,36,30,31,31,31,29,40,25,19,25,34,45,47,""
20,55,28,33,40,43,61,63,72,86,73,70,56,45,41,36,43,31,34,37,24,14,21,21,21,""
21,28,26,57,73,46,55,50,62,57,73,51,47,40,10,14,34,33,29,32,24,33,49,23,43,""
22,50,51,40,46,62,46,50,19,30,42,38,29,38,35,14,22,33,23,23,24,20,28,22,39,""
23,24,24,45,48,61,56,48,53,51,29,36,24,22,15,15,27,25,23,29,22,18,21,24,51,""
24,66,48,73,65,65,66,97,113,84,90,85,53,62,20,38,27,20,30,27,24,30,21,52,45,""
25,40,43,44,47,51,43,59,47,43,36,38,34,28,33,27,39,35,32,19,25,28,34,34,39,""
26,46,31,54,47,53,49,56,55,49,46,40,44,25,27,43,46,39,20,24,24,33,40,39,47,""
27,38,39,46,48,47,46,64,73,52,57,39,38,27,32,28,36,39,34,16,13,22,22,35,35,""
28,31,33,46,38,48,71,46,61,64,58,48,28,33,23,30,40,32,31,17,26,28,34,44,33,""
29,38,55,44,46,48,37,27,32,33,24,27,22,24,30,43,34,29,26,21,21,35,31,22,24,""
30,27,24,39,37,49,66,44,57,53,43,39,29,26,31,35,28,-1,-1,8,22,15,23,33,39,""
31,19,48,31,45,42,59,55,39,50,52,44,32,29,49,42,48,34,23,31,35,24,33,37,-1,""
