may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,""
02,0,1,1,0,0,0,1,2,2,0,2,0,1,0,0,0,0,1,0,2,0,0,0,1,""
03,1,3,2,1,0,1,1,2,0,0,0,0,0,0,2,0,1,0,0,1,1,2,1,1,""
04,1,0,1,0,1,1,0,1,1,0,0,2,1,1,0,1,1,0,0,1,0,2,1,1,""
05,2,3,3,1,0,0,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,""
06,1,0,0,1,4,0,4,3,3,0,2,3,0,0,0,1,0,0,0,1,0,2,2,0,""
07,0,0,2,3,3,1,1,3,3,1,2,2,0,2,0,0,0,0,0,0,1,0,0,0,""
08,0,0,3,2,1,1,2,2,4,2,1,1,0,2,1,1,0,0,1,0,0,0,2,1,""
09,1,0,0,0,0,0,0,0,5,1,1,0,1,2,2,0,0,0,1,0,0,1,0,0,""
10,0,1,0,0,3,1,5,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,1,""
11,0,2,0,0,1,2,1,3,1,1,0,1,0,0,1,0,0,0,2,0,0,0,0,1,""
12,1,1,2,2,0,0,3,2,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,1,""
13,1,0,2,1,5,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,""
14,0,1,0,0,4,1,2,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,""
15,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,""
16,0,1,0,1,0,2,0,2,0,1,2,1,0,2,0,0,1,0,0,0,1,1,0,0,""
17,1,0,2,2,1,0,1,2,1,2,0,2,1,0,1,0,0,0,1,0,0,0,0,0,""
18,1,0,1,0,0,1,1,0,0,0,0,0,1,2,0,0,1,1,0,0,2,1,1,0,""
19,0,1,0,1,0,1,2,0,0,0,0,3,2,3,0,1,1,1,0,2,1,0,0,0,""
20,1,0,0,0,1,2,3,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,0,""
21,2,0,0,0,0,1,0,3,3,1,1,3,0,1,0,1,1,0,1,1,0,1,0,1,""
22,1,1,0,1,3,1,2,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,1,1,""
23,0,1,0,1,2,2,2,0,1,2,0,1,3,0,0,1,0,1,0,0,0,0,1,1,""
24,1,2,2,1,0,2,1,1,1,2,3,0,1,1,1,1,0,0,0,1,1,0,0,0,""
25,1,1,1,0,1,2,1,1,0,1,0,1,0,0,0,0,0,2,1,1,0,0,1,1,""
26,1,0,1,1,1,0,0,2,1,0,1,1,1,0,0,0,0,0,2,1,0,1,0,0,""
27,1,3,1,0,1,1,2,4,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,1,""
28,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,""
29,1,1,0,0,0,0,1,1,1,0,1,2,0,2,1,1,2,0,1,0,2,0,0,0,""
30,0,2,1,0,1,1,1,3,0,0,0,1,2,1,1,1,0,1,0,0,0,2,0,0,""
31,0,0,2,1,1,1,3,3,2,3,0,3,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,""
