may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,53,49,52,60,47,55,48,44,25,40,16,24,29,32,18,17,10,11,13,-1,-1,19,29,33,""
02,53,43,50,35,57,52,54,75,35,47,24,30,33,35,36,33,9,11,21,-1,17,15,15,35,""
03,37,46,42,48,55,55,59,46,49,25,18,20,21,27,24,24,20,15,9,12,-1,-1,22,19,""
04,49,48,48,49,44,53,59,59,37,33,19,27,48,31,20,19,15,16,13,10,-1,14,19,43,""
05,56,50,47,60,73,57,61,66,61,55,57,47,42,60,34,-1,31,-1,-1,-1,10,14,35,65,""
06,64,62,52,67,68,82,74,54,69,50,57,57,44,50,43,26,11,13,9,12,-1,-1,18,29,""
07,43,52,52,56,57,65,61,62,71,65,48,42,48,37,32,17,24,11,-1,9,-1,26,21,40,""
08,55,52,48,67,62,49,65,41,78,76,49,53,52,44,21,20,22,10,13,13,20,15,25,47,""
09,58,62,64,51,71,64,53,60,75,57,63,39,46,47,25,-1,13,19,9,20,-1,18,23,25,""
10,44,53,62,49,71,70,66,67,60,61,35,27,32,21,17,24,19,11,10,12,15,-1,25,27,""
11,44,42,47,59,57,73,89,86,43,34,29,27,24,37,32,22,24,15,22,12,-1,26,44,46,""
12,48,51,42,54,55,57,67,63,64,43,54,44,59,27,24,16,16,12,10,10,6,19,23,40,""
13,51,52,41,40,49,64,45,50,58,46,29,33,39,45,37,28,23,8,8,13,-1,-1,30,37,""
14,45,44,50,62,59,58,56,39,76,61,36,37,29,22,29,21,20,14,9,10,-1,16,21,46,""
15,58,60,65,55,55,59,63,59,64,45,40,36,35,42,30,34,15,13,14,12,22,24,29,39,""
16,61,50,45,58,54,64,57,71,62,40,39,30,35,44,29,20,25,12,13,15,-1,-1,21,35,""
17,52,50,35,55,43,59,62,49,49,46,19,24,31,27,21,23,13,11,13,19,11,18,19,28,""
18,34,41,51,51,44,49,61,59,39,24,17,24,20,28,28,15,10,13,7,8,-1,25,47,33,""
19,49,54,60,50,52,59,50,61,59,62,35,37,28,31,19,18,24,8,9,5,-1,9,25,25,""
20,46,45,56,42,60,57,59,47,47,43,24,37,32,37,38,25,19,15,14,6,-1,10,20,33,""
21,53,44,48,41,53,46,57,40,45,52,36,29,45,28,24,33,25,22,9,11,-1,17,24,43,""
22,52,52,49,40,53,51,44,49,53,38,32,29,43,39,20,30,16,12,8,9,12,11,18,45,""
23,62,42,52,45,62,58,68,66,54,47,44,49,35,49,47,25,26,16,13,9,14,21,17,35,""
24,66,69,67,59,63,63,75,60,61,45,40,30,41,23,26,18,21,9,6,12,-1,-1,23,30,""
25,58,40,49,40,58,50,46,39,31,27,19,19,33,33,13,21,11,17,16,7,-1,18,21,27,""
26,38,43,49,50,53,63,64,68,43,38,36,29,31,35,38,24,15,14,6,10,9,22,24,36,""
27,51,42,52,67,48,48,60,37,52,53,28,30,40,38,22,21,19,27,6,15,16,34,40,43,""
28,49,47,48,51,55,63,77,55,63,60,45,28,31,25,37,30,25,16,12,9,17,13,24,35,""
29,56,53,56,51,56,68,61,59,43,29,18,31,35,33,35,19,21,21,12,13,-1,20,26,43,""
30,47,51,50,59,64,82,67,62,54,42,31,25,33,28,23,29,20,14,26,14,20,14,21,35,""
31,44,47,49,53,51,71,53,48,37,19,17,20,28,26,24,24,18,16,9,22,-1,-1,-1,-1,""
