oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,39,28,54,76,74,93,99,71,65,62,57,48,54,46,57,64,69,60,55,35,37,43,35,23,""
02,40,44,74,51,52,66,75,86,69,64,52,37,97,83,84,112,116,105,110,85,91,67,66,50,""
03,81,76,60,62,66,86,105,123,135,133,93,74,77,102,76,131,131,119,97,103,59,51,67,73,""
04,92,62,57,40,55,63,97,105,109,108,83,82,74,84,107,131,122,98,86,68,53,38,46,42,""
05,57,61,51,83,84,55,65,58,94,64,47,62,67,79,71,85,68,77,78,81,50,72,42,66,""
06,45,40,36,39,46,60,73,98,107,90,81,94,103,98,102,109,101,77,107,89,80,78,79,64,""
07,64,53,38,42,58,73,88,91,62,62,54,72,78,90,96,85,90,98,85,63,52,54,43,46,""
08,70,61,7,58,65,60,92,83,99,66,55,32,59,52,63,72,58,76,68,62,68,34,38,25,""
09,49,50,53,62,70,72,87,103,104,111,83,74,71,57,80,94,93,72,70,63,58,43,39,26,""
10,50,38,53,58,57,79,81,92,58,68,73,65,80,59,57,59,63,47,56,30,46,56,59,59,""
11,69,45,55,88,48,73,115,114,91,80,77,70,68,63,59,92,84,79,72,18,14,19,20,19,""
12,11,17,26,30,50,39,61,40,53,39,28,18,20,28,21,31,45,26,26,25,24,19,18,23,""
13,12,13,24,34,49,44,57,49,38,33,13,34,30,35,47,49,34,43,29,28,20,15,23,18,""
14,10,14,14,25,44,28,25,30,39,19,16,23,34,27,33,36,29,35,24,15,17,20,13,27,""
15,16,31,30,38,32,13,30,27,38,30,28,65,92,95,102,96,83,83,98,79,50,46,37,33,""
16,39,70,76,92,82,105,75,117,121,103,104,98,107,90,78,93,94,95,59,56,49,59,48,36,""
17,33,51,48,67,68,94,67,87,72,72,60,40,52,106,101,101,94,89,75,67,49,56,33,52,""
18,58,56,67,48,85,77,78,113,123,91,64,66,83,83,111,101,95,86,64,66,47,45,36,55,""
19,54,60,53,78,95,103,115,130,121,86,83,82,106,97,86,97,102,79,92,90,77,74,46,55,""
20,45,49,60,42,88,115,129,132,129,111,101,103,91,82,92,94,62,67,60,50,46,45,51,39,""
21,41,47,50,50,66,65,92,80,75,83,50,63,72,72,84,67,71,101,107,79,76,81,75,68,""
22,80,77,81,90,85,92,108,108,85,73,56,81,119,109,112,107,83,111,86,95,65,62,50,59,""
23,66,66,78,74,83,85,110,100,101,63,75,70,79,84,87,91,81,108,97,94,47,68,61,63,""
24,65,69,85,88,95,96,91,105,105,93,64,109,119,92,88,119,103,83,85,73,81,54,62,62,""
25,65,68,91,87,90,85,87,94,97,69,83,67,85,97,117,97,97,116,69,80,69,59,69,61,""
26,61,61,72,87,102,88,76,129,88,92,106,84,108,126,103,73,80,89,86,93,64,85,37,48,""
27,58,72,68,83,98,69,107,115,124,91,88,62,84,102,82,85,111,88,75,79,54,71,48,56,""
28,49,71,65,87,91,116,118,127,119,121,109,81,75,106,86,94,98,76,87,86,63,54,64,51,""
29,52,58,70,83,103,105,117,133,108,107,88,72,99,90,101,100,96,98,90,83,68,58,63,38,""
30,68,72,83,92,80,123,97,144,150,109,95,94,91,94,100,105,88,96,88,79,61,64,58,49,""
31,0,0,83,118,121,101,123,142,107,103,96,96,93,106,118,120,100,99,105,95,83,66,57,-1,""
