oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,16,28,30,33,35,38,32,50,36,49,30,44,44,47,48,53,51,40,25,24,21,15,15,""
02,16,31,18,30,32,39,31,49,36,40,41,47,48,55,45,51,48,40,50,24,21,13,19,16,""
03,16,23,25,26,36,38,29,42,34,30,37,42,38,39,59,60,51,42,38,25,24,23,18,16,""
04,23,31,28,27,34,41,23,33,48,43,27,34,44,38,46,50,45,54,44,31,35,20,25,18,""
05,19,15,28,37,44,30,36,39,30,37,40,48,51,54,43,42,52,38,42,25,30,17,17,27,""
06,17,16,24,30,34,45,54,44,42,49,43,42,46,40,41,36,49,33,24,36,16,14,17,9,""
07,19,23,19,26,30,36,30,38,39,43,41,24,30,34,37,31,28,41,30,27,27,18,22,16,""
08,23,23,26,32,26,29,37,38,32,42,29,41,47,31,43,47,45,46,28,25,26,26,23,14,""
09,11,25,26,39,39,50,54,42,44,45,38,37,43,40,42,33,45,39,33,29,26,23,21,14,""
10,19,34,30,26,39,38,42,63,54,35,45,20,41,38,44,41,70,36,32,32,31,25,28,15,""
11,16,24,13,37,38,49,46,51,146,34,44,31,43,32,48,44,36,38,27,27,32,24,17,25,""
12,13,31,22,37,45,32,41,47,41,42,32,38,47,31,32,34,47,36,18,20,22,21,11,22,""
13,25,28,28,23,30,38,42,43,36,42,50,45,41,37,37,33,49,27,30,25,31,10,12,24,""
14,16,11,20,25,28,49,41,44,30,44,47,-1,31,6,46,36,36,41,29,32,22,30,15,24,""
15,22,13,28,17,38,53,54,39,49,40,51,43,48,48,38,48,25,40,35,33,26,29,18,18,""
16,30,19,23,35,34,46,41,41,44,56,41,48,33,35,32,30,32,26,27,22,21,19,20,18,""
17,17,17,31,28,41,32,47,29,29,41,52,37,43,33,31,39,18,29,34,29,22,21,15,21,""
18,22,24,28,32,27,32,42,52,33,23,43,47,48,45,33,42,35,22,25,22,17,22,21,15,""
19,14,22,31,27,40,43,36,46,44,30,41,39,43,48,45,40,34,42,33,32,25,10,17,17,""
20,15,17,20,26,24,37,27,37,36,46,39,42,31,32,25,39,35,42,19,35,20,22,21,25,""
21,23,14,28,38,27,48,34,43,41,50,55,38,56,37,30,34,50,25,31,24,36,22,16,18,""
22,26,21,17,29,36,35,43,41,50,62,41,43,53,50,41,44,38,24,35,28,17,20,20,18,""
23,18,27,17,18,34,28,50,42,40,51,41,34,49,25,42,43,31,42,29,37,33,23,21,26,""
24,22,35,31,35,58,52,63,47,56,43,55,54,48,41,45,68,42,31,39,19,21,19,15,15,""
25,13,17,24,25,32,36,38,46,60,49,43,44,52,49,56,39,33,35,25,25,25,19,18,18,""
26,25,33,26,32,29,34,32,42,40,37,53,44,40,45,52,43,36,36,32,26,20,28,17,17,""
27,24,20,36,30,40,30,33,38,49,35,36,41,45,43,55,53,53,57,37,42,31,28,15,20,""
28,24,35,30,35,52,50,58,66,63,64,54,74,83,51,78,69,57,54,39,38,36,27,29,23,""
29,22,36,26,38,34,54,50,66,47,35,44,47,51,62,36,43,44,50,40,20,26,20,18,17,""
30,23,21,28,29,0,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,25,33,19,12,27,""
31,21,17,33,0,51,65,71,62,58,59,50,58,57,75,68,50,44,59,0,32,32,30,-1,-1,""
