oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,16,12,14,11,6,8,7,5,8,5,-1,7,9,14,16,10,14,10,12,18,11,15,22,""
02,12,14,13,14,13,8,6,6,5,8,10,7,11,16,20,11,12,13,12,16,18,11,16,18,""
03,18,11,16,14,13,4,3,4,6,3,7,6,12,12,23,13,15,8,-1,18,7,19,26,20,""
04,25,20,15,14,3,6,5,7,3,5,6,6,5,15,14,21,5,13,18,12,16,21,12,15,""
05,7,10,14,14,16,19,9,5,5,4,8,9,14,12,21,19,12,30,20,18,27,16,16,31,""
06,16,12,8,16,6,4,8,7,7,5,3,12,19,12,26,21,19,18,14,17,22,19,22,27,""
07,20,27,17,13,6,15,7,10,4,5,5,9,18,25,27,22,13,27,20,21,22,22,17,21,""
08,25,12,14,15,25,14,8,8,5,8,5,4,7,24,30,22,16,31,29,24,26,23,20,19,""
09,28,17,14,15,13,10,9,9,9,6,4,7,10,19,19,16,28,23,28,16,32,23,27,25,""
10,12,27,20,6,9,9,7,5,9,4,10,10,7,16,23,21,29,29,29,27,22,20,22,19,""
11,14,19,21,13,12,14,8,6,3,4,9,7,18,19,24,21,16,29,31,18,21,28,12,19,""
12,18,27,19,11,10,10,10,4,9,3,7,7,17,21,22,18,20,26,29,26,23,23,16,21,""
13,22,16,8,13,9,5,9,5,4,6,8,2,14,19,16,17,15,22,20,22,25,28,25,29,""
14,27,16,9,10,6,7,9,9,6,9,2,5,12,22,26,28,13,26,38,20,29,16,20,18,""
15,32,13,15,11,11,12,10,9,6,7,5,13,3,24,16,20,20,18,25,22,27,21,23,24,""
16,19,15,18,12,8,5,6,7,5,14,11,16,13,16,26,20,19,19,16,21,28,29,16,27,""
17,19,19,15,14,14,12,9,6,6,2,6,12,20,22,19,19,20,22,17,21,29,18,31,17,""
18,19,20,10,17,12,9,7,8,2,6,12,12,13,16,26,21,26,22,24,18,25,34,34,22,""
19,27,23,19,6,10,6,8,2,9,4,8,12,14,21,18,27,18,26,35,31,31,24,24,22,""
20,24,17,18,13,8,11,10,5,2,8,9,12,22,23,33,21,27,22,26,37,22,32,16,20,""
21,23,19,14,12,10,11,16,5,7,6,9,17,16,25,21,18,25,25,28,31,26,22,22,19,""
22,12,10,12,8,12,9,10,3,5,3,12,12,19,27,22,29,27,32,24,24,25,20,20,20,""
23,26,21,18,20,11,15,12,3,7,8,6,9,12,17,20,27,16,22,22,18,23,21,23,17,""
24,27,19,13,12,9,7,11,5,2,7,10,13,10,19,34,20,26,25,31,28,19,16,13,21,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,14,15,20,32,23,21,18,30,25,25,26,18,23,""
26,21,16,8,3,4,8,6,6,5,5,14,12,14,18,17,24,24,14,42,18,24,28,20,16,""
27,18,12,7,2,4,6,7,8,6,7,7,11,13,20,24,17,18,25,17,21,19,26,21,21,""
28,25,6,13,11,11,4,5,4,5,5,2,11,18,20,20,27,28,21,18,20,13,21,20,20,""
29,16,17,12,16,12,14,12,13,6,5,10,15,15,20,29,13,17,29,26,23,29,26,25,26,""
30,21,13,15,20,10,11,5,8,4,7,5,12,22,19,25,28,17,24,29,21,23,17,16,25,""
31,25,16,14,19,15,9,11,3,9,8,12,17,17,20,35,22,13,35,29,25,20,22,27,26,""
