oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,13,13,35,17,24,30,31,18,21,15,19,38,26,17,13,14,8,15,11,10,11,12,11,""
02,13,17,21,30,22,27,24,20,9,22,23,21,27,24,17,15,11,7,9,10,5,15,6,5,""
03,11,14,22,24,30,21,38,29,24,13,17,33,31,23,23,19,11,7,9,8,11,18,7,16,""
04,18,21,18,22,23,27,26,25,9,14,21,28,37,22,16,9,8,11,12,15,13,19,13,9,""
05,13,18,21,26,31,26,28,23,20,30,32,21,18,26,16,23,18,7,9,13,8,19,20,15,""
06,16,17,27,34,17,27,25,32,28,29,24,22,23,21,18,18,8,9,18,8,14,8,11,10,""
07,9,14,12,19,31,28,14,15,27,17,16,18,19,26,14,10,14,13,9,9,13,14,17,7,""
08,10,19,22,33,19,31,19,23,29,21,22,18,19,16,18,16,18,13,10,6,7,18,12,7,""
09,9,16,21,26,28,23,18,23,28,25,20,18,14,21,20,18,11,6,13,10,12,9,9,8,""
10,5,18,20,18,23,33,19,16,14,21,14,22,24,19,30,13,9,14,5,6,13,18,18,9,""
11,10,18,14,25,25,24,18,16,13,17,11,19,17,16,20,17,7,12,7,7,9,13,11,6,""
12,14,25,14,12,14,17,13,25,15,19,19,16,17,18,15,18,13,10,6,15,10,15,11,13,""
13,16,19,14,23,23,29,35,30,24,14,18,19,23,9,20,17,7,10,13,14,9,12,16,14,""
14,14,27,18,36,18,19,24,18,21,17,25,14,25,24,15,19,10,8,9,14,10,18,17,11,""
15,11,16,35,27,43,21,31,32,26,24,12,17,15,27,22,18,11,3,9,15,13,12,18,12,""
16,11,29,28,30,30,28,28,40,21,25,17,31,23,24,14,17,13,8,10,16,11,18,23,13,""
17,16,20,32,34,33,27,26,19,28,19,16,26,20,22,28,166,39,49,14,14,22,17,13,11,""
18,15,23,31,22,25,24,27,22,20,13,20,21,29,25,13,15,13,6,10,3,7,15,17,15,""
19,8,19,29,34,38,25,34,29,25,30,27,27,20,16,26,19,9,9,9,13,12,18,17,10,""
20,17,24,22,42,33,32,34,34,23,24,20,15,20,27,18,13,10,15,9,10,11,16,21,16,""
21,12,21,20,29,28,34,30,28,26,15,29,19,24,15,16,18,11,7,7,15,15,10,9,13,""
22,12,18,17,26,39,22,29,20,20,21,19,17,21,16,20,17,13,15,7,20,9,10,11,8,""
23,12,20,26,36,31,29,74,24,21,24,25,24,13,20,14,13,21,102,15,14,10,17,22,13,""
24,11,10,18,33,29,22,21,24,20,21,29,21,20,24,12,12,15,12,6,11,12,21,20,8,""
25,16,26,22,38,36,29,37,21,31,26,27,26,29,13,15,12,14,10,11,17,17,18,10,19,""
26,20,25,33,33,34,35,23,25,22,21,22,18,27,22,17,16,9,15,14,18,19,17,13,11,""
27,34,32,33,25,35,27,25,25,26,20,24,26,20,18,9,6,13,7,2,15,17,22,20,12,""
28,22,21,26,36,18,16,23,20,18,14,26,21,23,16,18,11,12,12,8,18,17,16,12,17,""
29,14,29,39,29,23,24,22,19,25,25,15,17,22,14,16,21,10,11,7,15,14,20,17,13,""
30,19,20,34,30,36,36,21,18,23,15,22,20,33,16,10,8,11,12,12,18,21,28,12,12,""
31,14,25,33,20,26,26,29,18,8,19,16,16,14,12,15,12,8,6,13,13,15,30,21,14,""
