oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,47,32,38,71,116,127,132,184,214,255,283,251,249,234,266,267,229,231,244,225,163,114,87,55,""
02,27,37,58,66,117,154,149,156,218,230,286,263,237,240,264,200,190,167,151,162,132,106,92,46,""
03,45,55,54,65,99,131,145,-1,-1,-1,-1,-1,-1,-1,-1,70,25,21,7,3,6,1,0,0,""
04,1,0,0,0,0,0,1,0,0,3,4,3,0,0,0,5,0,2,0,0,2,2,0,1,""
05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1,4,2,0,0,0,0,""
06,0,0,0,0,1,0,0,0,0,1,0,1,1,3,1,0,0,1,0,9,0,0,0,1,""
07,0,2,0,1,0,1,4,5,0,2,9,15,10,10,7,8,20,5,7,5,1,0,0,0,""
08,0,1,5,61,113,149,148,156,229,260,273,284,248,263,233,198,180,160,128,133,120,115,90,60,""
09,41,40,53,74,117,137,179,172,230,232,281,250,235,252,213,187,181,167,149,155,123,117,81,66,""
10,35,50,66,95,123,190,192,173,219,272,286,298,291,257,211,183,176,145,133,141,115,88,83,44,""
11,53,53,59,74,102,133,144,166,181,241,270,280,301,245,270,246,191,156,122,145,134,97,52,27,""
12,19,20,19,50,60,82,171,149,225,294,278,250,240,214,234,206,170,153,121,128,115,105,63,59,""
13,41,32,63,66,129,152,189,187,177,237,261,210,217,212,194,204,195,144,154,124,117,96,78,41,""
14,35,31,37,80,119,158,144,180,189,256,218,249,212,229,183,207,180,133,135,91,96,89,60,48,""
15,32,32,52,79,116,125,133,171,200,321,294,278,242,251,230,211,182,162,161,134,111,94,79,59,""
16,33,34,52,94,138,180,161,192,231,283,313,285,265,266,241,225,217,154,136,105,108,72,60,49,""
17,31,30,68,82,89,155,171,187,225,264,287,310,251,292,287,233,188,122,100,89,84,111,78,47,""
18,38,45,47,67,102,138,184,215,272,338,373,332,318,291,263,247,184,143,129,112,103,74,49,42,""
19,33,30,39,75,112,146,184,218,252,355,335,336,301,307,279,237,187,115,120,108,77,88,77,50,""
20,34,31,50,93,117,154,206,219,269,337,320,258,288,299,245,201,180,149,116,124,74,87,68,49,""
21,39,27,52,73,115,122,151,202,268,278,401,343,317,266,277,235,177,136,100,104,95,76,75,44,""
22,25,27,60,78,102,172,183,193,234,287,264,265,270,231,284,205,129,156,119,94,123,72,62,38,""
23,31,35,50,83,131,167,171,208,253,291,258,232,231,240,220,167,167,110,116,99,91,92,76,44,""
24,30,35,58,107,136,140,130,199,257,264,260,275,227,218,240,191,183,160,130,133,112,83,52,34,""
25,40,32,48,87,79,124,170,191,230,277,260,301,264,273,239,210,209,192,130,102,105,84,87,52,""
26,34,21,32,92,120,134,138,173,238,281,264,296,276,273,267,261,209,151,109,139,94,76,63,60,""
27,39,41,59,73,138,144,192,159,219,308,277,236,208,215,207,192,182,144,133,112,97,67,59,55,""
28,31,36,52,69,136,137,131,138,190,261,289,241,208,247,202,199,185,145,107,93,82,62,52,40,""
29,22,24,45,109,98,147,135,154,169,218,236,208,209,203,196,172,174,130,92,78,74,64,55,36,""
30,18,42,41,68,119,137,163,160,184,235,256,262,223,238,226,226,188,146,107,98,77,65,48,45,""
31,35,40,51,93,115,159,157,137,172,213,251,234,261,222,200,227,141,138,107,115,78,103,62,-1,""
