oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,14,15,16,17,14,12,17,20,16,8,15,9,7,6,6,2,1,13,6,14,12,13,13,""
02,5,12,17,18,12,13,13,17,18,19,8,6,8,5,9,8,4,2,13,1,10,9,13,21,""
03,14,11,18,18,7,16,18,15,3,14,15,8,7,4,8,7,6,3,6,12,10,17,0,15,""
04,6,0,18,16,16,15,24,29,31,15,10,7,4,5,6,2,2,4,6,17,9,17,17,4,""
05,16,13,9,18,17,13,20,15,15,12,6,5,4,11,9,4,5,7,5,6,13,22,23,25,""
06,13,21,24,30,16,14,26,28,18,11,10,10,6,5,7,3,4,3,6,15,7,11,12,20,""
07,12,12,16,17,16,31,18,10,22,14,15,10,7,6,9,5,5,9,2,5,10,15,15,26,""
08,32,25,27,30,30,19,18,10,18,13,17,8,3,4,5,7,2,4,7,11,8,14,20,14,""
09,16,13,14,13,15,15,13,17,17,15,12,4,2,7,3,4,2,2,9,6,5,22,17,8,""
10,13,13,17,7,8,15,11,12,9,7,5,10,2,7,3,4,3,3,3,7,12,19,14,10,""
11,18,9,22,26,19,21,11,9,14,11,9,1,5,4,5,7,3,2,5,17,12,15,17,15,""
12,15,11,15,12,16,18,10,10,8,14,14,0,3,3,1,3,8,3,7,8,13,12,20,11,""
13,11,6,22,21,33,17,15,16,12,8,7,6,6,2,2,8,3,4,8,7,6,26,24,17,""
14,18,10,13,10,28,16,11,20,7,5,7,18,11,6,5,7,11,11,12,9,17,23,18,27,""
15,26,31,27,29,21,26,36,25,14,13,15,10,9,15,11,5,7,11,9,11,25,25,30,32,""
16,30,29,25,30,21,8,24,20,21,13,13,8,6,7,9,3,4,10,4,13,11,22,23,27,""
17,6,18,23,31,30,30,25,25,14,16,9,7,11,4,7,4,6,4,7,11,26,10,15,20,""
18,12,15,15,28,17,11,15,11,8,4,8,6,8,6,18,8,9,5,8,10,13,29,0,18,""
19,29,30,28,31,25,22,32,14,14,10,4,12,15,11,4,5,5,3,10,13,9,22,29,24,""
20,16,25,32,18,23,25,20,12,21,13,11,10,15,12,7,8,6,4,17,15,24,29,37,29,""
21,36,35,35,38,31,22,33,31,22,14,13,12,5,5,5,11,4,6,5,7,20,18,21,32,""
22,29,45,28,39,36,25,25,15,16,23,10,7,13,9,9,4,7,3,3,13,20,28,26,29,""
23,26,30,44,30,12,28,22,16,4,2,0,0,0,0,1,0,0,0,0,1,18,30,18,22,""
24,19,16,30,20,19,19,18,16,11,23,9,9,9,5,2,6,4,6,9,9,16,22,18,18,""
25,18,21,27,18,13,19,18,16,18,16,7,7,5,5,2,8,4,3,5,12,13,18,20,14,""
26,21,18,24,27,39,19,25,21,30,21,10,5,4,6,3,5,9,3,5,14,7,12,16,30,""
27,13,14,27,19,26,25,14,20,13,17,4,5,7,7,5,10,6,4,10,7,23,17,18,17,""
28,12,15,21,13,13,19,14,17,4,10,11,12,10,6,6,2,7,7,1,9,10,18,28,21,""
29,17,16,14,24,30,18,16,14,19,13,7,6,2,8,2,2,7,0,12,10,10,22,24,17,""
30,6,15,28,24,28,20,22,16,19,11,13,6,5,5,1,7,3,4,4,9,16,15,14,16,""
31,12,11,12,14,14,25,14,17,21,11,7,6,6,5,4,3,6,5,13,6,18,15,-1,-1,""
