oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,17,22,22,29,27,25,30,25,18,21,14,25,19,15,15,12,19,13,13,12,18,10,10,""
02,32,21,29,26,30,28,28,21,18,20,14,17,22,19,14,15,11,10,9,10,17,13,21,14,""
03,21,20,21,28,31,28,24,22,20,26,23,25,29,15,17,16,17,19,11,11,15,16,16,14,""
04,23,22,28,18,24,31,19,25,16,19,22,22,18,9,16,11,13,11,12,12,16,18,18,18,""
05,15,24,27,23,25,26,24,27,21,19,21,16,17,12,28,15,17,14,9,13,13,6,9,10,""
06,15,19,23,20,19,11,22,19,27,11,19,18,19,16,19,14,12,17,16,17,11,15,19,12,""
07,19,25,21,17,14,14,10,14,11,12,10,12,11,12,16,12,14,9,12,11,10,21,16,12,""
08,20,25,36,27,27,29,12,15,19,21,14,18,17,19,18,18,16,8,13,11,10,14,16,13,""
09,17,23,27,24,25,30,14,18,24,20,17,15,18,17,29,9,11,9,8,21,19,16,13,13,""
10,17,13,28,20,14,15,19,18,16,22,21,13,11,24,16,8,10,9,11,7,19,14,19,18,""
11,9,17,14,24,16,24,19,16,13,14,19,11,15,22,10,11,12,7,12,12,20,17,10,21,""
12,16,26,21,16,23,19,20,18,16,19,11,14,22,20,9,10,11,12,9,9,8,15,14,14,""
13,16,20,25,19,19,18,25,15,12,15,14,9,9,10,13,8,10,16,7,14,19,19,12,13,""
14,15,26,29,20,24,17,21,18,11,15,10,11,18,22,18,10,10,10,6,12,9,11,7,11,""
15,12,29,11,27,7,16,13,16,5,11,25,11,22,18,15,10,9,9,12,11,18,20,21,16,""
16,15,23,25,25,17,29,14,17,18,21,21,16,14,15,14,13,13,9,6,16,14,15,15,12,""
17,18,20,30,20,23,22,12,17,25,20,16,15,24,18,12,11,13,8,10,19,15,19,20,22,""
18,21,16,18,16,22,13,9,16,5,14,23,16,16,12,16,14,10,10,13,13,10,22,21,9,""
19,12,24,29,14,18,20,14,15,17,13,18,14,13,24,15,9,10,9,9,10,17,16,12,22,""
20,20,10,21,30,16,25,18,15,19,11,14,11,12,14,12,7,8,13,7,11,10,16,15,16,""
21,22,22,24,22,21,16,20,14,20,18,11,11,16,14,21,15,13,12,15,14,9,12,21,13,""
22,25,19,32,30,26,24,13,18,16,11,6,17,19,21,8,14,9,10,9,14,15,16,16,15,""
23,21,19,27,24,25,24,16,10,19,15,17,10,15,12,19,30,22,10,25,18,22,26,21,35,""
24,27,30,28,24,20,34,17,12,23,19,14,9,9,10,7,13,8,9,14,15,20,14,19,20,""
25,14,28,22,22,27,16,23,14,16,22,16,13,27,14,23,12,16,7,12,20,19,21,20,17,""
26,23,22,27,24,21,20,24,18,15,13,20,9,14,23,13,11,13,12,17,16,22,18,18,18,""
27,22,26,30,24,33,20,35,22,20,20,19,22,22,16,11,10,8,4,11,13,23,14,23,20,""
28,18,22,12,17,20,16,11,11,9,12,9,19,14,10,8,12,9,15,12,8,13,23,14,14,""
29,26,18,36,25,25,27,14,17,19,20,18,19,14,13,18,11,8,4,14,18,12,12,13,14,""
30,17,22,31,23,25,14,17,8,10,11,17,11,11,19,7,11,14,19,11,25,22,19,22,15,""
31,25,22,19,22,21,23,25,13,19,17,16,14,15,7,19,12,-1,-1,-1,-1,-1,-1,-1,-1,""
