oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,25,25,18,20,21,23,25,28,21,23,17,19,19,15,10,23,20,21,20,20,19,14,18,""
02,19,17,23,17,22,29,24,22,21,21,23,17,25,17,18,16,19,29,21,14,31,14,14,23,""
03,21,19,14,20,22,28,28,27,17,25,13,25,23,11,15,23,28,18,26,21,11,14,13,17,""
04,19,22,11,17,17,25,20,18,31,23,34,32,23,23,24,24,17,19,19,11,21,16,17,12,""
05,19,15,15,12,22,20,21,25,17,26,14,22,14,22,18,13,19,21,31,23,21,16,18,21,""
06,23,23,21,26,30,28,19,25,21,19,19,26,22,25,20,23,21,15,21,19,14,20,23,23,""
07,27,24,23,21,19,15,26,21,17,22,30,18,11,17,11,13,23,23,22,19,16,16,24,23,""
08,16,16,27,17,29,17,14,17,21,20,16,18,16,14,21,17,17,19,31,18,12,24,19,22,""
09,20,13,21,22,16,21,21,20,17,14,16,26,13,28,19,22,18,10,19,11,16,22,19,15,""
10,19,20,16,23,18,19,18,19,20,25,19,16,12,19,18,28,14,19,16,25,12,15,8,15,""
11,17,17,14,12,25,18,17,16,13,13,18,11,17,13,20,28,10,12,21,13,11,13,10,10,""
12,15,14,10,18,16,21,20,20,21,14,17,20,17,15,16,20,16,15,17,23,20,12,10,16,""
13,19,12,12,14,17,12,12,10,15,14,17,11,10,16,10,14,5,11,16,22,14,13,14,15,""
14,15,26,9,15,19,15,17,14,15,20,13,15,13,14,16,23,18,20,15,19,16,16,18,13,""
15,16,12,18,27,16,19,14,19,24,14,19,15,15,13,10,15,14,18,19,12,15,17,16,14,""
16,16,19,23,9,19,14,9,15,18,19,13,18,16,19,9,21,12,18,13,14,13,12,19,23,""
17,14,17,11,13,18,20,18,14,9,25,10,15,17,14,10,14,13,14,11,14,15,11,11,15,""
18,10,10,16,19,24,19,23,22,11,23,9,24,9,18,19,13,8,13,23,12,17,21,10,17,""
19,13,14,18,19,14,12,15,12,13,15,15,18,10,12,12,13,10,7,19,11,15,22,16,15,""
20,17,12,24,12,13,14,17,17,16,19,11,9,16,19,12,21,13,15,19,23,21,14,16,10,""
21,9,21,22,22,16,22,10,23,16,11,16,23,14,4,15,12,13,15,13,13,9,14,14,17,""
22,15,19,19,22,22,14,18,20,17,14,13,19,12,14,14,12,10,12,20,14,10,20,18,11,""
23,16,20,25,18,15,20,21,18,16,15,25,12,10,12,12,11,19,17,24,9,14,21,16,23,""
24,16,13,13,15,19,22,18,27,21,22,17,11,14,20,12,21,14,19,13,24,21,25,12,12,""
25,15,21,17,19,19,21,23,12,17,22,20,14,16,15,13,15,18,9,15,13,12,14,22,19,""
26,11,14,11,26,21,25,20,17,14,23,12,23,14,17,9,12,16,22,15,18,20,12,13,23,""
27,17,17,6,21,11,29,27,21,12,19,19,15,11,17,14,13,22,20,16,13,20,21,20,25,""
28,19,24,13,23,16,15,16,13,16,18,15,19,12,16,16,16,21,16,20,14,13,14,14,12,""
29,16,14,20,25,30,17,27,22,14,19,17,4,13,15,13,14,15,18,24,15,23,13,20,18,""
30,17,22,22,18,19,24,21,16,15,12,21,13,15,21,10,13,20,16,17,26,26,25,23,25,""
31,18,26,17,19,16,20,19,12,25,12,23,20,16,12,23,21,17,19,22,21,26,23,-1,-1,""
[E]elleI}ly`'a,""
