oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,52,53,69,71,61,68,44,58,60,55,49,59,53,35,41,27,21,14,24,14,35,32,34,60,""
02,53,71,61,73,71,55,60,57,62,45,48,47,49,42,34,30,29,26,25,24,33,32,29,59,""
03,56,58,77,72,65,73,54,42,43,57,47,47,33,27,25,24,15,24,26,26,18,22,30,56,""
04,54,59,67,58,55,59,63,55,42,48,45,23,35,49,34,29,29,27,22,20,24,44,56,53,""
05,75,67,63,72,58,55,58,56,51,32,36,28,35,30,22,24,32,27,23,26,37,34,38,61,""
06,58,62,69,72,73,59,63,59,64,58,59,58,48,39,38,15,19,18,17,22,23,30,44,48,""
07,50,63,69,63,62,73,56,51,28,53,44,37,29,30,29,24,30,24,20,27,35,37,56,48,""
08,68,57,59,78,67,66,48,36,55,41,38,35,29,23,27,24,22,24,17,26,21,43,40,59,""
09,47,51,63,65,66,47,32,48,50,39,48,31,44,42,31,23,16,30,28,-1,25,34,30,28,""
10,55,53,70,71,57,60,47,49,48,41,35,57,34,29,26,19,25,19,18,17,31,37,31,41,""
11,70,51,66,63,48,65,44,31,-1,38,47,33,25,41,45,27,22,19,16,30,30,31,37,43,""
12,57,63,57,62,61,52,41,31,43,44,48,40,20,25,29,24,26,19,16,26,32,32,45,48,""
13,56,55,65,64,61,43,33,57,40,43,49,34,47,37,34,25,21,21,12,23,26,53,66,57,""
14,54,61,57,59,55,51,46,53,43,34,27,31,33,23,20,23,27,13,22,15,30,37,52,44,""
15,61,73,75,77,58,52,70,34,54,39,38,37,38,39,36,22,23,21,21,32,43,36,46,48,""
16,74,60,68,65,52,59,45,41,50,39,36,34,21,37,25,19,23,21,23,23,34,35,52,43,""
17,54,60,58,58,68,60,48,33,32,28,20,33,30,27,26,40,24,29,37,39,37,31,37,72,""
18,59,54,50,60,57,59,42,51,33,48,33,37,34,41,42,28,25,21,28,16,29,40,35,50,""
19,69,56,66,84,85,52,61,37,51,45,42,42,46,42,44,29,29,20,14,27,29,53,47,57,""
20,58,66,70,63,54,69,61,40,64,52,49,42,38,42,34,24,24,17,20,31,46,48,47,53,""
21,63,63,67,84,63,58,53,46,55,51,38,28,33,32,20,28,26,25,22,30,33,30,38,61,""
22,71,79,77,76,70,57,47,30,49,44,43,40,37,35,32,19,28,11,18,19,27,43,50,46,""
23,57,65,64,77,56,60,46,46,42,42,36,40,27,25,27,21,28,13,17,26,29,46,27,69,""
24,51,61,58,60,64,54,45,34,39,48,38,41,28,17,15,18,15,15,21,20,35,43,36,35,""
25,62,65,68,56,75,65,60,41,35,41,29,32,23,21,26,22,16,20,22,20,19,25,42,35,""
26,59,71,61,64,66,69,71,58,37,53,49,37,42,32,33,32,26,27,24,22,17,30,47,31,""
27,57,56,75,67,69,67,50,43,36,48,41,44,47,42,32,35,27,19,24,31,32,41,50,34,""
28,45,54,70,63,61,59,51,38,29,52,44,38,37,27,33,23,27,14,27,27,26,26,44,47,""
29,52,50,68,85,74,59,63,50,39,43,40,42,34,49,36,36,33,25,29,31,32,31,41,36,""
30,43,58,61,77,70,46,53,37,41,50,37,37,41,43,-1,-1,-1,-1,-1,-1,-1,-1,36,47,""
31,58,66,60,71,68,72,56,55,47,49,40,41,34,30,22,27,24,24,23,18,19,31,36,60,""
