oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,12,16,28,18,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,10,15,14,10,11,14,15,19,14,13,13,12,21,""
03,11,25,21,22,18,21,18,24,22,18,22,14,23,13,13,10,8,9,15,17,14,7,20,20,""
04,19,15,22,14,28,28,22,18,17,11,18,12,6,8,13,20,10,14,9,12,20,16,17,13,""
05,8,18,20,12,13,17,15,15,-1,23,15,12,12,13,12,11,8,14,10,15,9,14,20,13,""
06,15,13,11,13,21,22,22,22,20,9,15,16,15,3,14,9,12,7,13,10,27,10,11,11,""
07,15,15,15,13,10,23,24,12,13,8,-1,-1,1,12,10,12,10,15,21,8,15,17,15,10,""
08,11,12,18,11,30,23,12,24,14,18,16,17,10,10,11,11,4,6,10,16,23,24,20,18,""
09,7,14,8,15,13,9,19,17,18,21,9,14,12,11,8,10,7,10,13,24,13,11,18,20,""
10,14,14,20,13,17,16,24,28,17,21,15,11,18,8,6,14,14,12,7,14,10,15,20,9,""
11,11,17,20,18,14,20,22,12,10,20,17,8,12,11,10,14,16,11,8,15,13,12,14,12,""
12,15,12,17,17,13,19,14,16,9,19,9,12,14,19,8,14,10,12,12,11,19,13,9,21,""
13,14,12,20,13,17,16,13,21,12,17,24,13,9,10,13,13,6,7,12,9,19,19,12,15,""
14,20,22,16,17,19,25,13,22,22,15,20,16,10,14,7,15,10,15,11,15,19,17,12,15,""
15,15,16,20,20,17,21,19,21,18,20,13,8,20,13,14,13,14,8,11,17,9,16,21,17,""
16,13,23,17,20,16,12,16,16,29,10,17,19,10,6,9,12,12,19,15,20,18,12,16,10,""
17,6,18,22,17,10,14,15,19,9,20,10,11,9,7,13,7,10,6,18,13,12,10,14,17,""
18,16,20,12,11,18,22,12,24,15,13,10,18,5,5,5,4,10,12,9,17,10,13,9,10,""
19,22,10,18,20,17,13,25,19,10,14,9,8,10,5,7,13,9,14,13,17,11,11,15,16,""
20,13,18,20,21,20,19,17,21,10,9,17,12,13,10,10,9,12,-1,29,19,16,16,15,12,""
21,14,20,18,21,18,16,12,16,7,20,12,12,11,8,11,12,14,9,19,12,13,12,13,8,""
22,10,14,11,21,13,15,5,13,11,18,10,16,8,10,11,9,8,12,7,12,13,17,14,12,""
23,12,15,24,25,18,16,16,14,15,15,12,13,11,10,14,15,14,10,12,12,12,22,21,9,""
24,19,14,17,21,19,16,18,14,15,20,11,16,14,10,10,6,20,12,16,18,20,19,23,18,""
25,24,25,24,23,18,17,21,9,9,14,18,10,15,15,10,9,10,9,13,15,14,16,18,17,""
26,10,11,15,13,16,14,25,16,12,16,16,14,11,8,8,13,10,15,7,13,19,18,15,12,""
27,10,17,19,10,18,17,29,14,18,20,16,14,11,7,10,9,7,4,8,8,17,19,13,15,""
28,19,16,22,16,26,21,17,18,11,22,16,12,9,8,13,9,7,13,13,13,18,10,19,22,""
29,19,19,13,18,8,9,15,21,10,14,7,12,7,12,13,3,10,13,9,13,19,16,17,17,""
30,22,11,21,20,13,16,23,13,15,12,5,16,9,10,6,14,12,13,15,23,14,21,20,12,""
31,11,17,19,11,13,22,25,22,21,19,12,15,12,4,8,9,7,3,6,14,25,32,-1,-1,""
[E]nhk{`lel',dk{`hjfI,"g`ym'`}"
