dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,20,10,16,13,25,28,37,32,50,71,106,110,102,94,69,72,67,48,42,37,36,25,12,12,""
02,15,17,16,20,29,32,51,40,52,77,77,113,111,100,82,66,61,48,46,39,22,19,23,22,""
03,11,13,19,20,26,38,39,52,45,79,110,106,110,96,77,78,91,62,47,37,27,30,15,16,""
04,12,16,26,23,32,35,32,48,57,67,86,105,99,91,73,65,64,52,61,57,39,30,17,19,""
05,12,20,22,20,24,32,33,37,55,63,81,102,99,86,85,79,64,71,53,59,42,24,14,20,""
06,22,16,20,14,14,15,32,46,43,74,73,99,112,75,78,71,60,47,25,49,39,26,17,13,""
07,15,16,22,19,30,39,39,42,55,62,85,90,104,89,77,78,71,60,46,36,34,28,25,19,""
08,14,15,15,21,36,51,60,56,66,68,98,113,128,118,105,98,90,74,52,53,31,17,24,9,""
09,13,6,11,11,27,46,38,53,55,80,87,117,104,106,96,73,76,51,45,40,20,24,16,16,""
10,10,17,13,25,37,38,43,49,55,68,98,128,113,136,90,46,19,9,12,18,24,31,15,11,""
11,5,6,6,17,20,41,34,32,27,51,62,95,94,69,66,77,48,41,47,39,46,25,18,13,""
12,3,4,20,34,34,67,87,64,54,69,107,158,169,136,104,66,61,48,41,32,24,34,12,17,""
13,6,20,52,84,79,94,107,114,66,77,137,245,235,217,126,47,46,31,22,20,35,17,22,10,""
14,10,16,46,59,86,128,139,175,105,120,166,155,113,110,114,90,72,48,41,45,38,27,10,13,""
15,19,16,36,48,72,57,97,75,60,74,108,132,117,100,87,64,59,56,66,42,38,35,15,17,""
16,9,12,12,12,16,35,33,39,46,62,92,92,98,98,77,67,76,54,50,57,48,30,22,17,""
17,18,15,17,16,14,38,36,37,41,60,76,95,93,92,70,66,72,51,49,45,27,30,20,10,""
18,7,10,10,10,17,27,35,26,41,61,78,80,81,67,71,69,73,62,39,38,36,22,20,13,""
19,12,4,14,25,26,35,37,31,41,55,67,92,100,78,54,62,57,53,43,11,32,35,14,15,""
20,19,16,8,20,12,23,30,32,28,53,77,88,83,78,76,65,65,65,64,46,36,33,18,18,""
21,15,13,6,11,15,27,24,26,41,58,74,74,68,74,67,69,55,55,26,28,26,27,16,13,""
22,8,3,16,13,12,18,17,32,40,54,66,73,95,78,64,63,60,54,56,59,46,31,25,16,""
23,5,12,12,9,9,17,26,39,44,54,56,76,81,64,67,67,52,52,26,24,26,21,20,15,""
24,12,7,10,7,19,17,24,16,33,46,70,56,65,73,58,73,77,46,58,42,24,24,13,11,""
25,12,13,17,11,17,28,24,29,32,42,47,68,60,59,49,44,58,39,47,38,39,17,23,16,""
26,12,9,12,7,8,12,18,23,32,36,45,71,76,54,46,45,55,37,40,33,19,22,18,15,""
27,7,13,11,18,11,24,15,22,32,63,55,67,77,74,59,56,73,45,51,38,35,25,21,9,""
28,8,6,9,25,14,12,19,22,34,37,53,64,59,68,56,54,62,49,46,48,32,48,21,14,""
29,5,7,14,13,14,16,22,26,50,44,66,65,68,73,56,58,59,55,49,39,26,22,15,9,""
30,6,9,7,16,10,28,28,27,35,50,61,69,69,66,48,48,50,44,53,39,35,23,11,8,""
31,7,9,8,7,12,20,16,40,50,47,71,57,59,69,51,43,51,48,53,42,32,17,16,-1,""
