dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,8,21,25,28,29,40,25,29,35,39,26,25,15,18,12,15,20,18,17,33,23,15,8,""
02,9,20,22,25,42,32,50,39,30,43,44,27,24,15,19,9,12,21,14,18,17,17,16,4,""
03,11,14,21,19,20,16,30,22,34,34,26,20,15,20,20,12,10,6,13,20,21,23,24,13,""
04,14,11,13,33,28,29,50,42,33,26,30,29,21,15,11,22,7,17,22,15,33,16,16,18,""
05,17,20,17,23,33,29,44,31,37,74,51,16,26,14,18,12,13,14,10,14,34,24,14,13,""
06,12,17,16,29,27,38,52,37,31,65,32,34,24,29,32,18,28,28,21,16,49,36,13,14,""
07,16,14,21,25,24,23,48,29,27,24,33,24,32,20,13,13,22,10,14,13,24,19,20,11,""
08,15,23,17,34,36,25,45,33,22,29,41,20,15,17,13,6,8,13,10,10,36,19,17,15,""
09,18,17,30,22,36,30,40,25,38,17,32,24,24,12,16,17,14,15,9,7,42,21,17,13,""
10,21,16,31,33,33,34,39,39,24,37,29,41,22,21,11,16,15,9,29,16,33,28,24,29,""
11,20,14,23,36,40,36,42,38,21,43,42,23,31,25,15,10,16,33,21,31,52,47,39,36,""
12,28,27,20,41,53,47,60,43,37,47,51,26,30,19,16,15,12,16,20,25,34,45,36,57,""
13,26,18,39,72,69,52,65,38,45,41,34,24,29,31,32,18,20,30,43,41,87,89,86,74,""
14,50,16,43,76,96,84,87,71,38,36,37,18,25,17,10,13,18,20,27,54,71,70,110,79,""
15,66,23,50,87,79,53,45,45,32,41,22,18,22,11,9,10,3,15,13,15,22,18,21,21,""
16,21,17,19,26,25,32,25,23,22,36,33,16,23,15,16,13,8,5,17,13,18,23,6,18,""
17,15,18,16,15,22,25,20,26,23,23,32,29,27,11,20,9,10,10,17,15,35,16,9,16,""
18,10,14,15,26,28,19,50,34,26,30,43,21,24,17,17,19,10,31,31,37,24,19,15,16,""
19,14,14,14,25,25,23,34,37,31,41,51,34,33,19,18,19,9,35,12,11,18,7,15,12,""
20,14,10,13,18,16,23,42,31,45,53,45,34,24,28,17,31,21,26,18,14,48,27,12,12,""
21,14,10,17,21,28,27,48,30,29,18,38,27,19,23,14,12,12,12,18,17,26,11,13,10,""
22,8,14,16,21,28,20,36,33,20,26,61,18,24,19,11,11,14,10,7,7,17,17,12,11,""
23,13,10,12,22,28,31,40,25,27,25,57,22,20,24,19,6,13,16,23,17,28,9,11,14,""
24,16,13,19,27,22,26,37,32,17,24,19,21,24,16,17,6,10,8,7,10,7,12,13,10,""
25,10,8,22,21,19,33,22,16,14,21,26,19,15,7,15,10,10,9,3,8,16,7,12,13,""
26,10,10,6,19,15,19,31,17,20,21,36,17,29,13,16,12,12,11,13,7,22,10,10,13,""
27,5,14,15,15,25,24,24,25,31,32,50,15,20,39,15,17,10,23,25,17,36,11,11,12,""
28,12,11,12,25,20,23,44,35,37,33,47,22,16,13,7,11,10,24,15,12,20,20,5,15,""
29,18,11,16,29,17,30,31,28,21,29,20,20,25,12,16,11,10,13,14,9,20,10,17,8,""
30,9,12,20,22,34,19,36,24,25,38,70,18,24,13,17,7,16,23,13,9,14,11,14,15,""
31,14,11,13,24,24,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
