dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,47,48,66,61,73,71,86,96,80,89,92,96,83,83,76,93,74,79,51,45,39,40,24,34,""
02,26,27,37,47,75,73,104,81,95,73,85,97,92,111,77,73,91,87,78,63,52,50,31,36,""
03,41,39,32,57,44,53,67,63,75,73,96,73,88,67,77,80,72,71,46,52,40,36,25,19,""
04,31,32,35,34,38,53,54,74,58,77,74,69,82,67,80,83,72,58,60,43,42,33,25,29,""
05,31,37,36,38,49,34,55,67,74,68,58,74,80,70,67,64,65,-1,-1,-1,-1,-1,-1,-1,""
06,-1,-1,-1,-1,33,53,62,60,68,77,70,80,-1,51,82,68,63,60,68,51,49,28,38,26,""
07,33,35,39,41,61,49,55,66,72,93,89,66,91,80,94,98,69,65,71,49,59,39,43,36,""
08,32,32,42,38,35,38,54,68,48,75,74,91,83,94,70,76,67,48,61,41,33,26,20,21,""
09,33,39,48,42,39,49,52,54,58,65,69,77,97,81,-1,-1,6,66,58,-1,-1,-1,-1,-1,""
10,-1,-1,-1,31,46,45,53,64,67,79,38,70,86,78,69,82,75,91,51,33,43,39,29,34,""
11,42,42,51,62,49,68,52,69,74,77,83,91,115,109,80,81,81,68,46,44,29,25,31,28,""
12,50,80,58,59,57,54,69,63,80,102,106,115,135,135,92,85,60,62,61,36,33,19,22,34,""
13,64,91,72,78,39,47,51,69,86,148,150,203,222,189,155,94,96,79,-1,-1,-1,-1,0,51,""
14,91,151,186,156,130,120,99,94,175,269,216,259,263,237,205,128,102,81,70,59,43,40,35,40,""
15,96,131,118,103,106,80,71,79,111,149,89,133,118,125,93,75,78,76,78,51,52,30,24,24,""
16,37,45,34,13,51,56,52,70,75,64,68,66,89,90,71,76,0,75,74,57,54,25,26,26,""
17,20,36,34,83,68,52,37,65,61,45,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,85,58,40,1,32,27,30,""
19,26,33,18,33,40,58,48,64,67,65,69,83,83,70,77,82,68,77,63,54,31,37,19,29,""
20,22,22,28,39,39,50,52,56,71,73,60,71,71,89,93,82,80,76,60,42,34,29,33,15,""
21,12,21,26,29,48,51,56,75,75,100,97,85,82,87,79,110,90,98,87,59,48,37,28,31,""
22,31,32,28,44,62,59,48,72,76,92,78,102,86,82,104,83,93,76,65,59,54,39,31,27,""
23,40,32,31,53,52,48,137,81,72,75,83,88,-1,-1,-1,-1,25,90,86,60,-1,-1,-1,-1,""
24,4,25,25,47,51,54,51,76,70,72,68,86,82,92,83,74,89,67,84,55,31,41,30,27,""
25,31,32,35,47,40,61,56,63,78,75,89,101,83,92,87,123,103,91,80,60,43,32,29,23,""
26,27,47,28,94,63,70,55,70,70,79,80,88,88,97,114,59,21,78,65,66,54,43,28,27,""
27,31,25,49,49,52,54,59,89,92,94,91,78,-1,-1,1,93,80,96,82,67,55,27,43,23,""
28,23,23,29,37,26,46,66,60,76,68,99,77,98,88,78,96,84,71,55,57,53,38,57,46,""
29,37,23,35,55,52,54,65,57,68,57,82,96,75,77,91,76,82,79,77,45,45,33,36,29,""
30,23,26,23,44,35,52,62,64,73,68,76,63,65,75,89,79,75,80,60,34,38,37,32,18,""
31,29,23,32,35,33,43,67,73,74,76,0,60,79,80,78,73,69,75,83,52,44,26,24,-1,""
