dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,0,49,44,50,51,50,49,41,34,21,21,24,23,31,16,26,44,48,64,78,73,67,28,""
02,22,21,46,43,53,53,75,51,49,34,26,29,14,38,29,31,26,42,40,64,88,73,52,27,""
03,20,34,33,55,59,79,58,43,60,40,26,26,36,24,21,21,27,43,43,57,84,69,61,25,""
04,22,22,29,69,41,60,53,64,37,44,25,28,21,23,27,24,32,39,55,52,70,86,57,32,""
05,26,23,29,35,59,59,77,56,50,35,41,27,19,23,29,28,32,47,57,71,88,90,37,25,""
06,25,24,23,32,73,68,49,38,62,48,41,32,26,23,28,31,34,42,48,72,91,82,26,45,""
07,18,14,31,63,65,49,56,49,42,32,37,26,20,27,25,23,28,40,34,73,80,88,20,0,""
08,0,0,21,59,51,61,63,49,40,23,16,24,15,19,17,17,27,29,30,60,69,80,66,18,""
09,24,26,44,51,46,62,55,43,30,44,49,34,22,17,16,21,21,47,48,63,99,104,49,29,""
10,26,28,42,50,46,48,49,38,27,34,13,20,23,19,18,26,23,46,51,85,95,133,51,37,""
11,9,25,25,36,48,33,64,39,52,39,25,22,30,22,20,24,38,50,76,78,88,115,51,54,""
12,17,12,14,38,85,57,56,57,50,36,18,23,19,19,32,35,62,92,121,168,206,241,198,72,""
13,37,27,23,34,80,118,108,94,70,45,24,24,18,31,26,38,63,121,157,204,275,330,165,122,""
14,37,28,19,63,90,122,137,103,90,86,35,31,12,15,23,61,85,113,143,177,199,274,181,5,""
15,0,0,29,60,73,65,97,57,47,39,22,17,11,24,19,29,29,54,51,61,63,71,54,18,""
16,16,19,27,28,44,51,62,24,31,58,193,190,22,17,11,25,36,25,26,37,46,44,37,10,""
17,16,15,28,35,49,46,47,51,28,31,25,18,14,14,20,20,19,31,39,45,48,55,46,16,""
18,21,13,33,35,40,44,43,46,36,28,37,24,21,19,18,16,18,41,46,57,49,56,17,16,""
19,18,23,11,27,49,54,41,34,58,90,165,22,27,30,23,24,21,32,42,45,58,51,26,17,""
20,22,24,16,21,59,49,40,36,45,46,25,20,19,18,13,24,23,14,25,27,38,40,18,14,""
21,20,1,15,32,18,26,32,41,25,30,34,25,25,22,15,22,33,36,30,45,55,69,30,28,""
22,29,21,36,50,62,39,60,54,40,28,31,21,16,18,20,28,23,30,43,46,155,60,45,18,""
23,19,16,38,33,70,52,56,45,42,27,68,22,23,20,15,45,105,27,19,27,38,45,14,12,""
24,10,16,23,15,19,25,39,38,40,35,16,21,15,20,21,21,15,61,20,17,18,15,15,8,""
25,7,21,10,29,16,40,54,41,24,95,31,17,25,17,20,10,39,361,120,26,37,29,21,5,""
26,17,11,18,8,11,14,44,37,46,22,22,28,3,11,3,7,10,17,6,10,10,14,20,16,""
27,13,2,2,7,0,5,45,61,57,31,21,18,10,22,11,11,8,12,7,7,13,20,12,15,""
28,10,14,12,12,7,22,64,41,33,35,25,21,15,11,16,16,23,25,28,37,38,54,15,1,""
29,0,1,19,17,29,26,34,37,36,27,23,17,14,19,19,18,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]c'bf,"bheIyfz}'js"
