feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,42,41,28,37,31,26,25,14,15,9,11,7,6,7,7,6,5,1,4,12,11,15,20,24,""
02,34,33,17,13,15,19,15,20,16,18,14,14,12,11,14,5,5,10,9,10,10,26,21,18,""
03,29,32,37,26,28,15,12,9,16,9,8,10,5,6,7,3,6,4,7,13,10,17,19,24,""
04,30,30,31,30,23,23,17,8,14,14,14,15,11,14,11,8,13,6,11,7,7,18,27,28,""
05,22,25,25,49,46,45,20,34,17,12,11,9,7,9,10,4,10,3,8,6,12,22,28,26,""
06,35,36,30,34,42,20,21,13,12,16,12,8,10,6,5,3,4,7,6,4,18,14,27,37,""
07,27,45,42,34,32,35,21,18,24,10,14,19,11,16,-1,7,6,6,5,5,9,13,20,26,""
08,29,33,38,37,36,28,17,12,11,15,11,14,6,8,8,4,8,6,5,10,10,21,27,23,""
09,33,37,31,34,34,17,16,9,14,14,8,7,14,7,10,8,6,6,7,7,15,13,12,18,""
10,27,21,30,25,32,19,14,11,10,11,7,17,5,6,6,2,6,8,12,9,14,9,19,27,""
11,26,26,29,33,31,26,17,12,9,14,9,8,8,6,7,8,4,8,11,7,5,10,14,23,""
12,22,26,28,22,34,32,23,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,11,16,20,32,""
13,25,39,39,34,46,32,24,12,19,17,10,9,11,4,12,6,7,4,5,5,16,18,22,35,""
14,41,44,48,38,33,35,26,21,18,12,4,11,5,8,8,5,7,3,4,8,13,16,18,17,""
15,27,36,36,42,41,31,28,12,23,12,8,10,7,10,2,2,3,6,4,8,15,23,26,35,""
16,29,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,25,""
17,32,30,27,29,26,27,19,25,15,15,8,12,7,10,4,1,2,1,12,9,18,9,10,28,""
18,39,37,31,32,39,25,26,11,16,9,6,7,6,13,8,8,3,2,14,14,21,16,24,33,""
19,47,43,26,34,43,23,21,20,15,13,22,14,10,10,5,14,8,4,9,11,11,14,29,31,""
20,53,39,31,42,47,19,25,12,16,10,7,9,10,14,7,9,11,6,7,10,10,19,18,24,""
21,34,36,36,29,24,23,21,10,14,9,13,13,8,7,5,6,3,5,4,7,15,12,18,18,""
22,32,26,33,26,25,21,17,16,16,10,11,6,7,5,3,8,5,6,5,7,9,11,28,27,""
23,28,36,42,46,43,27,26,14,12,11,8,11,3,6,5,5,5,3,5,10,9,11,20,17,""
24,15,30,23,25,26,18,7,13,14,12,14,11,6,8,7,3,6,6,8,9,8,6,18,15,""
25,31,18,26,23,30,14,11,12,15,10,7,4,5,4,10,4,3,5,8,12,9,17,10,48,""
26,39,33,31,27,26,28,21,19,27,13,11,14,11,11,10,11,4,7,9,10,18,22,20,24,""
27,29,33,41,24,31,29,27,23,12,10,13,6,9,5,3,4,8,9,6,12,15,23,14,26,""
28,26,23,42,42,39,29,21,13,15,17,26,18,18,11,11,14,6,3,6,7,12,17,25,26,""
29,28,30,-1,-1,-1,-1,17,11,10,14,17,11,6,11,9,5,7,6,5,7,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
