feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,18,10,31,23,33,51,53,42,52,54,44,53,40,36,41,51,43,37,28,33,21,15,16,""
02,16,17,23,25,24,30,44,31,44,47,52,57,42,47,29,49,43,38,27,32,23,25,19,13,""
03,10,10,11,23,29,31,43,53,45,45,57,37,36,42,35,47,36,32,23,37,21,28,22,13,""
04,12,13,20,23,26,42,43,47,53,49,62,49,47,43,30,38,40,46,39,33,29,20,11,17,""
05,6,7,13,22,15,32,37,46,63,46,58,46,57,49,41,48,39,38,30,38,23,16,19,20,""
06,14,22,22,22,33,36,26,49,53,56,47,50,43,39,30,39,31,44,30,35,16,22,5,13,""
07,13,10,18,23,19,29,39,55,48,40,41,41,52,35,34,39,39,34,23,26,13,23,19,22,""
08,10,9,13,17,29,24,40,47,46,50,53,46,41,41,30,40,33,36,41,21,32,21,17,16,""
09,11,21,19,20,30,29,45,31,49,52,55,48,50,40,31,43,49,48,30,38,24,23,25,17,""
10,18,15,19,9,25,30,34,53,57,42,52,53,40,41,37,37,53,38,44,37,19,22,22,13,""
11,18,12,7,23,23,31,45,58,52,44,50,57,40,49,47,53,40,34,42,25,26,15,18,11,""
12,16,11,12,16,17,41,43,40,51,54,51,45,49,52,43,39,41,50,34,36,20,21,13,22,""
13,10,17,8,21,22,38,35,43,50,48,50,57,40,39,32,56,34,34,37,38,27,17,25,19,""
14,13,13,11,15,35,32,35,39,39,45,54,40,46,39,38,47,43,44,36,25,36,21,18,14,""
15,20,14,9,19,30,29,27,38,53,45,47,85,29,20,30,34,23,25,28,33,20,18,24,14,""
16,15,11,14,16,24,34,30,46,39,51,54,44,41,36,24,42,42,27,31,27,27,21,23,14,""
17,14,18,12,35,32,31,37,32,54,37,56,68,38,37,35,38,38,40,24,33,18,22,27,20,""
18,12,8,16,15,22,31,46,56,41,41,53,49,61,48,41,34,34,39,45,44,40,21,15,12,""
19,12,7,5,29,17,29,43,30,41,44,43,53,45,47,45,38,54,45,28,31,23,27,18,21,""
20,12,11,16,16,23,25,35,35,53,50,49,49,38,31,27,46,38,41,28,23,20,17,28,14,""
21,11,18,10,21,22,34,33,46,41,30,49,34,40,36,33,47,43,30,28,21,20,35,16,13,""
22,8,11,17,24,25,25,26,42,53,45,46,42,51,49,43,38,39,37,33,35,29,33,20,13,""
23,11,12,13,21,32,29,46,52,53,41,49,50,33,42,38,48,48,27,34,33,28,21,-1,-1,""
24,1,10,17,16,28,25,38,54,29,39,52,43,56,48,43,43,34,48,37,31,28,16,23,17,""
25,6,17,15,30,32,31,35,36,47,32,36,54,43,36,29,38,40,44,38,25,22,19,22,16,""
26,13,11,14,16,21,24,40,40,49,38,42,50,42,50,52,59,44,38,31,36,25,27,18,17,""
27,12,14,22,29,20,32,38,34,50,56,50,54,36,29,25,23,39,26,16,20,16,12,19,16,""
28,12,11,17,18,26,35,35,162,85,35,32,55,41,32,44,36,29,32,26,29,29,19,20,15,""
29,18,10,14,20,30,32,43,46,46,35,36,50,35,43,27,40,49,32,41,37,28,34,16,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
