feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,23,23,26,27,29,26,21,32,32,28,24,29,27,19,20,25,17,11,20,9,18,23,38,""
02,26,30,28,19,26,23,25,24,16,40,40,35,33,33,28,26,31,15,18,13,13,34,16,18,""
03,21,25,23,30,22,35,31,22,40,33,30,28,24,28,22,19,19,12,23,19,22,18,24,29,""
04,22,25,30,22,28,19,25,25,24,26,40,36,26,26,24,22,16,15,13,20,17,16,29,11,""
05,20,25,32,14,38,25,29,38,37,27,39,22,24,38,23,22,18,25,20,23,21,21,23,29,""
06,24,28,33,35,40,22,19,28,26,29,35,34,21,26,29,20,19,16,10,21,19,17,17,27,""
07,21,16,15,27,24,22,16,26,16,18,15,15,20,61,25,19,16,16,13,20,18,18,24,23,""
08,30,26,23,24,33,23,34,30,31,24,29,40,47,31,26,11,5,18,47,11,29,10,28,17,""
09,22,24,18,23,32,30,33,20,29,41,27,32,16,27,24,16,13,9,11,11,10,11,20,22,""
10,14,15,20,16,15,20,18,30,28,30,19,17,18,23,24,17,13,10,15,17,14,15,21,14,""
11,16,15,26,20,20,28,29,26,18,34,22,28,24,22,20,13,16,16,16,15,25,18,16,23,""
12,22,20,18,23,29,23,30,24,33,28,22,27,21,20,26,17,20,14,18,20,13,16,21,20,""
13,20,24,20,22,23,20,19,26,27,68,32,33,31,21,18,13,19,14,18,40,71,20,17,24,""
14,23,15,14,21,19,18,19,23,23,33,31,29,33,24,28,22,10,8,8,15,12,21,14,18,""
15,19,17,24,21,28,19,25,20,22,31,22,30,17,13,16,11,14,13,7,10,10,8,14,8,""
16,12,18,17,15,19,18,21,25,24,21,29,27,21,20,14,9,10,14,8,12,17,10,18,13,""
17,14,20,18,12,19,18,23,20,17,29,12,28,20,16,14,13,14,9,8,16,14,17,9,9,""
18,16,18,18,9,14,18,10,18,21,30,25,19,27,24,14,9,10,6,10,9,15,18,17,12,""
19,15,15,11,20,19,12,14,21,20,27,27,26,18,12,11,10,19,9,11,10,6,21,11,9,""
20,9,12,14,15,14,15,23,26,23,20,19,24,10,14,13,8,8,12,11,10,16,10,18,15,""
21,19,13,16,28,19,18,23,22,30,25,28,25,26,19,17,16,9,6,7,9,13,9,22,17,""
22,19,11,21,21,17,17,19,20,24,27,33,24,27,19,26,25,19,28,19,19,21,17,26,22,""
23,22,29,27,13,28,25,27,19,29,32,35,27,26,25,25,15,23,13,15,24,19,22,24,29,""
24,21,32,12,23,19,25,26,27,25,31,31,26,29,21,30,25,16,18,11,22,18,23,18,20,""
25,20,15,17,21,19,21,29,28,26,30,29,24,23,19,17,23,14,9,11,15,18,17,16,28,""
26,15,14,15,16,14,20,21,27,30,25,24,23,20,16,14,11,18,11,10,11,24,24,9,16,""
27,20,21,11,19,18,30,17,21,32,29,25,32,34,15,21,25,19,13,29,17,20,18,19,16,""
28,25,14,11,27,17,21,35,16,29,27,27,31,25,23,15,12,13,12,-1,-1,-1,-1,-1,0,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
