feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,17,11,26,19,31,57,117,142,141,132,118,95,94,89,90,48,37,46,38,33,21,23,22,""
02,22,22,27,35,33,26,49,75,144,131,143,149,131,107,97,93,99,95,82,88,64,-1,30,91,""
03,42,35,45,69,57,66,90,132,149,134,139,145,125,107,91,100,75,54,73,97,85,55,80,45,""
04,39,38,23,24,28,26,94,104,140,126,133,127,137,129,123,108,51,39,42,39,37,28,24,18,""
05,13,11,23,26,22,22,29,51,156,144,140,116,136,136,109,95,93,97,95,97,66,66,52,47,""
06,45,45,25,17,28,23,31,117,127,115,129,133,106,118,94,88,90,96,89,91,89,95,69,55,""
07,9,15,26,33,19,26,63,130,133,149,120,117,135,127,80,86,78,102,90,75,70,63,68,69,""
08,13,17,21,25,32,26,88,147,141,139,146,159,133,112,108,124,32,36,41,28,38,28,17,21,""
09,20,16,20,18,23,14,65,115,142,145,133,160,139,127,110,120,39,33,26,35,27,21,18,17,""
10,20,10,14,16,33,23,99,147,155,144,159,148,118,115,100,105,33,31,25,35,21,25,14,21,""
11,16,6,20,16,21,15,92,136,149,137,151,121,111,116,77,55,111,98,124,85,80,58,64,46,""
12,18,13,15,13,22,20,29,35,61,140,166,134,146,115,103,99,113,111,102,96,80,13,13,15,""
13,6,9,9,12,23,35,47,147,141,128,151,139,105,84,78,78,91,88,90,79,81,71,62,48,""
14,52,54,33,36,52,60,84,107,111,112,114,119,112,100,54,67,26,28,32,27,22,33,20,17,""
15,24,14,12,19,12,22,63,99,125,135,117,138,88,59,54,50,83,75,99,74,71,80,61,52,""
16,50,9,11,16,23,17,16,110,115,127,124,121,108,114,82,111,36,14,23,23,21,23,12,14,""
17,6,9,10,27,34,75,105,116,143,108,121,142,116,106,86,95,109,94,100,99,78,64,59,43,""
18,32,32,41,62,55,76,107,131,136,109,134,119,139,132,81,89,89,82,97,103,66,19,13,14,""
19,12,9,5,13,14,19,29,86,131,138,130,114,121,105,94,112,99,101,87,92,75,75,60,63,""
20,54,23,24,27,55,37,92,102,146,127,106,114,104,102,105,94,72,72,58,52,48,51,69,67,""
21,45,37,22,33,27,37,73,146,124,136,131,108,128,114,104,98,104,107,125,98,96,79,72,38,""
22,2,10,9,19,17,22,49,102,132,129,139,137,135,116,110,104,26,32,36,27,41,23,15,13,""
23,9,15,10,24,23,25,132,137,145,120,134,144,136,105,139,107,112,113,85,103,99,84,54,47,""
24,49,44,60,52,72,80,104,123,107,129,122,120,105,101,92,90,102,103,101,100,84,72,69,66,""
25,34,14,16,22,27,27,97,136,139,108,104,112,116,100,95,113,102,98,87,77,75,66,72,49,""
26,25,12,12,13,17,15,27,31,87,131,128,117,120,106,101,113,122,103,107,106,97,87,62,55,""
27,44,48,51,60,75,95,86,119,119,126,132,130,93,94,86,56,94,89,73,50,53,47,60,51,""
28,47,42,33,12,13,33,64,208,132,110,125,124,111,95,92,97,112,96,98,89,78,76,51,31,""
29,14,9,12,18,10,10,55,99,116,106,109,121,111,86,76,76,26,28,20,19,17,24,13,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
