feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,24,35,42,55,63,86,106,102,90,95,97,106,104,120,104,108,93,60,72,68,47,33,25,24,""
02,21,31,34,38,57,74,115,117,115,119,106,127,85,91,95,80,98,95,52,54,58,44,25,32,""
03,14,27,27,35,55,65,80,102,114,95,100,106,81,87,72,48,56,47,94,50,44,34,39,29,""
04,39,57,33,54,71,68,93,100,108,95,107,0,0,86,82,64,67,68,46,44,45,89,36,40,""
05,34,36,59,61,121,82,81,115,132,125,115,117,140,127,107,77,60,50,45,51,35,46,36,22,""
06,21,26,33,47,42,51,69,92,107,109,108,116,109,74,78,104,70,62,50,56,33,35,27,26,""
07,23,41,40,49,57,63,83,95,107,95,85,107,97,108,64,65,72,39,27,42,31,18,27,15,""
08,30,33,45,58,53,78,92,109,105,100,97,95,94,72,75,75,72,84,45,58,27,28,26,25,""
09,14,28,33,39,63,60,90,107,95,110,81,101,118,91,84,95,58,73,67,51,45,44,40,25,""
10,13,28,46,56,64,66,90,106,101,105,98,110,86,95,69,58,53,54,50,52,41,36,25,19,""
11,29,16,31,41,47,68,76,94,95,79,84,85,79,71,83,78,63,66,49,53,51,33,37,35,""
12,14,28,23,44,56,61,69,82,104,75,97,112,107,110,121,92,72,69,53,56,67,36,23,32,""
13,19,20,35,44,53,61,79,97,89,113,106,118,94,81,71,69,66,72,54,48,48,42,30,25,""
14,25,26,38,42,74,74,88,110,121,119,102,94,112,110,82,51,64,73,67,53,47,39,29,27,""
15,22,32,25,53,49,68,93,95,113,112,100,88,73,95,89,86,78,70,53,59,52,32,36,31,""
16,21,45,37,39,53,72,100,103,108,103,88,92,81,94,82,85,77,66,57,39,42,39,29,25,""
17,25,30,35,45,49,54,71,114,100,93,90,86,84,74,56,47,69,52,52,45,41,37,24,21,""
18,20,27,39,43,63,65,97,97,109,81,83,92,79,85,82,79,64,77,66,66,49,52,40,25,""
19,21,32,30,36,48,43,85,64,89,92,98,77,97,90,76,66,74,64,61,34,42,47,45,42,""
20,31,32,30,54,74,64,95,105,106,77,99,94,94,86,85,104,84,74,57,61,64,34,30,32,""
21,18,29,40,57,64,81,109,120,104,125,92,88,96,79,86,84,63,70,43,51,50,46,41,25,""
22,19,27,32,50,57,52,16,32,20,16,14,25,35,9,24,22,47,82,57,39,40,27,25,26,""
23,22,26,38,45,55,70,93,117,87,93,100,103,89,83,91,91,77,102,77,74,51,39,37,36,""
24,21,17,43,55,49,59,79,93,94,86,117,99,79,69,70,67,55,85,51,53,47,47,35,22,""
25,25,37,45,49,48,59,86,102,91,60,75,88,87,77,71,60,71,61,68,50,35,26,44,33,""
26,21,24,31,46,60,64,74,101,87,82,80,97,81,79,63,78,79,91,60,64,44,38,48,44,""
27,0,20,25,61,65,84,97,119,103,105,102,99,90,90,59,62,59,58,57,41,30,28,25,23,""
28,23,24,32,52,34,56,84,64,74,71,81,89,72,54,70,62,62,63,60,67,49,41,28,34,""
29,26,45,22,41,51,65,96,87,103,96,97,80,82,92,68,79,69,70,75,66,50,48,36,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
