feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,3,3,7,9,14,24,23,50,33,23,40,44,34,31,32,24,33,19,24,13,13,9,10,""
02,5,3,5,10,21,33,34,32,44,59,59,45,45,50,49,42,49,57,34,39,18,18,9,3,""
03,2,48,5,13,16,21,28,37,41,57,52,52,36,39,44,39,38,46,40,42,22,9,4,1,""
04,1,5,5,9,22,19,17,27,29,34,35,44,50,33,42,31,34,34,22,23,19,10,5,5,""
05,0,2,4,2,10,19,22,34,40,35,52,50,42,53,56,53,44,44,38,33,20,14,3,2,""
06,5,5,7,9,28,29,27,42,54,55,77,53,51,64,38,40,39,30,45,21,15,10,10,-1,""
07,-1,2,1,3,42,72,68,112,110,147,150,176,175,321,215,174,155,166,161,111,74,98,113,0,""
08,0,32,18,0,42,54,101,104,147,135,153,150,135,150,164,189,153,176,127,116,91,64,52,28,""
09,20,20,0,0,67,101,93,133,185,181,189,205,170,219,216,238,209,243,181,129,112,54,-1,-1,""
10,-1,-1,-1,37,47,87,90,117,173,191,184,189,179,182,171,197,268,242,167,129,102,82,43,39,""
11,20,26,44,39,57,68,96,118,141,160,174,177,184,186,177,220,210,212,194,166,109,60,46,23,""
12,16,22,21,36,71,77,90,116,130,155,185,143,159,149,179,167,159,176,150,89,98,59,51,26,""
13,19,23,0,0,71,0,117,104,165,160,185,211,140,167,157,179,186,173,148,122,123,78,52,30,""
14,14,14,0,0,0,73,84,136,168,178,201,219,183,182,192,171,153,161,187,161,108,48,49,32,""
15,21,22,60,96,51,78,103,119,125,173,209,194,160,167,165,184,190,150,134,105,72,52,37,28,""
16,13,15,24,15,46,48,75,97,122,158,146,171,147,158,145,188,114,121,88,86,71,53,25,19,""
17,8,10,15,25,34,56,65,103,125,146,168,153,143,139,137,148,148,104,132,124,66,50,41,35,""
18,8,24,11,10,52,34,74,98,102,111,125,166,206,158,191,147,182,186,128,87,77,58,30,14,""
19,9,11,6,15,24,36,38,65,70,82,88,92,83,85,91,78,78,68,71,57,43,38,21,6,""
20,67,0,14,19,34,46,63,74,73,102,92,100,96,99,83,131,94,107,95,75,52,36,24,14,""
21,0,0,0,18,34,54,46,76,73,91,112,111,89,117,114,129,114,110,107,74,53,13,-1,-1,""
22,-1,-1,-1,9,27,51,53,70,81,92,83,92,82,93,83,74,82,70,54,45,28,26,20,15,""
23,8,9,0,0,0,0,83,53,84,107,113,80,90,102,74,61,84,59,56,44,49,26,11,22,""
24,7,10,18,17,20,34,56,76,90,90,90,117,100,94,93,86,93,75,67,65,37,34,21,13,""
25,8,7,10,14,25,23,44,53,75,94,84,93,115,110,79,100,98,85,73,73,53,32,14,5,""
26,9,6,12,15,32,29,39,67,68,90,86,107,84,101,102,118,107,107,79,60,40,34,26,16,""
27,9,7,14,19,39,39,53,58,92,89,95,87,90,72,80,92,107,121,72,75,44,29,14,9,""
28,3,3,10,20,24,34,49,53,78,102,98,75,82,70,63,69,62,41,35,40,24,26,0,0,""
29,0,0,182,16,27,35,55,57,84,92,103,98,83,71,72,67,64,79,81,35,36,19,24,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
